Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz time emo
-3.415255 -4.259277 -3.463058 -3.547971 -3.980777 -3.794193 -3.889707 -2.602033 -4.864413 -3.579018 -3.826154 -3.502121 -3.946549 -2.544016 -3.68877 -3.804877 -2.927495 -2.707423 -2.580811 -1.676781 -1.217414 -0.8070143 -1.171602 0.4319242 -0.615271 1.723423 1.126484 1.475688 3.633873 2.299336 4.688644 5.532686 7.622809 4.718997 6.334681 4.958765 6.599025 6.453241 7.191253 6.495091 460.9218 1
-3.449084 -4.261074 -3.504156 -3.542616 -3.986916 -3.79018 -3.868096 -2.59324 -4.859326 -3.527526 -3.814014 -3.519489 -3.906188 -2.5062 -3.684326 -3.786618 -2.896326 -2.681048 -2.577528 -1.677403 -1.177645 -0.7659256 -1.163154 0.4152566 -0.6309553 1.709271 1.178597 1.486965 3.631656 2.269037 4.661118 5.473041 7.575213 4.723107 6.315659 4.928568 6.568656 6.457739 7.16804 6.525751 462.9258 1
-3.508403 -4.255286 -3.530413 -3.532074 -3.990494 -3.780401 -3.839358 -2.57507 -4.855606 -3.465289 -3.807352 -3.539107 -3.888856 -2.479149 -3.676156 -3.772515 -2.864991 -2.660728 -2.55776 -1.680628 -1.14397 -0.7327617 -1.157613 0.3985953 -0.6454036 1.692948 1.230633 1.498821 3.628725 2.237319 4.634823 5.425866 7.515669 4.731002 6.296734 4.895246 6.538464 6.465954 7.14628 6.55947 464.9299 1
-3.577486 -4.253247 -3.542243 -3.517905 -3.983891 -3.764043 -3.811879 -2.552412 -4.849631 -3.402342 -3.801309 -3.559401 -3.882421 -2.446312 -3.658947 -3.754728 -2.825378 -2.645232 -2.542714 -1.698052 -1.111846 -0.7022178 -1.153882 0.3813278 -0.6644688 1.670406 1.277722 1.509215 3.620725 2.205655 4.615324 5.381539 7.460201 4.739139 6.267028 4.867495 6.519756 6.474531 7.116636 6.603017 466.9339 1
-3.607569 -4.232649 -3.546275 -3.488777 -3.973191 -3.74945 -3.795067 -2.535525 -4.833746 -3.350445 -3.798085 -3.574728 -3.868267 -2.407837 -3.638834 -3.733579 -2.783974 -2.628367 -2.53703 -1.71937 -1.082984 -0.6737987 -1.152412 0.3644661 -0.6859996 1.642007 1.317532 1.513791 3.609192 2.176679 4.583559 5.326111 7.395235 4.743476 6.239357 4.847673 6.487941 6.478912 7.093063 6.646863 468.9379 1
-3.598551 -4.193275 -3.547896 -3.451746 -3.956774 -3.737579 -3.79626 -2.517854 -4.81673 -3.327462 -3.806693 -3.570818 -3.846661 -2.370258 -3.617212 -3.710523 -2.747478 -2.610285 -2.531038 -1.736782 -1.054184 -0.6457122 -1.154864 0.3484814 -0.7053452 1.618883 1.352843 1.514472 3.590626 2.152784 4.556926 5.259923 7.342417 4.740335 6.198329 4.830055 6.456954 6.477034 7.061753 6.68425 470.9419 1
-3.565442 -4.138557 -3.538598 -3.41037 -3.94 -3.72479 -3.805568 -2.490235 -4.792995 -3.334347 -3.824917 -3.54524 -3.826259 -2.333733 -3.598288 -3.690976 -2.722104 -2.593042 -2.515939 -1.752153 -1.026345 -0.6210148 -1.161362 0.3262788 -0.7139664 1.596662 1.389557 1.511141 3.569923 2.131501 4.527644 5.194873 7.290281 4.73136 6.16683 4.810539 6.422245 6.460944 7.030504 6.704085 472.9459 1
-3.534888 -4.080101 -3.514307 -3.371715 -3.921312 -3.706569 -3.820236 -2.460095 -4.76117 -3.349503 -3.841265 -3.500109 -3.816275 -2.295854 -3.576226 -3.671027 -2.69906 -2.575086 -2.492359 -1.768176 -0.996228 -0.59655 -1.167402 0.2974022 -0.7131988 1.572596 1.424605 1.504946 3.549244 2.114558 4.487303 5.138557 7.227706 4.723559 6.149414 4.791156 6.3823 6.432893 7.00283 6.705983 474.9499 1
-3.491154 -4.02763 -3.486949 -3.352973 -3.903666 -3.685953 -3.842277 -2.433952 -4.742288 -3.361229 -3.860265 -3.445449 -3.832505 -2.2487 -3.553642 -3.651208 -2.670211 -2.555309 -2.460278 -1.784221 -0.9636843 -0.5708192 -1.166094 0.2666174 -0.7014672 1.547242 1.459439 1.497556 3.528488 2.108393 4.437312 5.096397 7.152932 4.720148 6.142027 4.77524 6.340296 6.401696 6.980214 6.706107 476.9539 1
-3.439559 -3.988803 -3.466694 -3.349738 -3.895992 -3.668297 -3.859633 -2.409359 -4.736874 -3.365854 -3.882951 -3.393601 -3.868727 -2.198407 -3.536369 -3.636651 -2.637943 -2.536947 -2.416828 -1.790514 -0.9344826 -0.5485138 -1.155662 0.2382171 -0.672199 1.520393 1.498099 1.492243 3.516624 2.108862 4.384027 5.064136 7.074948 4.717762 6.14097 4.757782 6.300478 6.370729 6.962038 6.706641 478.9579 1
-3.338878 -3.954265 -3.449777 -3.357719 -3.884897 -3.654118 -3.876673 -2.389074 -4.734868 -3.360075 -3.9015 -3.343079 -3.893912 -2.155582 -3.51284 -3.614022 -2.592297 -2.517186 -2.373518 -1.792091 -0.8996462 -0.5229658 -1.150041 0.2130827 -0.6439872 1.494666 1.532113 1.484204 3.500674 2.103651 4.329746 5.028359 7.002481 4.702435 6.123717 4.727354 6.258628 6.343139 6.933324 6.707647 480.9619 1
-3.264699 -3.946164 -3.423898 -3.36244 -3.871862 -3.640173 -3.881735 -2.367038 -4.717855 -3.344 -3.900771 -3.290597 -3.886136 -2.114693 -3.480989 -3.58519 -2.541607 -2.496233 -2.343471 -1.782855 -0.8609164 -0.4952856 -1.147715 0.1911112 -0.6226338 1.467416 1.561461 1.478915 3.488528 2.088647 4.265232 4.982154 6.930684 4.683051 6.107838 4.690385 6.204198 6.309482 6.907644 6.698318 482.9659 1
-3.222069 -3.956885 -3.390513 -3.374593 -3.846544 -3.621366 -3.889212 -2.353036 -4.682166 -3.333853 -3.875104 -3.249259 -3.851709 -2.042917 -3.436103 -3.538411 -2.482543 -2.46331 -2.338871 -1.772218 -0.8116487 -0.4520414 -1.147724 0.1770222 -0.6247718 1.442972 1.586059 1.474393 3.475063 2.062278 4.192204 4.915678 6.859227 4.660999 6.080395 4.643969 6.142017 6.277949 6.883352 6.689373 484.9699 1
-3.193227 -3.975058 -3.351017 -3.394371 -3.812094 -3.598416 -3.881323 -2.337839 -4.652009 -3.328606 -3.840663 -3.209785 -3.809451 -1.979294 -3.389001 -3.485992 -2.424438 -2.427999 -2.327909 -1.762857 -0.7623338 -0.4066541 -1.145829 0.1688058 -0.6339002 1.417853 1.609851 1.467004 3.461044 2.028666 4.122847 4.846919 6.797894 4.637719 6.04727 4.592853 6.088201 6.24461 6.854848 6.674736 486.9739 1
-3.177175 -3.98871 -3.309588 -3.403804 -3.767296 -3.568237 -3.862462 -2.321566 -4.629541 -3.318187 -3.804566 -3.173377 -3.762821 -1.910886 -3.334206 -3.424899 -2.366428 -2.388997 -2.303488 -1.753813 -0.7130612 -0.3571592 -1.143103 0.1593133 -0.6467593 1.392665 1.624711 1.453141 3.437882 1.989077 4.042628 4.785887 6.738927 4.607807 6.004308 4.533747 6.026695 6.212854 6.822938 6.660888 488.978 1
-3.16104 -3.985877 -3.263317 -3.390243 -3.71845 -3.536217 -3.824452 -2.301516 -4.616223 -3.298978 -3.770173 -3.13539 -3.716086 -1.845841 -3.282047 -3.366329 -2.317816 -2.350953 -2.272523 -1.741535 -0.6695032 -0.3157855 -1.139411 0.1427571 -0.656828 1.364044 1.633306 1.436825 3.411414 1.944184 3.960916 4.734594 6.689446 4.573772 5.950425 4.473639 5.95935 6.176559 6.774741 6.640155 490.982 1
-3.173378 -3.995492 -3.222962 -3.370471 -3.665899 -3.508068 -3.770197 -2.290607 -4.622933 -3.271581 -3.732706 -3.104861 -3.68522 -1.779981 -3.227077 -3.309556 -2.272365 -2.313558 -2.247516 -1.736222 -0.6230634 -0.2768352 -1.131596 0.1252554 -0.6562002 1.334737 1.64684 1.432264 3.386936 1.907765 3.878938 4.695256 6.640562 4.551502 5.896367 4.4313 5.883079 6.144063 6.719304 6.620297 492.986 1
-3.210581 -4.022926 -3.194564 -3.354834 -3.607123 -3.478502 -3.705565 -2.283893 -4.631561 -3.242745 -3.686313 -3.089417 -3.662936 -1.70657 -3.162507 -3.245638 -2.224569 -2.270808 -2.232494 -1.740768 -0.5713977 -0.2305972 -1.125199 0.1050427 -0.6532691 1.304205 1.663272 1.434873 3.364422 1.882325 3.789373 4.661161 6.580265 4.540319 5.8442 4.399264 5.793825 6.118244 6.668585 6.602559 494.99 1
-3.156757 -4.012661 -3.176051 -3.346926 -3.548025 -3.451458 -3.645455 -2.269306 -4.638584 -3.220759 -3.649653 -3.079202 -3.647409 -1.636865 -3.103093 -3.180602 -2.183193 -2.228358 -2.215457 -1.757755 -0.5240917 -0.1865423 -1.128839 0.07779005 -0.6522308 1.265519 1.680387 1.431524 3.326823 1.860105 3.704226 4.620444 6.513384 4.523704 5.777665 4.36892 5.70489 6.095034 6.605232 6.582769 496.994 1
-3.106823 -3.979069 -3.159122 -3.323104 -3.492513 -3.417707 -3.586603 -2.250547 -4.63239 -3.197294 -3.615264 -3.058482 -3.631528 -1.568913 -3.044034 -3.114632 -2.152535 -2.187058 -2.198456 -1.784144 -0.4830689 -0.1454635 -1.142905 0.05293378 -0.657042 1.224108 1.695465 1.425839 3.291884 1.837533 3.61918 4.567381 6.426278 4.505993 5.723775 4.330649 5.61011 6.065261 6.551187 6.552377 498.998 1
-3.061338 -3.917988 -3.139666 -3.278768 -3.441254 -3.378371 -3.532003 -2.22969 -4.608076 -3.173978 -3.56297 -3.028866 -3.607868 -1.498201 -2.986166 -3.04742 -2.131208 -2.147415 -2.192746 -1.811843 -0.4505547 -0.111875 -1.167775 0.03225635 -0.6718432 1.184153 1.708579 1.417809 3.252279 1.807157 3.547552 4.507212 6.332692 4.480073 5.658642 4.280032 5.521385 6.02962 6.485264 6.508522 501.002 1
-2.959802 -3.816646 -3.117092 -3.222227 -3.394787 -3.339898 -3.477024 -2.203261 -4.562769 -3.152401 -3.494467 -2.996854 -3.575507 -1.427803 -2.936748 -2.979965 -2.115965 -2.103321 -2.192118 -1.828306 -0.4287544 -0.08881428 -1.193422 0.01021004 -0.6901103 1.141816 1.719349 1.401126 3.205864 1.76434 3.484519 4.446782 6.236724 4.435256 5.578408 4.216763 5.431046 5.982929 6.393547 6.446109 503.006 1
-2.899891 -3.729638 -3.090801 -3.152525 -3.347018 -3.300298 -3.413495 -2.181894 -4.497787 -3.121955 -3.420902 -2.960518 -3.542113 -1.363582 -2.886364 -2.907455 -2.094236 -2.050483 -2.18366 -1.823725 -0.4083179 -0.06388108 -1.207242 -0.001031637 -0.7008286 1.108114 1.731201 1.384152 3.166996 1.716187 3.409158 4.392128 6.127743 4.387675 5.508181 4.148834 5.319512 5.925039 6.303719 6.378458 505.01 1
-2.830385 -3.633944 -3.058124 -3.075537 -3.302014 -3.265801 -3.341759 -2.161432 -4.408523 -3.086484 -3.35298 -2.9322 -3.50384 -1.302249 -2.844314 -2.834803 -2.072255 -1.989373 -2.166388 -1.800674 -0.3963941 -0.0413237 -1.207206 -0.006398198 -0.702239 1.077326 1.743882 1.358557 3.1314 1.658281 3.32339 4.338505 6.004928 4.334083 5.446665 4.077779 5.193017 5.845962 6.209372 6.296412 507.014 1
-2.753666 -3.541912 -3.019613 -3.007177 -3.255498 -3.235722 -3.26922 -2.13073 -4.317744 -3.047649 -3.290153 -2.904422 -3.448569 -1.253614 -2.80621 -2.765999 -2.049597 -1.933176 -2.140961 -1.764135 -0.392331 -0.02472263 -1.197538 -0.01145448 -0.6997471 1.04512 1.757353 1.328389 3.09416 1.596019 3.259922 4.282468 5.897893 4.275513 5.369324 4.005412 5.090712 5.75088 6.092853 6.200997 509.018 1
-2.669573 -3.458927 -2.971444 -2.950326 -3.215199 -3.202359 -3.205102 -2.087981 -4.223458 -3.008594 -3.220337 -2.880563 -3.364463 -1.199729 -2.766716 -2.701269 -2.028301 -1.880364 -2.118922 -1.713165 -0.3927659 -0.01046574 -1.187899 -0.02166921 -0.7106991 1.007652 1.76654 1.291447 3.053323 1.531557 3.196994 4.214022 5.780667 4.21297 5.296551 3.928503 4.990257 5.652345 5.984265 6.104955 511.022 1
-2.724058 -3.451336 -2.923658 -2.897743 -3.173965 -3.159008 -3.136662 -2.052739 -4.12983 -2.950701 -3.136331 -2.864397 -3.267132 -1.144288 -2.716285 -2.639376 -2.002733 -1.837016 -2.104315 -1.650481 -0.38932 0.005238451 -1.179666 -0.02867697 -0.7340358 0.9778011 1.777639 1.261773 3.030317 1.471864 3.152575 4.140758 5.675161 4.163273 5.240412 3.84985 4.912289 5.557831 5.896818 6.021481 513.0261 1
-2.704197 -3.411557 -2.888015 -2.86436 -3.136229 -3.117589 -3.082736 -2.031651 -4.052073 -2.886606 -3.058526 -2.870146 -3.191042 -1.088626 -2.667373 -2.580518 -1.970584 -1.79442 -2.09609 -1.603536 -0.3791336 0.02108711 -1.174586 -0.03519743 -0.7683089 0.951139 1.791552 1.227909 3.007827 1.413316 3.117514 4.05787 5.578744 4.102419 5.193764 3.765006 4.848419 5.469451 5.82159 5.943737 515.0301 1
-2.719978 -3.374801 -2.854079 -2.818798 -3.096109 -3.070647 -3.030494 -2.024539 -3.979602 -2.818169 -2.993093 -2.876987 -3.132439 -1.02421 -2.615535 -2.521274 -1.934291 -1.756156 -2.096904 -1.577021 -0.363406 0.04074471 -1.172783 -0.03193468 -0.8149315 0.934901 1.803644 1.193415 2.993834 1.357194 3.087029 3.971235 5.503108 4.035652 5.157563 3.677072 4.796165 5.386992 5.765422 5.880252 517.0341 1
-2.693794 -3.318879 -2.823114 -2.767321 -3.051934 -3.027075 -2.986577 -2.009086 -3.923977 -2.768262 -2.947128 -2.860681 -3.083257 -0.963679 -2.567436 -2.464936 -1.899539 -1.723344 -2.09913 -1.564656 -0.3454053 0.06242804 -1.177427 -0.02739544 -0.8659967 0.9202788 1.815355 1.156061 2.981046 1.299848 3.059992 3.879172 5.457016 3.961159 5.116753 3.589592 4.754183 5.315678 5.712449 5.837041 519.0381 1
-2.758675 -3.319764 -2.800151 -2.72035 -2.997619 -2.985007 -2.950161 -1.996127 -3.889345 -2.736882 -2.904422 -2.813486 -3.033828 -0.88949 -2.504993 -2.401586 -1.850734 -1.695411 -2.09446 -1.554811 -0.312897 0.09766186 -1.187844 -0.01691601 -0.908129 0.9069787 1.824708 1.128312 2.982314 1.253654 3.013937 3.795442 5.415391 3.905307 5.095687 3.51718 4.696673 5.258717 5.68643 5.822795 521.0421 1
-2.729042 -3.285404 -2.783609 -2.70606 -2.949933 -2.956205 -2.937716 -1.975225 -3.874045 -2.739977 -2.8764 -2.762284 -3.001286 -0.814486 -2.452443 -2.345937 -1.806507 -1.669439 -2.082021 -1.544195 -0.2779481 0.1305328 -1.201519 -0.01251634 -0.9347813 0.8888906 1.835227 1.102518 2.975143 1.210309 2.970292 3.712444 5.381827 3.851404 5.057831 3.459704 4.644024 5.21744 5.646698 5.821647 523.0461 1
-2.760448 -3.296522 -2.774686 -2.710625 -2.90301 -2.928602 -2.9303 -1.957892 -3.866988 -2.735843 -2.859409 -2.715292 -2.983228 -0.7396221 -2.393871 -2.291811 -1.755575 -1.640862 -2.067485 -1.532124 -0.2310503 0.1699515 -1.208756 0.001076071 -0.9461494 0.8783513 1.847892 1.086984 2.977401 1.177385 2.916774 3.638947 5.325469 3.813061 5.046119 3.416065 4.581744 5.18338 5.631217 5.830588 525.0501 1
-2.816272 -3.338609 -2.768735 -2.720206 -2.855494 -2.896202 -2.911612 -1.943451 -3.869315 -2.704341 -2.845205 -2.680664 -2.973452 -0.6748088 -2.330864 -2.241853 -1.703809 -1.6148 -2.055592 -1.521528 -0.1814432 0.2071596 -1.208046 0.0177942 -0.9428431 0.8707536 1.862947 1.078751 2.98228 1.148288 2.876459 3.564384 5.260907 3.781587 5.035738 3.374244 4.533297 5.148688 5.611055 5.826694 527.0541 1
-2.799505 -3.353925 -2.766403 -2.731788 -2.810328 -2.861053 -2.891136 -1.938563 -3.868339 -2.660622 -2.822102 -2.653082 -2.964875 -0.6082924 -2.263742 -2.189228 -1.65208 -1.582426 -2.043552 -1.520985 -0.1323845 0.2456087 -1.205274 0.0289288 -0.9303169 0.8562105 1.872818 1.064962 2.978475 1.11691 2.823615 3.476549 5.171836 3.745606 5.03107 3.322678 4.473179 5.115677 5.595107 5.804833 529.0581 1
-2.756844 -3.357813 -2.761888 -2.733624 -2.759486 -2.825533 -2.865268 -1.945474 -3.856911 -2.621208 -2.786491 -2.621045 -2.949455 -0.5429922 -2.19687 -2.132247 -1.602059 -1.553548 -2.025696 -1.523673 -0.08716665 0.2810502 -1.209115 0.03674238 -0.9150349 0.8384383 1.875753 1.045577 2.965503 1.082214 2.777603 3.382489 5.09897 3.705271 5.006983 3.260125 4.422745 5.079961 5.564525 5.77987 531.0621 1
-2.730236 -3.350807 -2.748094 -2.720288 -2.710297 -2.788395 -2.827632 -1.956574 -3.833421 -2.587559 -2.743143 -2.59077 -2.923553 -0.4642214 -2.132016 -2.072176 -1.556951 -1.527522 -2.003429 -1.522892 -0.04870849 0.3123526 -1.218419 0.04087047 -0.9063562 0.818018 1.872591 1.022802 2.949811 1.040746 2.721003 3.285862 5.03286 3.66299 4.982723 3.191805 4.361747 5.033829 5.535402 5.750935 533.0662 1
-2.705623 -3.32432 -2.725166 -2.710282 -2.658964 -2.75434 -2.789349 -1.962937 -3.814346 -2.556888 -2.704072 -2.5582 -2.902395 -0.4005351 -2.068938 -2.013353 -1.512633 -1.502102 -1.971919 -1.525784 -0.01134388 0.3418777 -1.230326 0.04057842 -0.9117022 0.798483 1.872012 1.002926 2.940105 0.9875533 2.671561 3.189742 4.984967 3.623202 4.952641 3.119136 4.305485 4.983887 5.495789 5.719126 535.0701 1
-2.633086 -3.268555 -2.704047 -2.71631 -2.612288 -2.726161 -2.765344 -1.959446 -3.802304 -2.525795 -2.679932 -2.539634 -2.89851 -0.3353111 -2.008384 -1.958465 -1.467491 -1.47201 -1.93612 -1.534745 0.02842101 0.3727221 -1.241749 0.03459075 -0.9246772 0.77795 1.874475 0.9839601 2.927904 0.9245573 2.618658 3.096377 4.935281 3.583854 4.929918 3.050846 4.242531 4.938285 5.460039 5.691823 537.0742 1
-2.65068 -3.254436 -2.683062 -2.717994 -2.563486 -2.697008 -2.739524 -1.956064 -3.788914 -2.478549 -2.66548 -2.539645 -2.907267 -0.2684132 -1.945047 -1.905791 -1.421005 -1.444217 -1.90564 -1.528175 0.06816784 0.4048399 -1.248646 0.03085418 -0.9359183 0.7680486 1.882001 0.9736404 2.922342 0.8592688 2.590374 3.018071 4.913813 3.557698 4.894723 2.988088 4.204862 4.897113 5.417745 5.673634 539.0782 1
-2.669885 -3.240762 -2.662731 -2.714334 -2.524548 -2.673306 -2.715733 -1.948409 -3.775763 -2.426325 -2.660662 -2.545667 -2.92194 -0.2052496 -1.885845 -1.854367 -1.377717 -1.412631 -1.883009 -1.505276 0.1037963 0.4360837 -1.250394 0.02361301 -0.9407453 0.7600695 1.887358 0.9638869 2.910802 0.796905 2.550058 2.958921 4.880179 3.533977 4.877099 2.932377 4.155574 4.857348 5.396368 5.651076 541.0822 1
-2.715043 -3.249584 -2.65191 -2.707486 -2.491485 -2.653421 -2.694616 -1.93259 -3.770411 -2.372852 -2.658914 -2.548095 -2.930495 -0.1410626 -1.831736 -1.804658 -1.337253 -1.381053 -1.875242 -1.480348 0.1351698 0.4670978 -1.246518 0.0156805 -0.9433678 0.7586842 1.89174 0.9594689 2.896112 0.743301 2.524883 2.917484 4.860676 3.515306 4.855895 2.887471 4.127699 4.814189 5.371803 5.622538 543.0862 1
-2.703868 -3.24155 -2.652218 -2.699356 -2.466485 -2.635107 -2.685032 -1.910003 -3.766206 -2.323251 -2.660002 -2.537827 -2.921209 -0.09350586 -1.785001 -1.760478 -1.299411 -1.351192 -1.876865 -1.477889 0.1622368 0.4956706 -1.243119 0.002755916 -0.9544036 0.7556472 1.890664 0.9536412 2.876503 0.699057 2.506018 2.883018 4.847197 3.493642 4.835598 2.850102 4.112084 4.769876 5.344847 5.591673 545.0902 1
-2.683633 -3.225458 -2.660491 -2.681223 -2.453415 -2.617618 -2.678649 -1.894311 -3.754058 -2.282449 -2.656509 -2.514208 -2.899347 -0.04509026 -1.744724 -1.722818 -1.269381 -1.328292 -1.876427 -1.489702 0.1840025 0.5220821 -1.240568 -0.01110125 -0.9681492 0.7515815 1.889355 0.9501163 2.856093 0.6656046 2.488826 2.846933 4.833749 3.47429 4.818643 2.822382 4.09525 4.724903 5.318823 5.562873 547.0942 1
-2.669105 -3.212409 -2.6668 -2.664264 -2.441196 -2.597178 -2.666996 -1.874949 -3.739508 -2.267932 -2.645026 -2.469124 -2.880926 -0.006006524 -1.708591 -1.685914 -1.243175 -1.304886 -1.868903 -1.506508 0.2061692 0.5507854 -1.243333 -0.02009574 -0.9885372 0.7507433 1.888449 0.9477703 2.8465 0.6363778 2.48447 2.811929 4.822305 3.456858 4.797034 2.787552 4.080708 4.67993 5.285353 5.53453 549.0982 1
-2.661523 -3.202454 -2.664462 -2.654744 -2.437363 -2.574782 -2.652735 -1.849349 -3.721865 -2.280749 -2.62289 -2.419231 -2.865678 0.03023194 -1.678184 -1.653257 -1.225644 -1.276317 -1.865833 -1.518399 0.2277 0.5803848 -1.250855 -0.0187787 -1.012131 0.7564967 1.886493 0.9466591 2.841755 0.6083583 2.484456 2.781126 4.801558 3.440682 4.768916 2.747848 4.060839 4.641163 5.24884 5.511681 551.1022 1
-2.629854 -3.196079 -2.664502 -2.661421 -2.442148 -2.55206 -2.63592 -1.819308 -3.710703 -2.299208 -2.596545 -2.377351 -2.847408 0.06464586 -1.654403 -1.625026 -1.208024 -1.239071 -1.874668 -1.521137 0.2496881 0.6084417 -1.258326 -0.005656336 -1.035115 0.766374 1.883235 0.9401033 2.839147 0.5801314 2.485419 2.749388 4.772312 3.420638 4.744193 2.702145 4.037247 4.607201 5.217116 5.493522 553.1062 1
-2.689842 -3.238307 -2.662932 -2.664159 -2.44772 -2.521802 -2.602294 -1.795661 -3.705293 -2.30574 -2.562264 -2.334821 -2.825506 0.09057806 -1.633124 -1.604004 -1.18602 -1.201433 -1.885798 -1.507378 0.2707585 0.6346119 -1.260779 0.02173116 -1.052561 0.7777869 1.884566 0.9374234 2.852017 0.5514579 2.489795 2.716103 4.747373 3.402738 4.729972 2.649922 4.021881 4.574262 5.198557 5.477836 555.1102 1
-2.6705 -3.246188 -2.665147 -2.673305 -2.454919 -2.497776 -2.576958 -1.77918 -3.707277 -2.315794 -2.521375 -2.29445 -2.805233 0.1138093 -1.617144 -1.590073 -1.164783 -1.158583 -1.889253 -1.483398 0.2893128 0.6611843 -1.259577 0.05086148 -1.069862 0.7779641 1.890096 0.9312293 2.860076 0.5177829 2.476135 2.6732 4.7059 3.367682 4.720929 2.593556 3.993401 4.543225 5.189825 5.453944 557.1143 1
-2.64716 -3.260505 -2.669742 -2.684436 -2.45507 -2.477941 -2.559318 -1.774682 -3.712117 -2.314965 -2.468723 -2.255071 -2.777346 0.1296465 -1.601321 -1.581474 -1.141914 -1.120825 -1.879298 -1.46041 0.3075997 0.687735 -1.250499 0.08072697 -1.087125 0.7723266 1.898129 0.927259 2.870317 0.4840235 2.457381 2.638074 4.663835 3.324942 4.713303 2.539843 3.965162 4.511324 5.180978 5.426859 559.1182 1
-2.640834 -3.279368 -2.666562 -2.692377 -2.451941 -2.456391 -2.547049 -1.771219 -3.708841 -2.294708 -2.414051 -2.230723 -2.745175 0.1525243 -1.586319 -1.581008 -1.118953 -1.092659 -1.858552 -1.447425 0.3227535 0.7092428 -1.230538 0.1034506 -1.096653 0.7633702 1.903996 0.9242674 2.878271 0.4483391 2.445471 2.610766 4.634773 3.280543 4.690114 2.490937 3.946648 4.473655 5.152777 5.39492 561.1223 1
-2.645354 -3.303412 -2.652637 -2.696872 -2.447991 -2.432766 -2.547059 -1.771597 -3.706407 -2.258583 -2.377813 -2.214171 -2.730797 0.1696315 -1.567239 -1.586292 -1.089125 -1.071341 -1.820006 -1.452126 0.3432647 0.7311208 -1.202675 0.1255431 -1.094151 0.7522544 1.909634 0.9231789 2.889334 0.4193423 2.427364 2.58907 4.60533 3.247137 4.67569 2.450464 3.921949 4.440611 5.133645 5.373327 563.1263 1
-2.61754 -3.316038 -2.629253 -2.700432 -2.444714 -2.40739 -2.55732 -1.775738 -3.704154 -2.224767 -2.373146 -2.201106 -2.736473 0.1903549 -1.548884 -1.593467 -1.061066 -1.056158 -1.770316 -1.471118 0.3653854 0.7516227 -1.177929 0.1443741 -1.084428 0.7332054 1.914661 0.9197654 2.898877 0.3988337 2.405835 2.564449 4.577584 3.2204 4.668775 2.419947 3.897546 4.414513 5.12048 5.367925 565.1302 1
-2.643988 -3.336576 -2.60637 -2.700363 -2.440178 -2.384502 -2.565466 -1.786369 -3.69156 -2.200164 -2.384029 -2.179871 -2.739584 0.2123795 -1.528625 -1.598097 -1.04052 -1.047752 -1.722129 -1.48033 0.3863976 0.7728805 -1.160309 0.1628895 -1.07762 0.7113223 1.926075 0.9238372 2.913492 0.3857518 2.384654 2.53342 4.560132 3.207467 4.670393 2.395204 3.881711 4.398519 5.120496 5.380956 567.1343 1
-2.705755 -3.3556 -2.597355 -2.704947 -2.438917 -2.368911 -2.57268 -1.800559 -3.671199 -2.185579 -2.396073 -2.159265 -2.729615 0.2485049 -1.51446 -1.605375 -1.030612 -1.046816 -1.680331 -1.469009 0.4013059 0.7923839 -1.143889 0.1763225 -1.068785 0.6834024 1.942991 0.9380271 2.927519 0.3791293 2.364373 2.503758 4.550932 3.201186 4.671138 2.378182 3.872901 4.390199 5.123696 5.398869 569.1383 1
-2.680061 -3.321185 -2.596469 -2.714274 -2.444586 -2.363697 -2.589889 -1.804244 -3.645301 -2.179532 -2.404438 -2.140892 -2.708528 0.2712236 -1.511868 -1.621464 -1.025971 -1.042304 -1.645036 -1.450569 0.4118355 0.8077632 -1.123656 0.1768128 -1.059765 0.6446126 1.96442 0.9538914 2.9318 0.3726926 2.325995 2.474323 4.523039 3.190448 4.670404 2.363834 3.846777 4.39313 5.128638 5.413126 571.1423 1
-2.678181 -3.291141 -2.600395 -2.71427 -2.44486 -2.361111 -2.606236 -1.800344 -3.621217 -2.168776 -2.409818 -2.125497 -2.671471 0.2807856 -1.506587 -1.637471 -1.016163 -1.038288 -1.624759 -1.44234 0.4242182 0.8225646 -1.095654 0.1737787 -1.047247 0.6128426 1.986645 0.9745764 2.937739 0.3707689 2.294639 2.44536 4.498852 3.186972 4.650455 2.357565 3.82625 4.403461 5.11668 5.429206 573.1463 1
-2.638008 -3.249763 -2.613283 -2.71471 -2.443433 -2.367108 -2.624158 -1.784852 -3.595819 -2.153273 -2.421076 -2.127298 -2.624277 0.2942586 -1.496491 -1.645184 -0.9989616 -1.028094 -1.619593 -1.444863 0.4393281 0.83956 -1.062368 0.1676865 -1.029868 0.5900742 2.008861 0.9923872 2.938123 0.3710425 2.260119 2.404924 4.463426 3.185626 4.625978 2.360685 3.800096 4.408858 5.094679 5.44099 575.1503 1
