PO3_amp PO7_amp PO9_amp O1_amp O2_amp Oz_amp PO4_amp PO8_amp PO10_amp ROI_GA_amp PO3_lat PO7_lat PO9_lat O1_lat O2_lat Oz_lat PO4_lat PO8_lat PO10_lat ROI_GA_lat emotion ID Trial
-23.01274 -0.8816782 -22.08468 -18.44291 -7.184239 -0.1009658 1.340044 -11.05306 -7.148379 -9.840958 108.2164 124.2485 108.2164 118.2365 108.2164 124.2485 108.2164 118.2365 108.2164 114.0058 2 36 50
40.77702 36.95227 10.9463 31.75644 20.54705 36.46066 39.56229 10.66424 19.06768 27.41488 108.2164 122.2445 120.2405 124.2485 110.2204 122.2445 124.2485 108.2164 112.2244 116.9005 2 36 57
-2.851974 4.013752 -11.70024 -10.784 -9.398358 4.271517 -17.40792 -1.311476 -8.937422 -6.011791 114.2285 124.2485 116.2325 124.2485 108.2164 124.2485 124.2485 108.2164 120.2405 118.2365 2 36 60
18.07119 15.76039 20.09998 24.27277 -8.450715 15.61266 16.25076 -15.73571 -7.158566 8.746972 124.2485 114.2285 118.2365 114.2285 114.2285 112.2244 116.2325 124.2485 114.2285 116.9005 2 36 63
20.13144 15.67562 7.528765 16.43711 -3.004226 15.96491 5.363905 -0.6550546 -2.65758 8.309434 124.2485 112.2244 124.2485 124.2485 124.2485 110.2204 116.2325 108.2164 124.2485 118.6818 2 36 67
13.48462 -3.713931 -6.890996 -11.8009 -17.47875 -3.823539 -3.728427 -23.97648 -16.30064 -8.247672 116.2325 124.2485 108.2164 124.2485 108.2164 124.2485 124.2485 124.2485 108.2164 118.0138 2 36 70
23.31059 42.71781 -1.740795 20.14896 -5.021763 43.05983 6.131624 19.40399 -4.631338 15.93099 108.2164 108.2164 124.2485 108.2164 124.2485 108.2164 124.2485 124.2485 124.2485 117.1231 2 36 71
29.74309 -40.79515 20.56113 -5.088184 9.842424 -41.4031 16.83052 -33.30099 9.559977 -3.783365 110.2204 108.2164 108.2164 108.2164 110.2204 108.2164 118.2365 108.2164 110.2204 109.9978 2 36 77
43.91771 53.63401 9.325713 47.96513 24.69108 53.33831 30.97451 64.34971 24.60578 39.20022 124.2485 124.2485 116.2325 124.2485 116.2325 124.2485 110.2204 124.2485 116.2325 120.0178 2 36 79
36.85241 7.505808 11.4505 15.63607 -9.795259 8.438481 9.513073 -15.25004 -9.781815 6.063249 124.2485 124.2485 124.2485 124.2485 108.2164 124.2485 120.2405 108.2164 108.2164 118.4591 2 36 80
47.56506 27.71285 20.32907 31.87353 -26.07367 28.48081 -0.1984674 -10.49876 -26.78565 10.2672 122.2445 124.2485 122.2445 124.2485 108.2164 124.2485 124.2485 124.2485 108.2164 120.2405 2 36 87
-26.00585 -14.01303 -5.37115 4.341393 -23.94449 -11.3403 -31.45963 -11.93793 -22.7643 -15.83281 124.2485 108.2164 124.2485 118.2365 124.2485 108.2164 124.2485 116.2325 124.2485 119.1271 2 36 89
-19.75856 -12.95055 -20.65826 -32.77205 -14.68779 -12.92143 12.3278 -11.81345 -15.15598 -14.26558 124.2485 124.2485 124.2485 108.2164 108.2164 108.2164 124.2485 108.2164 108.2164 115.3418 2 36 93
3.979201 17.72893 -2.425816 13.66918 -2.064136 17.33921 -0.8420849 4.471222 -2.474951 5.486752 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 114.2285 108.2164 124.2485 121.3538 2 36 95
-14.70469 -1.902243 -7.128336 -8.914342 -5.098761 -2.606198 -17.30169 -1.067913 -4.667301 -7.043497 124.2485 124.2485 124.2485 124.2485 114.2285 124.2485 124.2485 114.2285 114.2285 120.9085 2 36 98
36.38157 24.86426 5.314771 19.20895 -8.913416 24.58518 12.53265 -7.898934 -8.917875 10.79524 120.2405 118.2365 116.2325 114.2285 110.2204 118.2365 114.2285 118.2365 116.2325 116.2325 2 36 101
-23.4375 -8.175426 -15.01492 -17.03167 42.85202 -8.086725 23.03719 65.74762 42.03947 11.32556 124.2485 124.2485 122.2445 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.0258 2 36 106
0.2136594 13.37658 -10.1566 -0.03685612 -11.10822 13.31896 -7.812266 -7.64219 -11.1926 -2.337726 108.2164 116.2325 108.2164 108.2164 114.2285 108.2164 108.2164 124.2485 124.2485 113.3378 2 36 112
-0.1690983 25.01354 -12.67476 11.55322 -22.51009 25.59951 -12.55319 -4.090902 -23.03606 -1.42976 124.2485 108.2164 108.2164 108.2164 110.2204 108.2164 110.2204 124.2485 110.2204 112.4471 2 36 113
23.08482 16.49625 -8.283092 0.4388126 -5.260785 16.45423 3.507017 0.6958869 -5.834684 4.588718 108.2164 112.2244 108.2164 110.2204 108.2164 112.2244 110.2204 108.2164 108.2164 109.5524 2 36 121
-6.619928 14.53389 -11.64429 -9.916994 -2.7587 13.81571 -0.4833502 18.69256 -3.246061 1.37476 124.2485 108.2164 108.2164 108.2164 120.2405 108.2164 118.2365 112.2244 120.2405 114.2285 2 36 124
13.87761 16.47532 -6.098297 0.9073147 -14.22713 17.12469 9.361454 -3.92056 -13.82757 2.18587 108.2164 108.2164 108.2164 108.2164 124.2485 108.2164 124.2485 124.2485 124.2485 115.3418 2 36 126
12.87449 5.500239 -2.276478 1.376492 -25.06667 5.928414 -28.14483 -29.54224 -24.06665 -9.268582 114.2285 124.2485 112.2244 108.2164 108.2164 124.2485 108.2164 124.2485 108.2164 114.6738 2 36 128
8.354802 -15.62289 -24.55789 -7.580943 -22.04649 -15.41771 -18.64859 -37.69865 -23.18419 -17.37806 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 2 36 139
-6.006501 -7.125517 -12.23275 -18.48088 -8.54739 -7.96269 -4.912124 -8.557684 -8.621263 -9.160755 124.2485 108.2164 124.2485 108.2164 114.2285 108.2164 124.2485 108.2164 114.2285 114.8965 2 36 140
-12.27676 -8.300193 -5.524668 -12.9758 -0.9944512 -8.184733 6.581133 -15.69622 -2.48585 -6.650838 114.2285 110.2204 124.2485 108.2164 122.2445 110.2204 114.2285 108.2164 122.2445 114.8965 2 36 144
28.90899 44.87265 20.07753 28.61906 39.90458 45.1156 48.96449 37.1594 38.8688 36.94345 112.2244 112.2244 114.2285 108.2164 108.2164 112.2244 108.2164 108.2164 108.2164 110.2204 2 36 148
20.0173 31.32216 11.22742 29.02291 6.793909 32.17966 8.250027 12.37781 6.507612 17.52209 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 2 36 150
17.74127 -12.33597 7.182728 -4.364425 -10.648 -12.47762 -4.438752 -27.29719 -9.651573 -6.254392 124.2485 124.2485 124.2485 124.2485 118.2365 124.2485 124.2485 108.2164 118.2365 121.1311 2 36 155
8.365931 15.05854 13.97429 15.31728 11.30142 15.52749 8.052781 8.745301 11.23743 11.95339 116.2325 108.2164 118.2365 124.2485 110.2204 108.2164 112.2244 108.2164 110.2204 112.8924 2 36 157
19.1695 31.97175 -0.8058882 14.54899 -0.9106922 31.82619 2.769052 12.31753 -1.817702 12.11875 114.2285 108.2164 108.2164 108.2164 108.2164 108.2164 112.2244 124.2485 112.2244 111.5564 2 36 160
22.83957 19.00118 17.24684 15.7293 -0.9612176 18.58739 0.2275626 5.502371 -1.403171 10.7522 108.2164 108.2164 114.2285 108.2164 108.2164 108.2164 114.2285 108.2164 108.2164 109.5524 2 36 167
-23.62568 0.9649548 -15.41843 -11.1059 7.39271 2.417418 18.40003 26.93846 6.249427 1.356999 108.2164 124.2485 124.2485 124.2485 114.2285 124.2485 114.2285 118.2365 114.2285 118.4591 2 36 170
20.80293 18.35834 -13.81991 4.033849 -6.601832 19.10317 2.204699 0.9110165 -7.706289 4.142886 120.2405 120.2405 116.2325 108.2164 108.2164 120.2405 108.2164 124.2485 108.2164 114.8965 2 36 172
-1.448856 32.28951 -3.371093 6.684793 -2.862287 32.32678 -2.165645 22.56413 -3.62336 8.932664 108.2164 108.2164 124.2485 108.2164 108.2164 108.2164 124.2485 108.2164 108.2164 111.7791 2 36 176
-27.92391 2.64993 -17.3648 -20.78133 -14.49858 1.946864 -9.444268 -5.250187 -13.87594 -11.6158 124.2485 124.2485 114.2285 124.2485 108.2164 124.2485 108.2164 110.2204 108.2164 116.2325 2 36 179
0.8214708 -18.81011 0.8725206 -13.04249 -5.465818 -18.77553 4.809729 -27.25091 -5.180522 -9.113517 112.2244 112.2244 118.2365 108.2164 118.2365 112.2244 116.2325 112.2244 118.2365 114.2285 2 36 183
22.22368 9.05294 -1.549958 -3.389446 1.005408 8.744411 20.43632 8.293177 0.7095088 7.280671 114.2285 124.2485 122.2445 108.2164 124.2485 124.2485 110.2204 124.2485 124.2485 119.5725 2 36 185
3.669557 2.194343 -7.174093 4.872954 -5.456842 2.516019 -1.759102 -7.603056 -4.334906 -1.452792 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 124.2485 108.2164 108.2164 109.9978 2 36 187
7.271859 -4.200864 -4.412315 0.2532362 -12.8088 -4.093349 2.177184 -10.16865 -11.95642 -4.215347 118.2365 124.2485 108.2164 124.2485 118.2365 124.2485 124.2485 120.2405 118.2365 120.0178 2 36 191
-21.70295 34.98852 -11.36816 19.7515 0.1191336 33.47389 26.97155 3.835699 -1.169547 9.433293 120.2405 124.2485 112.2244 124.2485 124.2485 124.2485 114.2285 124.2485 124.2485 121.3538 2 36 192
7.199669 1.325683 -31.40139 -24.39556 -9.617107 0.8080616 3.382622 -14.84303 -10.50978 -8.672314 124.2485 124.2485 108.2164 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 122.4672 2 36 196
-6.717058 1.358205 -13.09367 2.238265 -2.30663 0.9777802 -8.757092 -7.739298 -2.424573 -4.051563 108.2164 116.2325 108.2164 116.2325 116.2325 116.2325 118.2365 118.2365 116.2325 114.8965 3 36 2
12.66524 -3.916895 -6.083657 -4.012248 -17.08366 -4.062877 -11.09123 -29.44607 -16.63782 -8.852137 124.2485 124.2485 114.2285 124.2485 114.2285 124.2485 120.2405 124.2485 114.2285 120.4632 3 36 5
1.438915 8.05463 -6.814136 8.812035 -2.631237 9.433305 -4.988248 0.3395659 -2.302512 1.260257 124.2485 112.2244 124.2485 122.2445 110.2204 110.2204 124.2485 108.2164 108.2164 116.0098 3 36 8
2.912797 18.81175 -11.0802 -3.251634 -22.27277 18.79298 -19.19178 -11.37625 -23.27773 -5.548093 108.2164 124.2485 108.2164 124.2485 108.2164 118.2365 108.2164 124.2485 108.2164 114.6738 3 36 10
13.99348 28.62129 4.901811 25.54852 -1.429194 29.57402 -1.410927 6.592641 -0.7449358 11.73852 116.2325 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 109.1071 3 36 12
25.93515 15.27764 21.11075 24.42388 -10.01258 16.73575 2.07434 -8.379104 -9.048388 8.679716 124.2485 124.2485 114.2285 124.2485 124.2485 124.2485 124.2485 108.2164 124.2485 121.3538 3 36 24
15.6999 31.99523 7.508932 11.092 -2.72514 31.23566 0.1251472 12.57237 -2.792647 11.6346 122.2445 108.2164 124.2485 116.2325 124.2485 108.2164 124.2485 108.2164 124.2485 117.7911 3 36 27
-3.761626 13.33392 2.082773 8.955588 -1.911409 13.1044 2.33662 3.52227 -2.383072 3.919941 116.2325 108.2164 116.2325 108.2164 108.2164 108.2164 124.2485 108.2164 108.2164 111.7791 3 36 28
37.22142 19.47129 17.82888 30.93739 9.972886 19.36399 32.40224 -28.73741 9.984936 16.49396 124.2485 108.2164 124.2485 120.2405 116.2325 110.2204 116.2325 108.2164 116.2325 116.0098 3 36 33
11.33932 -3.340545 16.0935 9.259607 -14.86402 -4.050715 -8.902012 -41.36261 -15.84975 -5.741913 118.2365 120.2405 118.2365 122.2445 108.2164 120.2405 112.2244 108.2164 108.2164 115.1191 3 36 37
5.250475 11.52441 -2.399642 6.504389 -7.6783 12.53746 -7.822851 -2.882696 -8.10122 0.770225 124.2485 114.2285 120.2405 116.2325 108.2164 114.2285 114.2285 108.2164 108.2164 114.2285 3 36 38
15.29103 13.53257 -8.124934 11.7531 -8.71596 14.16526 -3.446948 -7.218335 -8.65487 2.064546 124.2485 108.2164 124.2485 116.2325 116.2325 108.2164 124.2485 112.2244 114.2285 116.4551 3 36 40
4.732883 4.295839 6.259834 15.48305 -1.274462 2.968006 4.046526 -9.844562 -1.957794 2.745481 124.2485 124.2485 122.2445 124.2485 112.2244 124.2485 116.2325 112.2244 110.2204 118.9045 3 36 42
18.98493 33.78744 21.52125 28.67854 9.458761 34.51283 9.949642 5.158051 10.97944 19.22565 122.2445 108.2164 124.2485 122.2445 118.2365 110.2204 118.2365 108.2164 118.2365 116.6778 3 36 49
20.01709 29.32005 6.175302 22.26022 -3.660326 28.93053 -4.076347 1.285482 -4.121515 10.68117 122.2445 110.2204 122.2445 116.2325 114.2285 112.2244 122.2445 108.2164 112.2244 115.5645 3 36 53
2.096116 7.917462 -1.550554 0.2301439 -10.89816 9.553478 -15.36887 7.758082 -9.463153 -1.080606 112.2244 108.2164 112.2244 108.2164 108.2164 108.2164 114.2285 108.2164 108.2164 109.7751 3 36 55
-5.776043 8.284043 -9.73084 -9.07381 -24.59672 7.544889 -25.85775 4.464327 -25.33164 -8.897059 112.2244 118.2365 110.2204 118.2365 108.2164 118.2365 108.2164 114.2285 108.2164 112.8924 3 36 58
-1.216431 17.23055 -11.04025 4.136182 -8.513466 17.99583 -9.636551 5.138838 -7.444475 0.7389138 124.2485 124.2485 124.2485 124.2485 114.2285 124.2485 108.2164 108.2164 114.2285 118.4591 3 36 62
8.962765 -2.912514 -12.27482 -7.813795 -4.491729 -1.799387 -2.457508 3.45994 -4.393264 -2.635591 116.2325 108.2164 120.2405 122.2445 122.2445 108.2164 124.2485 108.2164 122.2445 116.9005 3 36 65
7.216433 -3.237382 -7.271632 -6.247437 -9.332984 -3.164583 11.14124 -19.583 -9.003157 -4.386944 124.2485 108.2164 124.2485 124.2485 114.2285 116.2325 116.2325 120.2405 116.2325 118.2365 3 36 68
-2.969086 4.354354 -12.09764 -8.701368 -6.222349 4.108049 -1.642642 1.388784 -5.683038 -3.051659 120.2405 118.2365 108.2164 116.2325 124.2485 118.2365 120.2405 124.2485 124.2485 119.3498 3 36 73
-13.2739 -16.33517 -12.58948 -18.07865 -27.48522 -16.11433 -18.25069 -31.18242 -25.82159 -19.90349 108.2164 108.2164 108.2164 108.2164 110.2204 108.2164 116.2325 112.2244 110.2204 109.9978 3 36 75
12.21558 -2.670385 -7.458373 -5.897933 -31.73388 -2.00649 -24.21333 -32.23524 -31.76486 -13.97388 124.2485 124.2485 124.2485 122.2445 124.2485 124.2485 124.2485 124.2485 124.2485 124.0258 3 36 84
28.47109 30.53632 4.553673 15.87357 -3.582883 30.79323 23.6984 9.749144 -1.585149 15.38971 124.2485 124.2485 124.2485 124.2485 108.2164 124.2485 120.2405 108.2164 108.2164 118.4591 3 36 88
14.1608 12.93596 11.76049 13.12602 3.209967 14.72463 5.31084 10.20975 3.558637 9.888568 124.2485 108.2164 124.2485 108.2164 108.2164 108.2164 124.2485 108.2164 108.2164 113.5605 3 36 91
7.702569 -3.132264 4.703925 -0.8844254 -4.902389 -1.414806 11.10926 -6.644464 -3.297119 0.3600316 124.2485 108.2164 124.2485 124.2485 108.2164 108.2164 108.2164 108.2164 108.2164 113.5605 3 36 96
14.0754 15.60524 15.3947 20.80144 -11.39043 15.14188 -13.73444 -20.22961 -10.07488 2.843256 108.2164 114.2285 108.2164 108.2164 108.2164 116.2325 108.2164 108.2164 108.2164 109.7751 3 36 100
-0.2766673 -7.207833 4.6936 1.239326 -12.00996 -6.706477 -16.26754 -42.09774 -12.43111 -10.11827 108.2164 108.2164 108.2164 108.2164 124.2485 108.2164 120.2405 124.2485 124.2485 114.8965 3 36 102
38.93351 27.67614 20.11098 35.82375 -1.474042 28.99775 18.03816 -14.47422 -2.006601 16.84727 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 112.2244 112.2244 108.2164 109.1071 3 36 107
9.654773 15.14462 -21.62436 0.8983431 -2.060037 15.67064 -5.790545 14.97527 -2.63223 2.692942 124.2485 108.2164 124.2485 108.2164 112.2244 108.2164 120.2405 108.2164 112.2244 114.0058 3 36 108
27.26241 3.63001 26.78724 14.20554 -0.02367671 4.178812 8.032142 3.484488 0.989841 9.838533 110.2204 108.2164 118.2365 108.2164 124.2485 108.2164 124.2485 108.2164 124.2485 114.8965 3 36 114
8.13537 8.28024 17.29642 14.90568 23.47199 6.915129 21.11476 11.02879 23.10579 14.91713 124.2485 118.2365 124.2485 118.2365 108.2164 118.2365 124.2485 108.2164 108.2164 116.9005 3 36 116
18.0617 17.39802 13.15466 24.95612 -10.74332 18.35415 -2.878437 -8.498694 -10.12335 6.631206 124.2485 122.2445 124.2485 124.2485 112.2244 122.2445 124.2485 108.2164 112.2244 119.3498 3 36 120
-2.148651 -3.834962 -3.157817 -8.43299 -4.335474 -3.239666 -0.2700521 -10.16208 -5.325823 -4.54528 124.2485 108.2164 112.2244 110.2204 108.2164 108.2164 112.2244 108.2164 108.2164 111.1111 3 36 122
-20.63202 12.47718 -2.741459 -0.02137126 23.69685 12.82925 -15.66539 28.42696 22.85932 6.803258 108.2164 108.2164 108.2164 108.2164 124.2485 108.2164 108.2164 120.2405 124.2485 113.1151 3 36 125
-32.41445 1.253811 -16.9745 -14.35681 -7.315755 0.8845654 -7.597634 0.5523933 -7.585686 -9.283786 108.2164 124.2485 120.2405 120.2405 124.2485 124.2485 114.2285 124.2485 124.2485 120.4632 3 36 129
4.47534 -10.04405 -8.112614 -10.34423 -24.39071 -9.72622 -20.86081 -24.89148 -24.96758 -14.31804 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 124.2485 108.2164 124.2485 122.4672 3 36 132
5.635326 2.229027 14.86288 13.40398 3.727502 1.929545 2.112948 -1.895697 3.955283 5.106755 114.2285 108.2164 120.2405 114.2285 124.2485 108.2164 124.2485 108.2164 124.2485 116.2325 3 36 133
5.19387 13.69825 -1.248474 -3.262935 1.701251 14.19502 -1.665264 13.92206 1.646743 4.908947 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 3 36 134
16.51893 29.60703 14.89467 21.27029 -14.76961 28.97934 -4.938955 -9.765407 -14.13152 7.518307 116.2325 108.2164 120.2405 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 110.4431 3 36 138
3.39359 15.52587 1.851614 0.8423973 1.996552 15.99527 1.876228 7.817518 2.62625 5.769477 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 116.2325 112.2244 110.2204 109.7751 3 36 143
2.536815 4.777486 9.059392 20.18942 -6.50135 5.289613 3.392225 -4.032108 -6.016335 3.18835 124.2485 108.2164 108.2164 124.2485 124.2485 108.2164 124.2485 124.2485 124.2485 118.9045 3 36 147
21.51775 16.40028 14.55661 20.77666 -8.509466 16.93788 -3.284466 -11.64808 -8.329765 6.49082 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 3 36 149
19.54818 -3.055516 -16.05607 -14.44664 -1.710386 -2.413186 5.510418 -6.81524 -0.6283114 -2.229639 118.2365 108.2164 124.2485 116.2325 112.2244 108.2164 122.2445 108.2164 112.2244 114.4511 3 36 154
18.50093 -3.600527 4.882542 -10.31994 -0.09965939 -2.946356 5.731338 -10.38342 1.84194 0.400761 118.2365 114.2285 118.2365 112.2244 112.2244 112.2244 110.2204 114.2285 112.2244 113.7831 3 36 156
14.79903 15.17411 -5.588545 13.80084 -15.03663 15.79908 -9.7937 -8.678274 -14.20072 0.6972432 114.2285 118.2365 112.2244 110.2204 122.2445 108.2164 120.2405 124.2485 120.2405 116.6778 3 36 159
21.32572 21.18754 9.494678 32.79076 -15.27916 20.30904 -1.433058 -18.59758 -15.94363 5.98381 108.2164 114.2285 108.2164 114.2285 118.2365 114.2285 112.2244 118.2365 118.2365 114.0058 3 36 162
18.94018 65.24496 20.95941 39.28558 24.63546 64.45009 25.83863 42.36794 24.22378 36.21622 116.2325 110.2204 112.2244 114.2285 124.2485 110.2204 124.2485 124.2485 124.2485 117.7911 3 36 165
23.74392 24.39272 6.682979 26.34467 0.1661583 25.68894 1.521613 2.240715 0.8805122 12.40691 118.2365 108.2164 122.2445 112.2244 110.2204 108.2164 120.2405 108.2164 110.2204 113.1151 3 36 171
10.83438 19.22235 16.426 19.35393 -0.05335209 19.96563 5.710752 -1.808957 0.7553396 10.04512 110.2204 124.2485 110.2204 124.2485 122.2445 124.2485 118.2365 124.2485 122.2445 120.0178 3 36 173
17.26075 0.05523761 -2.325386 -6.544656 -0.8674348 -0.2101308 21.09723 9.360319 0.09385724 4.213308 116.2325 112.2244 114.2285 110.2204 122.2445 112.2244 122.2445 114.2285 122.2445 116.2325 3 36 175
11.2024 -10.54485 -14.83846 -2.382612 -20.49019 -10.69911 -13.1082 -29.98562 -20.14228 -12.3321 108.2164 108.2164 114.2285 108.2164 124.2485 108.2164 124.2485 108.2164 124.2485 114.2285 3 36 177
15.40903 -7.193004 4.547334 -1.819749 3.141089 -7.183185 4.880009 -9.545238 3.08355 0.5910934 124.2485 112.2244 124.2485 110.2204 124.2485 112.2244 124.2485 124.2485 124.2485 120.0178 3 36 181
-14.4222 -19.55798 -15.38404 -29.47154 -10.3198 -19.62876 -7.825672 -13.78983 -8.74874 -15.46095 110.2204 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.2164 108.4391 3 36 186
35.15338 19.75142 14.81607 22.17746 -4.964816 18.50101 12.67712 -16.74447 -4.201243 10.79622 124.2485 108.2164 124.2485 124.2485 124.2485 124.2485 124.2485 110.2204 124.2485 120.9085 3 36 189
2.638264 0.190108 -2.90467 5.64822 -7.207954 -1.283723 -5.509208 -6.2268 -8.145531 -2.533477 124.2485 118.2365 124.2485 124.2485 124.2485 122.2445 124.2485 124.2485 124.2485 123.3578 3 36 194
31.2055 38.50943 20.99321 27.83578 12.00809 37.63541 17.99374 16.6426 11.7805 23.84492 124.2485 108.2164 120.2405 108.2164 114.2285 108.2164 124.2485 114.2285 114.2285 115.1191 3 36 197
-33.74683 -5.955617 -22.47759 -20.17335 4.711334 -8.524761 -2.816427 -9.807041 4.15074 -10.51551 108.2164 124.2485 108.2164 124.2485 124.2485 124.2485 108.2164 124.2485 124.2485 118.9045 3 36 199
20.18433 14.33804 12.44689 11.05738 -11.19751 14.0223 2.607069 -19.18098 -11.83946 3.604228 110.2204 108.2164 120.2405 118.2365 108.2164 108.2164 110.2204 108.2164 108.2164 111.1111 3 36 200
-11.73281 -11.67715 -22.05315 -20.46052 -24.33242 -12.23472 -38.34797 -22.94154 -23.80764 -20.8431 124.2485 124.2485 108.2164 124.2485 114.2285 124.2485 124.2485 108.2164 114.2285 118.4591 4 36 3
51.33623 33.63755 26.04832 30.8758 -13.2908 33.71653 9.60718 -13.19388 -12.91839 16.20206 124.2485 124.2485 118.2365 124.2485 108.2164 124.2485 108.2164 108.2164 108.2164 116.4551 4 36 13
30.40692 41.65512 19.39972 37.96461 -4.512419 42.56477 6.423124 -0.2393296 -4.227897 18.82607 124.2485 124.2485 108.2164 124.2485 108.2164 124.2485 108.2164 108.2164 108.2164 115.3418 4 36 18
7.988757 12.49918 4.616172 14.3001 -12.52975 13.00169 -15.93952 -16.13647 -11.1495 -0.3721478 118.2365 124.2485 118.2365 124.2485 108.2164 124.2485 108.2164 108.2164 108.2164 115.7871 4 36 23
29.56814 31.17207 17.89327 37.74031 17.59151 31.64027 26.28831 11.70365 18.02134 24.62432 108.2164 124.2485 122.2445 124.2485 124.2485 124.2485 116.2325 124.2485 124.2485 121.3538 4 36 32
-1.822152 8.175485 4.585304 -10.98113 -1.494996 8.235605 16.87302 -7.708968 -0.2638146 1.73315 124.2485 108.2164 114.2285 124.2485 108.2164 108.2164 124.2485 108.2164 108.2164 114.2285 4 36 41
38.07549 26.52982 42.02757 27.61513 1.228868 27.8093 -3.534566 10.50207 2.83238 19.23178 124.2485 124.2485 108.2164 124.2485 114.2285 124.2485 122.2445 116.2325 112.2244 118.9045 4 36 45
4.347597 5.206754 -8.410652 1.588215 -8.340619 6.329393 -6.978783 -18.05523 -8.035154 -3.594275 124.2485 124.2485 108.2164 108.2164 108.2164 124.2485 124.2485 108.2164 108.2164 115.3418 4 36 54
9.797485 10.17515 15.04639 9.939462 14.58173 11.40818 17.8266 11.01419 13.94884 12.63756 108.2164 122.2445 108.2164 124.2485 108.2164 122.2445 108.2164 108.2164 108.2164 113.1151 4 36 61
25.36677 21.90648 12.59616 18.60585 -9.221341 22.65186 6.412493 -19.38157 -9.183821 7.750319 124.2485 124.2485 124.2485 124.2485 108.2164 124.2485 124.2485 108.2164 108.2164 118.9045 4 36 76
-9.360137 25.61164 -1.829034 11.1299 -20.231 26.64188 -5.086617 -25.81946 -19.47067 -2.045944 108.2164 108.2164 108.2164 108.2164 122.2445 108.2164 120.2405 124.2485 114.2285 113.5605 4 36 81
-9.521868 6.904842 -6.442876 -0.9106884 0.8659945 7.40224 -4.568838 -2.475747 1.218763 -0.8364642 124.2485 124.2485 124.2485 124.2485 112.2244 124.2485 124.2485 124.2485 108.2164 121.1311 4 36 86
12.78383 21.54835 -6.427592 -16.05273 -4.404636 22.63282 34.35474 -6.64861 -4.585212 5.911218 124.2485 124.2485 108.2164 124.2485 114.2285 124.2485 124.2485 108.2164 114.2285 118.4591 4 36 97
12.11272 13.62267 0.4695874 17.13588 3.856491 13.54223 -30.81007 20.45522 5.020394 6.156125 108.2164 110.2204 108.2164 108.2164 124.2485 108.2164 108.2164 124.2485 124.2485 113.7831 4 36 104
-15.03424 -2.182992 -14.46524 -5.660433 -24.7042 -0.1777386 -24.68797 -31.44482 -25.34165 -15.96659 114.2285 124.2485 124.2485 124.2485 108.2164 124.2485 108.2164 108.2164 108.2164 116.0098 4 36 111
44.15308 21.88007 23.69649 40.89754 -7.651142 22.72553 4.473375 -23.32438 -8.684511 13.12956 124.2485 120.2405 120.2405 124.2485 124.2485 120.2405 124.2485 108.2164 124.2485 121.1311 4 36 118
8.350368 52.13655 20.05824 30.31805 -38.48106 52.87256 -43.05141 -29.65902 -37.42722 1.679673 108.2164 108.2164 108.2164 108.2164 124.2485 108.2164 108.2164 124.2485 124.2485 113.5605 4 36 123
28.18632 -6.827986 9.329855 14.8732 -28.87803 -6.778192 -14.48097 -31.01861 -28.90621 -7.166735 124.2485 120.2405 124.2485 122.2445 108.2164 118.2365 124.2485 108.2164 118.2365 118.6818 4 36 130
9.130524 10.52844 2.482917 -2.965995 5.294256 10.45598 7.164124 27.23752 5.190447 8.279801 118.2365 108.2164 124.2485 108.2164 108.2164 108.2164 114.2285 108.2164 122.2445 113.3378 4 36 136
-41.30228 34.98779 -7.504328 8.516836 15.43319 34.54622 -17.32414 50.55579 15.15096 10.34 124.2485 122.2445 124.2485 120.2405 108.2164 124.2485 108.2164 116.2325 114.2285 118.0138 4 36 141
16.4388 14.63075 -7.610958 4.593552 -18.76785 15.14028 -12.7618 -18.52482 -18.80155 -2.851509 124.2485 112.2244 114.2285 116.2325 108.2164 112.2244 124.2485 108.2164 108.2164 114.2285 4 36 152
3.546084 29.31474 3.338657 11.12739 0.9828138 29.22631 32.75919 8.078979 0.1542188 13.16982 108.2164 124.2485 122.2445 108.2164 124.2485 124.2485 118.2365 124.2485 124.2485 119.7951 4 36 158
10.51933 8.99966 -4.037468 9.741375 -7.095155 9.563347 5.350826 -16.63169 -6.536508 1.09708 124.2485 124.2485 108.2164 124.2485 112.2244 124.2485 118.2365 110.2204 110.2204 117.3458 4 36 168
