Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz time
1.205979 0.7924244 0.8820584 1.735529 2.556502 1.309762 1.996634 0.9240807 0.7665182 1.203558 2.124385 1.291873 1.299921 2.093942 2.785072 3.066825 1.386441 2.133518 1.31535 2.076753 1.267886 0.3592704 0.691177 0.1930112 -0.1208608 0.1196486 -0.3530677 -0.006352879 -1.533466 -1.682884 -1.155649 -3.872685 -3.888571 -2.553814 -2.531702 -3.170224 -2.945323 -3.082744 -3.089254 -3.680847 -90.18036
1.71334 1.130671 0.8146204 1.818883 2.596596 1.513601 2.113099 1.185549 0.7077473 1.407583 2.328387 1.206059 1.489395 2.189042 2.874464 3.144785 1.33061 2.33477 1.360034 2.128513 1.350063 0.4087365 0.7466714 0.07858367 -0.1848137 -0.2225021 -0.2403708 0.03436488 -1.561167 -1.844912 -1.046653 -4.641555 -4.043813 -2.476053 -2.618062 -3.235753 -2.897059 -3.147852 -3.327015 -3.736357 -88.17635
1.698778 1.09872 0.7530211 1.955398 2.587587 1.789405 2.229403 1.341241 0.8229646 1.6659 2.551715 1.093038 1.759268 2.266713 2.949121 3.23724 1.322273 2.508932 1.305305 2.187788 1.431024 0.4847655 0.7777948 0.01848975 -0.3784082 -0.4929336 -0.08028835 0.05083193 -1.412729 -2.004183 -1.01688 -5.364007 -4.139051 -2.379136 -2.401935 -3.381189 -2.893909 -3.29285 -3.291158 -3.735301 -86.17235
1.433809 0.9376871 0.6758606 2.092408 2.553174 2.016386 2.338522 1.432998 1.111854 1.871393 2.683395 0.9605325 2.064285 2.483267 2.993533 3.340741 1.321985 2.649712 1.100391 2.211473 1.488202 0.5876423 0.7505823 -0.03806387 -0.651526 -0.7303072 0.1387287 0.04126001 -1.199048 -2.15816 -0.9930968 -5.892436 -4.108781 -2.280053 -2.177898 -3.525698 -2.832546 -3.433453 -3.221789 -3.614637 -84.16833
1.125043 0.8558781 0.6406723 2.13956 2.528785 2.154998 2.497841 1.580663 1.537626 2.038071 2.611428 0.8123169 2.324325 2.634426 3.005638 3.424272 1.314352 2.741147 0.8057938 2.180118 1.504683 0.6697242 0.6153928 -0.09115332 -0.9823819 -0.9709488 0.381339 0.001900204 -1.011372 -2.313913 -1.024951 -6.09937 -4.053021 -2.175709 -1.981489 -3.641145 -2.769421 -3.493659 -3.067242 -3.327131 -82.16433
0.9748884 0.9386052 0.7492542 2.019482 2.505774 2.187562 2.702866 1.825068 1.923837 2.219263 2.401731 0.5077463 2.428349 2.811749 2.987746 3.486912 1.296911 2.789007 0.4306443 2.035461 1.465699 0.7190691 0.4196162 -0.1474885 -1.31232 -1.088668 0.554251 -0.0912587 -0.8805051 -2.439809 -1.044281 -6.032258 -3.99239 -2.103472 -1.894139 -3.686723 -2.712606 -3.475006 -2.968566 -2.972239 -80.16032
0.7243329 0.9543152 0.9579288 1.753262 2.459298 2.141972 2.886967 2.070385 2.068863 2.344522 2.252354 0.1497165 2.313589 2.867077 2.921646 3.50455 1.26918 2.829326 0.06881246 1.793435 1.414856 0.7439827 0.2296793 -0.1146045 -1.506859 -1.117275 0.7184961 -0.1728861 -0.6749722 -2.483999 -0.9977099 -5.824937 -3.941297 -1.987773 -1.765388 -3.657434 -2.652498 -3.382462 -2.833486 -2.638461 -78.15631
0.566683 0.8135852 1.121218 1.399513 2.377681 2.099691 2.908612 2.118138 2.010271 2.297692 2.264958 -0.218752 2.124287 2.937253 2.805771 3.51297 1.242569 2.93734 -0.2482312 1.538173 1.376176 0.8049521 0.01598229 0.02981583 -1.606311 -0.9550632 0.8472296 -0.2717392 -0.4055384 -2.467978 -0.8459866 -5.636241 -3.895857 -1.855347 -1.573353 -3.546458 -2.550981 -3.231645 -2.675815 -2.395073 -76.15231
0.1712144 0.4314993 1.263574 1.235273 2.260166 2.183857 2.831508 1.995345 2.000366 2.192879 2.354907 -0.4147819 1.966722 3.026508 2.654962 3.472745 1.202368 3.052993 -0.5047311 1.35 1.330931 0.8977483 -0.2144294 0.2358945 -1.684073 -0.7813756 0.9897317 -0.3408217 -0.03964688 -2.433471 -0.7023026 -5.484782 -3.885089 -1.663118 -1.358892 -3.403867 -2.439915 -3.05958 -2.426962 -2.173408 -74.1483
0.6009774 0.3351745 1.301514 1.133449 2.142611 2.280251 2.575894 1.847486 1.978179 1.993238 2.279139 -0.437501 1.741773 3.0952 2.479792 3.407472 1.182772 3.186103 -0.788407 1.135502 1.312849 1.027793 -0.4587036 0.371246 -1.85797 -0.7457179 1.180308 -0.4257585 0.2811421 -2.430458 -0.5940773 -5.381483 -3.88175 -1.515784 -1.257744 -3.270965 -2.307145 -2.824201 -2.209752 -1.847952 -72.14429
0.654547 0.06153696 1.211805 1.058345 2.069633 2.336453 2.201525 1.631889 1.856107 1.832128 1.987195 -0.4243311 1.436928 3.320097 2.403706 3.38328 1.249492 3.314825 -1.146325 0.8582556 1.404196 1.292242 -0.6480966 0.4840568 -2.116058 -0.7064754 1.446585 -0.3990973 0.6504776 -2.391106 -0.5795568 -5.253683 -3.919227 -1.258928 -1.127901 -3.081503 -2.216351 -2.479241 -1.867515 -1.284254 -70.14028
0.8842438 -0.1804191 1.100644 0.9645202 2.044935 2.31791 1.696897 1.408838 1.607876 1.727252 1.408377 -0.3875883 1.112529 3.552511 2.38398 3.379047 1.422698 3.405811 -1.454967 0.4505976 1.593617 1.634187 -0.7840863 0.5263441 -2.410653 -0.7603962 1.763714 -0.2489946 0.9526474 -2.329467 -0.6616301 -5.133275 -4.035566 -0.927989 -1.006386 -2.866088 -2.197288 -2.042308 -1.507293 -0.5869099 -68.13628
0.833648 -0.5686914 1.058696 0.9353106 2.083714 2.302787 1.155711 1.148079 1.398701 1.662984 0.6999595 -0.3485751 0.87202 3.840084 2.422136 3.428991 1.618151 3.443168 -1.661458 0.01464108 1.816047 2.013271 -0.891812 0.5436825 -2.74182 -0.810171 2.052284 -0.01909037 1.183068 -2.291564 -0.6919972 -5.080496 -4.045928 -0.6147162 -0.9387203 -2.702847 -2.101558 -1.599926 -1.206541 0.1004123 -66.13226
0.7118586 -0.957684 1.114188 1.027951 2.134811 2.309475 0.7401375 0.9201056 1.273994 1.632899 0.130285 -0.2907339 0.7544749 4.077753 2.477648 3.518892 1.758518 3.457324 -1.704858 -0.2828719 2.014154 2.365809 -0.9873666 0.5153385 -3.056793 -0.7842727 2.285493 0.2429511 1.282578 -2.30557 -0.7543728 -5.127802 -4.062541 -0.3799336 -0.8737364 -2.604399 -2.046935 -1.245094 -0.9494559 0.6019899 -64.12826
0.6924278 -1.261523 1.133956 1.241297 2.14431 2.322048 0.4890328 0.7762411 1.183195 1.58494 -0.214611 -0.2342019 0.7323568 4.264856 2.489518 3.594595 1.818292 3.448541 -1.631652 -0.3333781 2.153086 2.626767 -1.011231 0.4058031 -3.262638 -0.7869076 2.470524 0.5002465 1.310294 -2.367023 -0.8386834 -5.23641 -4.139775 -0.1933945 -0.7999255 -2.55222 -2.021352 -1.040075 -0.8077656 0.8229603 -62.12425
0.5804212 -1.547775 0.9744824 1.508429 2.088599 2.299092 0.2432073 0.7144172 1.136978 1.508914 -0.3620639 -0.1297461 0.7939164 4.36366 2.455277 3.638719 1.869177 3.38993 -1.530939 -0.0962469 2.271851 2.814129 -0.9089376 0.2400797 -3.286942 -0.8018024 2.60288 0.7410268 1.258591 -2.404087 -1.003886 -5.313667 -4.280163 0.01598558 -0.7356748 -2.460131 -2.061515 -0.8819435 -0.7104955 0.9426562 -60.12024
0.1248128 -1.893202 0.7111699 1.832167 1.918611 2.239959 0.05780672 0.6829129 1.253464 1.447987 -0.3383436 -0.01343226 0.8577631 4.329714 2.297038 3.586264 1.858917 3.247005 -1.4625 0.374753 2.310118 2.890371 -0.7032496 0.03677743 -3.163275 -0.8154858 2.711517 0.9420035 1.208474 -2.422357 -1.232169 -5.296815 -4.352041 0.2814239 -0.6403706 -2.345465 -2.120479 -0.7565435 -0.5711524 1.059133 -58.11623
-0.2606025 -2.147693 0.494835 1.986434 1.695949 2.097632 -0.0833587 0.6382508 1.444921 1.342012 -0.2694449 0.08890911 0.8497477 4.259736 2.069695 3.492513 1.812988 3.070176 -1.358393 0.8007489 2.312773 2.918939 -0.497605 -0.1789512 -2.997342 -0.9774049 2.797306 1.085503 1.113142 -2.446241 -1.502366 -5.180935 -4.344324 0.5393575 -0.5045732 -2.215396 -2.190683 -0.6238113 -0.3429487 1.22186 -56.11222
-0.808285 -2.562864 0.3877467 1.926316 1.472725 1.869299 -0.1026698 0.5706806 1.650597 1.179325 -0.2012978 0.1081515 0.837376 4.210588 1.839674 3.383667 1.72699 2.875155 -1.107133 1.052818 2.289507 2.952626 -0.3538325 -0.3775685 -2.826483 -1.025408 2.853994 1.207925 1.034985 -2.438828 -1.743299 -4.924429 -4.261418 0.804229 -0.3205349 -2.041315 -2.212473 -0.5067502 -0.06005057 1.439525 -54.10822
-1.133497 -2.905027 0.3730515 1.72005 1.275574 1.60196 0.009861297 0.5458098 1.822093 0.967125 -0.06284227 0.002610373 0.8458049 4.166485 1.622251 3.295207 1.576934 2.699438 -0.7738571 1.126507 2.23955 2.938459 -0.2665356 -0.5523957 -2.677169 -1.239068 2.871465 1.280799 0.933405 -2.436281 -1.930071 -4.570524 -4.149267 1.013044 -0.182662 -1.841201 -2.176138 -0.3767877 0.1340391 1.623346 -52.10421
-1.571039 -3.269121 0.375989 1.43581 1.119072 1.395059 0.283992 0.5690677 1.907257 0.7470367 0.1441684 -0.04799087 0.8644131 4.020536 1.452096 3.19544 1.400437 2.505916 -0.4760182 1.027583 2.154419 2.856189 -0.2100283 -0.7421981 -2.532773 -1.520609 2.839528 1.304724 0.8661663 -2.424459 -2.089676 -4.088092 -4.00266 1.203826 0.06397129 -1.603051 -2.11133 -0.1929818 0.3503999 1.804032 -50.1002
-2.091241 -3.645627 0.2844897 1.080859 1.023151 1.269462 0.584721 0.5902471 1.808762 0.4988439 0.3131409 -0.01810381 0.8552982 3.900341 1.34271 3.100495 1.222608 2.30205 -0.2584248 0.7907556 2.069575 2.747547 -0.1551289 -0.9878563 -2.366052 -1.872214 2.765926 1.30287 0.8512072 -2.401062 -2.269445 -3.48283 -3.846836 1.430145 0.4827105 -1.312149 -2.055617 0.08725911 0.6561679 2.05145 -48.09619
-2.32499 -3.860606 0.02496837 0.622649 0.9869151 1.184347 0.762726 0.5403311 1.604781 0.2711511 0.4354849 0.03422121 0.8949963 3.717385 1.266899 3.030873 1.047834 2.162633 -0.0948825 0.5360802 1.992411 2.671853 -0.09670506 -1.291789 -2.274173 -2.277577 2.708386 1.301688 0.8256222 -2.406689 -2.460093 -2.968111 -3.648819 1.694247 0.8542693 -1.05542 -2.000869 0.5464771 1.026066 2.438078 -46.09219
-2.661694 -4.196667 -0.3120038 0.1316035 0.9814976 1.195475 0.9027414 0.4360398 1.369519 0.1409942 0.5463392 0.1168688 0.9956371 3.518117 1.192228 2.9607 0.8807401 2.054697 0.02619494 0.2939517 1.898618 2.624517 -0.0200184 -1.642173 -2.236165 -2.765721 2.698188 1.352894 0.8310946 -2.417318 -2.633763 -2.588983 -3.393669 2.034839 1.130725 -0.776046 -1.918414 1.082356 1.399377 2.907612 -44.08818
-2.851641 -4.414895 -0.6317973 -0.3705643 0.9965966 1.271546 0.9345391 0.3160042 1.106397 -0.0002836803 0.5594344 0.2971418 1.02692 3.325756 1.128628 2.917236 0.7592826 1.963727 0.07037232 -0.03432129 1.823584 2.620289 0.02174459 -2.042613 -2.26376 -3.188863 2.710711 1.414052 0.8180563 -2.375598 -2.899573 -2.252368 -3.244768 2.420429 1.403874 -0.4290003 -1.939653 1.677869 1.877054 3.441563 -42.08417
-2.691453 -4.399809 -0.8948041 -0.888429 0.9749277 1.245099 0.8603724 0.271521 0.8274876 -0.1893393 0.3722893 0.4849278 0.9641328 3.121126 0.9947983 2.816146 0.608086 1.812135 0.03849655 -0.3823018 1.706996 2.573235 0.03294639 -2.473545 -2.321241 -3.500263 2.756805 1.453238 0.7771233 -2.284463 -3.098385 -1.891831 -3.095046 2.809367 1.671959 -0.01583452 -1.866344 2.304108 2.374397 3.996749 -40.08016
-3.032903 -4.639092 -1.080245 -1.370083 0.9171617 1.129657 0.7828653 0.2500697 0.5570047 -0.2189915 0.06267588 0.5801643 0.9059228 2.921424 0.8723451 2.628109 0.4777336 1.506833 -0.08660769 -0.6796509 1.559771 2.45994 0.04092428 -2.81331 -2.393145 -3.799392 2.771507 1.541919 0.788076 -2.081424 -3.165829 -1.460337 -2.903021 3.239393 1.973909 0.4889849 -1.598847 2.954147 2.940276 4.614054 -38.07615
-2.802066 -4.677595 -1.148983 -1.815058 0.8204573 0.9315873 0.6846496 0.2747417 0.3805224 -0.0774617 -0.2848706 0.5666876 0.8451029 2.636446 0.7388064 2.391883 0.4033193 1.172155 -0.2918816 -0.9531473 1.393415 2.309453 0.09117583 -3.124928 -2.506695 -3.932832 2.752603 1.623032 0.7305958 -1.858255 -3.173226 -1.066788 -2.803606 3.575089 2.155707 0.9480735 -1.267104 3.564694 3.387341 5.164244 -36.07214
-2.491686 -4.669497 -1.269812 -2.117124 0.7123073 0.7188908 0.5596483 0.2263991 0.3012379 0.1862152 -0.5849164 0.4697294 0.8188044 2.434339 0.6418834 2.203763 0.4242196 0.9011033 -0.5675169 -1.150284 1.300896 2.18719 0.2046933 -3.421054 -2.572735 -4.143356 2.772313 1.776344 0.6406154 -1.621648 -3.301152 -0.7052321 -2.929185 3.896307 2.316054 1.328555 -1.059264 4.10191 3.808938 5.586437 -34.06814
-2.518072 -4.709352 -1.407086 -2.217412 0.6083541 0.5513493 0.3897177 0.2105559 0.3786355 0.422838 -0.7474992 0.361889 0.8699971 2.323106 0.5605431 2.061278 0.473175 0.6445036 -0.8931448 -1.171952 1.240458 2.079451 0.2783426 -3.671444 -2.597486 -4.23683 2.78402 1.930483 0.5399209 -1.412427 -3.443578 -0.363919 -3.061435 4.177445 2.320515 1.58212 -0.8391352 4.507123 4.111696 5.865588 -32.06413
-2.158892 -4.46512 -1.587515 -2.282629 0.4795015 0.3962954 0.02242318 0.3014469 0.5146393 0.5529351 -0.8257988 0.2773585 0.8841991 2.137475 0.4430141 1.934291 0.5032133 0.4301696 -1.164134 -1.12508 1.195521 1.960783 0.3216338 -3.875555 -2.555063 -4.281059 2.808176 2.071997 0.4067856 -1.196663 -3.580154 -0.1185559 -3.175105 4.365469 2.211405 1.711482 -0.6502924 4.840026 4.292641 6.068799 -30.06012
-2.192693 -4.334967 -1.724546 -2.312075 0.2927602 0.348605 -0.3794796 0.3938619 0.7214525 0.7289124 -0.8840941 0.2326673 0.904836 1.897568 0.3425166 1.761529 0.4954886 0.193387 -1.348377 -1.121801 1.117318 1.810507 0.3629824 -4.024076 -2.463594 -4.298495 2.815814 2.216068 0.3127497 -0.9368946 -3.6565 0.07571398 -3.206295 4.538571 2.118433 1.831391 -0.5005819 5.122113 4.442987 6.258792 -28.05611
-2.193738 -4.26908 -1.896692 -2.423513 0.1058 0.3570373 -0.8118638 0.3543001 0.8757657 0.9611729 -1.096945 0.168873 0.8795719 1.66667 0.2675193 1.584949 0.5057098 -0.03801804 -1.457225 -1.303823 1.065502 1.673485 0.460368 -4.18661 -2.355222 -4.336023 2.808096 2.360477 0.2420237 -0.6684266 -3.591842 0.2659643 -3.045457 4.703679 2.009925 2.001753 -0.2805757 5.421156 4.489824 6.458861 -26.0521
-1.707651 -4.117868 -2.13957 -2.558544 -0.1064463 0.2620716 -1.320015 0.2076892 0.9494504 1.091461 -1.36266 0.106497 0.8247742 1.41657 0.1571787 1.4139 0.526022 -0.2055232 -1.501413 -1.616545 1.078585 1.56278 0.5869803 -4.391146 -2.205448 -4.505671 2.78705 2.487382 0.1585128 -0.4203483 -3.619383 0.5091078 -2.913106 4.872707 2.052021 2.283156 -0.1638724 5.790016 4.630382 6.694831 -24.0481
-1.604837 -4.335971 -2.382535 -2.58177 -0.3059415 0.09097084 -1.809819 0.04022725 1.037269 1.04807 -1.457111 0.1698693 0.8173412 1.235245 0.0625379 1.285224 0.4961628 -0.3227422 -1.518358 -1.846207 1.119367 1.4942 0.6585247 -4.541042 -2.068953 -4.608578 2.713011 2.607803 0.1084851 -0.2115124 -3.568913 0.7431759 -2.61644 5.083746 2.141143 2.642096 0.06353541 6.140444 4.775825 6.951013 -22.04409
-1.402001 -4.588961 -2.638431 -2.598568 -0.4840043 -0.1398638 -2.293735 -0.1672671 1.047645 0.8110864 -1.452715 0.3832545 0.7605203 1.109779 -0.04809163 1.209282 0.4245688 -0.400065 -1.452188 -2.009776 1.166055 1.429703 0.6465196 -4.631207 -1.954469 -4.712615 2.58633 2.680574 0.04063907 -0.01592267 -3.453099 0.887471 -2.189572 5.259758 2.24326 3.045541 0.3622912 6.466649 4.887057 7.213421 -20.04008
-1.216068 -4.697282 -2.830957 -2.57008 -0.6766207 -0.3953166 -2.658751 -0.4329571 0.9683116 0.4966339 -1.369259 0.5676832 0.6217638 0.9898115 -0.222217 1.138156 0.3043446 -0.4479908 -1.357144 -2.10362 1.164662 1.349263 0.5821882 -4.690749 -1.877175 -4.786965 2.443448 2.714187 -0.04729486 0.1293426 -3.285386 0.9384381 -1.686556 5.382834 2.347865 3.469679 0.6888725 6.807111 4.988026 7.482477 -18.03607
-1.418439 -4.886206 -3.030757 -2.537922 -0.8095148 -0.6108803 -2.874876 -0.767695 0.7253873 0.3049028 -1.24931 0.6044856 0.4377959 0.8884791 -0.3283247 1.110883 0.2705391 -0.5111398 -1.322669 -2.167323 1.209968 1.319899 0.4613589 -4.699125 -1.857497 -4.840135 2.310218 2.763391 -0.01218743 0.2005305 -3.121507 0.990343 -1.208898 5.489963 2.592288 3.866969 0.9598365 7.149427 5.228212 7.758625 -16.03206
-1.84901 -5.110461 -3.294924 -2.605646 -0.8696405 -0.7393712 -3.00825 -1.028246 0.5162497 0.2150387 -1.075555 0.5388578 0.3495611 0.8370146 -0.348582 1.143402 0.2967126 -0.584382 -1.38904 -2.136724 1.27985 1.342592 0.2823605 -4.70006 -1.950354 -4.762485 2.178067 2.788123 0.060241 0.1242635 -2.88678 1.009486 -0.6316323 5.531658 2.772938 4.144006 1.284714 7.444467 5.44278 7.993543 -14.02806
-2.232211 -5.319594 -3.649971 -2.746891 -0.8969494 -0.8241267 -3.073554 -1.119356 0.4266326 0.1783332 -0.888266 0.4878488 0.346254 0.7457659 -0.3642275 1.198958 0.306512 -0.6737027 -1.449604 -2.03496 1.331419 1.361134 0.110292 -4.730033 -2.08457 -4.636413 2.087012 2.785697 0.1311836 -0.04414919 -2.651866 0.9839832 0.02719043 5.540276 2.924252 4.274083 1.634923 7.671543 5.634173 8.208176 -12.02405
-2.850389 -5.54397 -3.987955 -2.838526 -0.9084495 -0.9954286 -3.02003 -1.124521 0.3758149 0.1850056 -0.7533777 0.3780737 0.3285978 0.6322881 -0.3893004 1.270833 0.2922083 -0.8011602 -1.48402 -1.989647 1.351121 1.368649 -0.02982042 -4.764186 -2.223466 -4.499022 2.034614 2.801237 0.2300363 -0.1699097 -2.442824 0.9607801 0.7355468 5.636066 3.108044 4.388557 1.977143 7.883001 5.802673 8.456203 -10.02004
-2.963293 -5.463346 -4.167301 -2.851741 -0.9689844 -1.335058 -2.852927 -1.122211 0.3348483 0.1278863 -0.7633351 0.1445874 0.2630818 0.4258808 -0.526787 1.29128 0.2597714 -0.9560323 -1.567988 -2.006942 1.291156 1.324445 -0.1917179 -4.746361 -2.391698 -4.374584 2.051458 2.795416 0.3404442 -0.2434848 -2.333242 0.9048613 1.342588 5.754801 3.343859 4.501903 2.20643 8.091822 5.953138 8.673432 -8.016032
-3.184623 -5.389437 -4.183349 -2.792029 -1.062772 -1.752027 -2.460602 -1.179426 0.3278891 0.0584524 -0.8587664 -0.1726476 0.1694362 0.1566079 -0.7101331 1.270639 0.1955968 -1.139521 -1.713777 -1.961222 1.16484 1.219081 -0.3598177 -4.659192 -2.508297 -4.225533 2.123995 2.813797 0.4826328 -0.2581323 -2.220301 0.8833565 1.833582 5.930529 3.67104 4.646201 2.390058 8.245981 6.086093 8.781375 -6.012024
-3.494688 -5.382225 -4.169208 -2.745913 -1.190224 -2.147412 -1.990391 -1.354741 0.3062576 -0.01902461 -0.9462476 -0.6074218 -0.02575202 -0.08972231 -0.8949733 1.201947 0.1226728 -1.313916 -1.960773 -1.855858 1.048613 1.10997 -0.5235339 -4.506833 -2.585752 -3.992986 2.232137 2.835245 0.6801657 -0.2429343 -2.109694 0.9382573 2.217871 6.093772 4.074914 4.756052 2.565973 8.381104 6.320493 8.910368 -4.008016
-3.659916 -5.371629 -4.191311 -2.748784 -1.346554 -2.461028 -1.584186 -1.546087 0.2452612 -0.1619367 -1.064166 -1.120752 -0.2247804 -0.3463479 -1.098247 1.066282 0.02861189 -1.474935 -2.252994 -1.736414 0.9609801 0.969868 -0.6541488 -4.378236 -2.614403 -3.824249 2.375543 2.87781 0.9119297 -0.2196253 -1.926172 1.101824 2.61448 6.21715 4.481577 4.80102 2.869655 8.479806 6.578386 9.093424 -2.004008
-3.763653 -5.317403 -4.184748 -2.703509 -1.526636 -2.664264 -1.240817 -1.718317 0.1716004 -0.2834642 -1.210871 -1.654804 -0.2318213 -0.6389851 -1.323002 0.8611079 -0.08130056 -1.64246 -2.433955 -1.586705 0.8741291 0.781503 -0.7242493 -4.310881 -2.591466 -3.737278 2.559921 2.93978 1.130746 -0.1645467 -1.741103 1.307745 2.904916 6.310833 4.862865 4.786471 3.197004 8.507048 6.843772 9.231735 0
-3.55713 -5.121975 -4.216468 -2.795663 -1.666138 -2.759202 -1.05493 -1.871903 0.07002908 -0.3391576 -1.35799 -2.177903 -0.1284713 -0.8749861 -1.478372 0.6764222 -0.1808951 -1.731538 -2.427235 -1.524032 0.8435216 0.6554914 -0.7345427 -4.33149 -2.587149 -3.646846 2.791859 3.003158 1.288182 -0.116261 -1.600412 1.440346 3.03037 6.322136 5.161194 4.727147 3.459471 8.4747 7.0386 9.244071 2.004008
-3.98187 -5.412815 -4.344015 -3.025518 -1.733075 -2.798684 -0.9387961 -2.06944 -0.07088504 -0.2636434 -1.473505 -2.539927 -0.08270294 -1.014444 -1.484119 0.5569499 -0.2727114 -1.748177 -2.315883 -1.600547 0.9478517 0.6987953 -0.703675 -4.371512 -2.660655 -3.634779 3.139445 3.176014 1.573512 -0.1398317 -1.402652 1.529699 3.197875 6.435478 5.424483 4.686533 3.741165 8.420625 7.166959 9.267794 4.008016
-4.04648 -5.725545 -4.560408 -3.384686 -1.772471 -2.871635 -1.038595 -2.289542 -0.3062551 -0.3454897 -1.684728 -2.72873 -0.2699618 -1.099638 -1.422036 0.4748362 -0.3693318 -1.695897 -2.2646 -1.875277 1.162813 0.9022532 -0.6821757 -4.45677 -2.825705 -3.665891 3.550257 3.421713 1.887972 -0.2565168 -1.277453 1.59928 3.335011 6.586011 5.821299 4.713356 3.913366 8.447022 7.395149 9.388077 6.012024
-4.336363 -6.22072 -4.650576 -3.53371 -1.764874 -2.912489 -1.163189 -2.609017 -0.5834365 -0.6585838 -1.868087 -2.924124 -0.6130463 -1.128001 -1.413429 0.3476053 -0.4876437 -1.767568 -2.387726 -2.234045 1.330659 1.062425 -0.7089851 -4.537479 -2.977367 -3.691225 3.919065 3.689126 2.283834 -0.383726 -1.036659 1.782116 3.665892 6.760813 6.243295 4.795587 4.225529 8.472825 7.661982 9.57477 8.016032
-4.020797 -6.460916 -4.666714 -3.535077 -1.729985 -3.000445 -1.371513 -2.976732 -0.8765243 -1.174035 -1.912111 -3.188531 -0.9860203 -1.154683 -1.48158 0.2448306 -0.6195345 -1.834788 -2.614955 -2.603349 1.449181 1.145934 -0.8227088 -4.593533 -3.10241 -3.793075 4.203025 3.811733 2.611877 -0.5711423 -0.8291363 1.972182 3.972809 6.836934 6.740356 4.849181 4.547673 8.51777 8.072769 9.768221 10.02004
-3.678752 -6.784038 -4.676075 -3.482067 -1.678198 -3.0647 -1.526131 -3.289678 -1.079703 -1.756845 -1.817085 -3.388206 -1.263778 -1.205362 -1.583926 0.153431 -0.8093499 -1.913026 -2.875228 -2.901086 1.496527 1.158787 -1.06705 -4.581662 -3.280241 -3.756549 4.394948 3.782948 2.942187 -0.8140091 -0.5487946 2.148596 4.27158 6.861516 7.297523 4.915002 4.977119 8.55491 8.555673 9.96185 12.02405
-3.572171 -7.132544 -4.778209 -3.463028 -1.60704 -3.075392 -1.61858 -3.525716 -1.19469 -2.357644 -1.693549 -3.513707 -1.482761 -1.241589 -1.640946 0.0853862 -1.030054 -2.004298 -3.186627 -3.086672 1.506415 1.171458 -1.41951 -4.515113 -3.511538 -3.620873 4.536293 3.71166 3.238888 -1.059155 -0.262098 2.316617 4.490084 6.940512 7.878483 5.07454 5.406422 8.713227 9.127315 10.25476 14.02806
-3.436249 -7.352277 -5.033785 -3.531466 -1.557428 -3.003588 -1.691036 -3.656069 -1.30117 -2.87103 -1.68073 -3.681665 -1.700453 -1.33166 -1.698281 -0.02186286 -1.270152 -2.163735 -3.509076 -3.204954 1.447758 1.14213 -1.779061 -4.455914 -3.725879 -3.476658 4.631895 3.648191 3.495032 -1.236464 0.0390983 2.498653 4.729419 7.083031 8.35678 5.338306 5.829721 9.020933 9.655349 10.64171 16.03206
-3.65803 -7.624673 -5.36093 -3.664036 -1.576569 -2.85533 -1.749729 -3.7146 -1.390256 -3.135846 -1.814273 -3.943691 -1.871632 -1.479787 -1.769371 -0.1947561 -1.489129 -2.45343 -3.759507 -3.374047 1.318834 1.051989 -2.061648 -4.429618 -3.865597 -3.389934 4.671685 3.642458 3.789127 -1.298583 0.2893022 2.782522 4.990958 7.298886 8.832573 5.689639 6.184023 9.400395 10.14701 11.13436 18.03607
-3.630288 -7.804694 -5.728848 -3.950081 -1.607317 -2.70373 -1.920984 -3.732969 -1.43835 -3.219529 -2.131312 -4.281863 -2.024068 -1.627018 -1.810019 -0.3593157 -1.622606 -2.787898 -3.964154 -3.655298 1.167933 0.9647882 -2.285632 -4.441897 -4.018629 -3.448697 4.65602 3.660618 4.07483 -1.314613 0.5005277 3.111905 5.330548 7.485935 9.295935 5.989165 6.54109 9.761026 10.57406 11.67284 20.04008
-4.030812 -7.993782 -6.0454 -4.223736 -1.6576 -2.67338 -2.143969 -3.746756 -1.41285 -3.199366 -2.584371 -4.561564 -2.077774 -1.837293 -1.864409 -0.5389037 -1.741939 -3.1694 -4.140643 -3.943817 0.9703218 0.8608648 -2.49151 -4.445602 -4.183646 -3.543894 4.622373 3.722151 4.352782 -1.306662 0.6798438 3.545433 5.784557 7.713493 9.764453 6.254206 6.934478 10.12395 11.06072 12.27479 22.04409
-4.193295 -8.103812 -6.297193 -4.404187 -1.72207 -2.7859 -2.421576 -3.741474 -1.355035 -3.232974 -3.066132 -4.766808 -1.973962 -2.093307 -2.003087 -0.729163 -1.901747 -3.536326 -4.332812 -4.155976 0.6920956 0.6983747 -2.702294 -4.459002 -4.390076 -3.736662 4.511055 3.732018 4.555323 -1.293598 0.8514717 4.015512 6.328498 7.892447 10.13585 6.485373 7.388589 10.47845 11.52797 12.82267 24.0481
