amplitude ID time cond
0.5173938 1 875.7515 1
0.4237856 1 877.7555 1
0.3773202 1 879.7595 1
0.3946716 1 881.7635 1
0.4222615 1 883.7675 1
0.438031 1 885.7715 1
0.4872288 1 887.7756 1
0.5770726 1 889.7795 1
0.6456019 1 891.7836 1
0.6500484 1 893.7876 1
0.610292 1 895.7916 1
0.5610178 1 897.7956 1
0.5071445 1 899.7996 1
0.4371599 1 901.8036 1
0.3537165 1 903.8076 1
0.2764937 1 905.8116 1
0.2082072 1 907.8156 1
0.1365978 1 909.8196 1
0.06169462 1 911.8237 1
-0.005465454 1 913.8276 1
-0.04223744 1 915.8317 1
-0.01287444 1 917.8357 1
0.09224197 1 919.8397 1
0.2094374 1 921.8437 1
0.2763995 1 923.8477 1
0.3091213 1 925.8517 1
0.3459415 1 927.8557 1
0.3858195 1 929.8597 1
0.4071326 1 931.8637 1
0.4125854 1 933.8677 1
0.4100477 1 935.8718 1
0.423152 1 937.8757 1
0.5135097 1 939.8798 1
0.7027395 1 941.8838 1
0.9249697 1 943.8878 1
1.094856 1 945.8918 1
1.185331 1 947.8958 1
1.229375 1 949.8998 1
1.274677 1 951.9038 1
1.344222 1 953.9078 1
1.42059 1 955.9118 1
1.478764 1 957.9158 1
1.520161 1 959.9199 1
1.533832 1 961.9238 1
1.494866 1 963.9279 1
1.440208 1 965.9319 1
1.43583 1 967.9359 1
1.477156 1 969.9399 1
1.514665 1 971.9439 1
1.517324 1 973.9479 1
1.480428 1 975.9519 1
1.423805 1 977.9559 1
1.364362 1 979.9599 1
1.298779 1 981.9639 1
1.221523 1 983.968 1
1.148373 1 985.9719 1
1.121342 1 987.976 1
1.135056 1 989.98 1
1.151566 1 991.9839 1
1.211996 1 993.988 1
1.357029 1 995.992 1
1.501466 1 997.996 1
-4.180727 2 -200.4008 1
-4.166369 2 -198.3968 1
-4.144406 2 -196.3928 1
-4.153085 2 -194.3888 1
-4.179815 2 -192.3848 1
-4.254922 2 -190.3808 1
-4.351567 2 -188.3768 1
-4.456042 2 -186.3727 1
-4.549873 2 -184.3687 1
-4.616534 2 -182.3647 1
-4.642507 2 -180.3607 1
-4.609545 2 -178.3567 1
-4.502033 2 -176.3527 1
-4.335001 2 -174.3487 1
-4.102804 2 -172.3447 1
-3.812921 2 -170.3407 1
-3.461225 2 -168.3367 1
-3.055776 2 -166.3327 1
-2.628703 2 -164.3287 1
-2.200236 2 -162.3246 1
-1.762878 2 -160.3206 1
-1.369158 2 -158.3166 1
-1.048558 2 -156.3126 1
-0.808993 2 -154.3086 1
-0.6117656 2 -152.3046 1
-0.447428 2 -150.3006 1
-0.2860999 2 -148.2966 1
-0.08596117 2 -146.2926 1
0.1354596 2 -144.2886 1
0.3636143 2 -142.2846 1
0.5684822 2 -140.2806 1
0.7267237 2 -138.2766 1
0.8401285 2 -136.2726 1
0.9468933 2 -134.2685 1
1.055312 2 -132.2645 1
1.170409 2 -130.2605 1
1.280925 2 -128.2565 1
1.340841 2 -126.2525 1
1.336671 2 -124.2485 1
1.2676 2 -122.2445 1
1.16705 2 -120.2405 1
1.105817 2 -118.2365 1
1.11661 2 -116.2325 1
1.197675 2 -114.2285 1
1.280214 2 -112.2244 1
1.369121 2 -110.2204 1
1.47847 2 -108.2164 1
1.645835 2 -106.2124 1
1.853983 2 -104.2084 1
2.053096 2 -102.2044 1
2.254267 2 -100.2004 1
2.404469 2 -98.1964 1
2.499928 2 -96.19238 1
2.554897 2 -94.18838 1
2.557417 2 -92.18437 1
2.483361 2 -90.18036 1
2.358944 2 -88.17635 1
2.199512 2 -86.17235 1
2.001719 2 -84.16833 1
1.737995 2 -82.16433 1
1.426155 2 -80.16032 1
1.121041 2 -78.15631 1
0.8605812 2 -76.15231 1
0.6792279 2 -74.1483 1
0.5470749 2 -72.14429 1
0.4433177 2 -70.14028 1
0.3551797 2 -68.13628 1
0.2730716 2 -66.13226 1
0.1730197 2 -64.12826 1
0.07516467 2 -62.12425 1
0.03080953 2 -60.12024 1
0.03250801 2 -58.11623 1
0.02534585 2 -56.11222 1
0.006182846 2 -54.10822 1
-0.021915 2 -52.10421 1
-0.07525279 2 -50.1002 1
-0.1115312 2 -48.09619 1
-0.08762762 2 -46.09219 1
-0.0294586 2 -44.08818 1
0.01987945 2 -42.08417 1
0.0909276 2 -40.08016 1
0.1838059 2 -38.07615 1
0.2851576 2 -36.07214 1
0.4412896 2 -34.06814 1
0.6146703 2 -32.06413 1
0.8116931 2 -30.06012 1
1.041725 2 -28.05611 1
1.312658 2 -26.0521 1
1.548955 2 -24.0481 1
1.720798 2 -22.04409 1
1.838214 2 -20.04008 1
