P7_amp TP7_amp CP5_amp ROI_GA_amp P7_lat TP7_lat CP5_lat ROI_GA_lat emotion ID Trial hem
7.198538 -17.36336 29.51656 6.450581 186.3727 186.3727 186.3727 186.3727 1 36 110 1
3.470997 -8.434571 -1.143371 -2.035649 200.4008 202.4048 202.4048 201.7368 1 36 115 1
7.602511 46.2133 -2.781063 17.01158 186.3727 186.3727 202.4048 191.7168 1 36 117 1
-9.018555 -15.63223 -10.26887 -11.63989 186.3727 186.3727 186.3727 186.3727 1 36 119 1
12.97829 -8.604257 -6.503885 -0.7099501 202.4048 202.4048 202.4048 202.4048 1 36 127 1
-2.145748 -2.160853 -11.95075 -5.419118 186.3727 186.3727 202.4048 191.7168 1 36 131 1
-20.21989 -3.370919 8.092543 -5.166088 202.4048 202.4048 202.4048 202.4048 1 36 135 1
-1.64986 -14.52055 7.820078 -2.783443 192.3848 202.4048 186.3727 193.7208 1 36 137 1
-8.113234 8.551773 10.80876 3.7491 186.3727 186.3727 186.3727 186.3727 1 36 142 1
-2.386352 3.66929 -5.782201 -1.499754 192.3848 202.4048 198.3968 197.7288 1 36 145 1
4.186541 15.84814 -1.8247 6.069994 202.4048 202.4048 202.4048 202.4048 1 36 146 1
-25.4308 -6.288546 -16.6487 -16.12268 186.3727 186.3727 202.4048 191.7168 1 36 151 1
-27.5581 -14.46522 -1.905939 -14.64309 202.4048 186.3727 202.4048 197.0608 1 36 153 1
15.12131 1.588111 20.22168 12.31037 194.3888 202.4048 202.4048 199.7328 1 36 161 1
-14.62196 -17.13802 -2.435745 -11.39857 198.3968 200.4008 202.4048 200.4008 1 36 163 1
12.66365 16.01279 -7.640588 7.011951 186.3727 186.3727 186.3727 186.3727 1 36 164 1
7.214842 -3.231084 -6.929049 -0.9817638 186.3727 192.3848 186.3727 188.3768 1 36 166 1
2.661795 -8.267228 9.176188 1.190252 200.4008 202.4048 202.4048 201.7368 1 36 169 1
-8.885029 9.41986 -4.637159 -1.367443 186.3727 186.3727 186.3727 186.3727 1 36 178 1
-11.73972 -1.968303 0.1438058 -4.521406 202.4048 202.4048 202.4048 202.4048 1 36 180 1
-7.715893 -0.2306354 6.541873 -0.4682187 186.3727 198.3968 186.3727 190.3808 1 36 184 1
-39.71698 -4.973511 -29.80134 -24.83061 186.3727 202.4048 186.3727 191.7168 1 36 188 1
11.65469 -0.129122 7.077595 6.201055 190.3808 188.3768 196.3928 191.7168 1 36 193 1
12.61989 11.58365 -13.08396 3.706526 202.4048 202.4048 202.4048 202.4048 1 36 195 1
16.29896 -3.367309 6.754564 6.56207 186.3727 190.3808 188.3768 188.3768 1 36 201 1
-18.72032 -8.428925 1.990201 -8.386348 190.3808 186.3727 186.3727 187.7088 2 36 1 1
4.469617 9.58709 -15.28635 -0.4098822 186.3727 202.4048 186.3727 191.7168 2 36 7 1
-17.13787 3.254425 -9.936729 -7.940059 202.4048 186.3727 186.3727 191.7168 2 36 9 1
-5.911472 -0.6939909 -16.24228 -7.615916 202.4048 202.4048 202.4048 202.4048 2 36 15 1
-10.04738 -17.48932 -9.912139 -12.48295 188.3768 202.4048 186.3727 192.3848 2 36 17 1
-17.61537 -4.471561 -14.51691 -12.20128 202.4048 202.4048 202.4048 202.4048 2 36 20 1
1.115157 -1.505181 -0.4387471 -0.2762568 188.3768 186.3727 202.4048 192.3848 2 36 22 1
0.1642238 -5.452399 4.115958 -0.3907391 202.4048 186.3727 202.4048 197.0608 2 36 25 1
40.8901 18.0218 5.073372 21.32842 186.3727 202.4048 202.4048 197.0608 2 36 29 1
-0.1303805 -3.066263 13.5923 3.465218 194.3888 190.3808 200.4008 195.0568 2 36 31 1
-5.908188 -8.679597 -1.498246 -5.36201 186.3727 186.3727 186.3727 186.3727 2 36 35 1
18.55367 17.67832 -9.938307 8.764562 186.3727 196.3928 202.4048 195.0568 2 36 43 1
-1.527352 -1.634453 -6.604408 -3.255404 186.3727 186.3727 186.3727 186.3727 2 36 46 1
-6.993239 -11.51964 12.09223 -2.140219 202.4048 198.3968 186.3727 195.7248 2 36 48 1
11.97343 -10.87292 11.21841 4.106307 194.3888 186.3727 202.4048 194.3888 2 36 50 1
-13.7444 -16.02868 -7.777372 -12.51682 188.3768 196.3928 186.3727 190.3808 2 36 57 1
-8.031226 -15.43096 -13.9929 -12.48503 186.3727 194.3888 196.3928 192.3848 2 36 60 1
20.25484 19.8432 21.25588 20.45131 186.3727 186.3727 202.4048 191.7168 2 36 63 1
-22.44956 -13.65977 -11.43528 -15.8482 186.3727 202.4048 186.3727 191.7168 2 36 67 1
-7.52032 -0.2211866 -2.794858 -3.512121 200.4008 198.3968 200.4008 199.7328 2 36 70 1
13.67268 -6.136195 2.198669 3.245052 186.3727 186.3727 186.3727 186.3727 2 36 71 1
-17.86839 6.942203 -5.758808 -5.561666 186.3727 186.3727 186.3727 186.3727 2 36 77 1
21.36977 -7.145233 -11.25888 0.9885527 186.3727 186.3727 202.4048 191.7168 2 36 79 1
26.73396 9.088591 2.908946 12.9105 186.3727 186.3727 186.3727 186.3727 2 36 80 1
1.308779 8.297131 -7.756674 0.6164119 198.3968 198.3968 202.4048 199.7328 2 36 87 1
-7.613192 -0.4358858 2.815972 -1.744369 186.3727 186.3727 202.4048 191.7168 2 36 89 1
-0.3337346 10.71204 -18.75071 -2.7908 190.3808 190.3808 186.3727 189.0448 2 36 93 1
10.05941 9.33365 11.59714 10.33007 186.3727 186.3727 186.3727 186.3727 2 36 95 1
21.4026 -2.180615 21.39114 13.53771 200.4008 202.4048 186.3727 196.3928 2 36 98 1
1.247654 -4.101698 -5.923216 -2.925753 196.3928 186.3727 202.4048 195.0568 2 36 101 1
-9.034608 -21.925 -12.5885 -14.51604 202.4048 194.3888 202.4048 199.7328 2 36 106 1
-14.0133 -24.77041 -13.47109 -17.41826 190.3808 186.3727 196.3928 191.0488 2 36 112 1
4.409801 6.500634 -4.333602 2.192277 202.4048 202.4048 186.3727 197.0608 2 36 113 1
6.934507 -12.15724 3.073601 -0.716378 202.4048 202.4048 202.4048 202.4048 2 36 121 1
11.29652 0.1692619 11.11657 7.527449 194.3888 186.3727 194.3888 191.7168 2 36 124 1
-0.004078309 3.910182 -10.25929 -2.117728 186.3727 186.3727 186.3727 186.3727 2 36 126 1
-14.56999 -13.71946 -6.629085 -11.63951 202.4048 186.3727 202.4048 197.0608 2 36 128 1
-17.91484 -9.549824 4.595085 -7.623192 202.4048 200.4008 202.4048 201.7368 2 36 139 1
-5.148624 -2.245887 -9.64601 -5.680173 188.3768 190.3808 186.3727 188.3768 2 36 140 1
-14.35939 -2.878083 -26.65239 -14.62996 202.4048 186.3727 202.4048 197.0608 2 36 144 1
-5.224626 25.37357 16.16828 12.10574 186.3727 202.4048 188.3768 192.3848 2 36 148 1
5.431617 2.991458 -10.51107 -0.6959979 186.3727 190.3808 186.3727 187.7088 2 36 150 1
4.477995 3.052264 14.60829 7.379515 186.3727 200.4008 196.3928 194.3888 2 36 155 1
-21.52096 -6.793793 -8.834793 -12.38318 202.4048 202.4048 194.3888 199.7328 2 36 157 1
30.50973 8.419872 22.25973 20.39644 186.3727 196.3928 186.3727 189.7128 2 36 160 1
-11.60392 -7.98641 -22.71581 -14.10205 186.3727 194.3888 190.3808 190.3808 2 36 167 1
-4.48608 -1.378539 -4.137896 -3.334172 198.3968 202.4048 202.4048 201.0688 2 36 170 1
-18.84274 -17.67668 -14.10264 -16.87402 200.4008 186.3727 194.3888 193.7208 2 36 172 1
8.694895 2.575728 1.640552 4.303725 186.3727 202.4048 186.3727 191.7168 2 36 176 1
-8.35063 -6.705289 14.94486 -0.03701973 186.3727 186.3727 186.3727 186.3727 2 36 179 1
-22.57053 -32.84569 -29.78883 -28.40168 202.4048 198.3968 198.3968 199.7328 2 36 183 1
-0.3876416 -13.84109 16.57677 0.7826812 202.4048 194.3888 202.4048 199.7328 2 36 185 1
8.728215 6.632897 7.058649 7.473254 202.4048 186.3727 200.4008 196.3928 2 36 187 1
21.37622 32.05171 11.79152 21.73982 186.3727 186.3727 186.3727 186.3727 2 36 191 1
11.94465 -35.63927 -22.71764 -15.47075 186.3727 186.3727 188.3768 187.0407 2 36 192 1
-7.55429 -2.174437 -7.053317 -5.594015 202.4048 186.3727 198.3968 195.7248 2 36 196 1
3.064542 12.17696 7.674813 7.638772 190.3808 186.3727 190.3808 189.0448 3 36 2 1
-24.56013 -8.944256 -14.73314 -16.07917 202.4048 202.4048 202.4048 202.4048 3 36 5 1
-4.012685 -15.37717 4.452032 -4.979275 202.4048 186.3727 186.3727 191.7168 3 36 8 1
-5.539075 -1.509259 -6.701282 -4.583206 198.3968 200.4008 202.4048 200.4008 3 36 10 1
14.4756 7.617096 9.019446 10.37072 200.4008 202.4048 186.3727 196.3928 3 36 12 1
-38.97432 6.964229 -18.31325 -16.77445 186.3727 194.3888 186.3727 189.0448 3 36 24 1
11.67748 4.10671 14.82888 10.20436 186.3727 186.3727 186.3727 186.3727 3 36 27 1
5.982981 -1.222782 -0.8523328 1.302622 186.3727 186.3727 186.3727 186.3727 3 36 28 1
-4.205317 4.117764 1.114411 0.3422863 190.3808 188.3768 186.3727 188.3768 3 36 33 1
14.97242 6.095988 12.84406 11.30416 186.3727 188.3768 186.3727 187.0407 3 36 37 1
-37.3131 -2.034866 -12.96029 -17.43608 188.3768 186.3727 186.3727 187.0407 3 36 38 1
-11.49422 -8.3637 -3.3743 -7.744071 186.3727 200.4008 186.3727 191.0488 3 36 40 1
-4.228366 1.893008 0.2040568 -0.7104338 186.3727 200.4008 200.4008 195.7248 3 36 42 1
-9.819532 -13.37572 -13.74739 -12.31421 202.4048 188.3768 186.3727 192.3848 3 36 49 1
-3.214551 -11.33979 3.120273 -3.811355 186.3727 186.3727 186.3727 186.3727 3 36 53 1
-6.035696 -19.65801 -12.34043 -12.67805 186.3727 190.3808 186.3727 187.7088 3 36 55 1
29.18147 10.94339 17.46043 19.1951 186.3727 186.3727 186.3727 186.3727 3 36 58 1
-4.521744 4.870191 -5.613632 -1.755062 202.4048 186.3727 194.3888 194.3888 3 36 62 1
-4.167603 -10.58476 9.3662 -1.795389 186.3727 202.4048 202.4048 197.0608 3 36 65 1
-18.21012 1.593511 -10.01967 -8.87876 202.4048 202.4048 186.3727 197.0608 3 36 68 1
-9.077172 -13.39165 -10.33035 -10.93305 202.4048 202.4048 202.4048 202.4048 3 36 73 1
0.9146163 2.256956 19.90737 7.69298 192.3848 200.4008 202.4048 198.3968 3 36 75 1
-16.75432 -0.5827619 -13.66686 -10.33465 202.4048 202.4048 194.3888 199.7328 3 36 84 1
-4.165796 12.96434 -3.902085 1.632152 192.3848 196.3928 186.3727 191.7168 3 36 88 1
-24.3515 -8.785296 -35.89206 -23.00962 202.4048 186.3727 186.3727 191.7168 3 36 91 1
0.5468242 7.760756 13.69324 7.333607 186.3727 186.3727 202.4048 191.7168 3 36 96 1
-5.11575 -5.280348 6.772859 -1.207747 192.3848 186.3727 186.3727 188.3768 3 36 100 1
-19.67513 -2.178397 11.01842 -3.611703 188.3768 202.4048 202.4048 197.7288 3 36 102 1
-6.879372 -0.2781192 -12.68346 -6.613651 194.3888 198.3968 200.4008 197.7288 3 36 107 1
-5.438937 -7.554698 4.536466 -2.819056 186.3727 186.3727 200.4008 191.0488 3 36 108 1
1.232257 -2.403319 8.004845 2.277927 186.3727 192.3848 186.3727 188.3768 3 36 114 1
-1.879882 28.26099 -4.73138 7.216577 202.4048 186.3727 202.4048 197.0608 3 36 116 1
-4.295202 0.5502784 -12.69248 -5.479134 202.4048 202.4048 186.3727 197.0608 3 36 120 1
4.782663 6.424173 16.39974 9.202191 186.3727 186.3727 186.3727 186.3727 3 36 122 1
-5.242769 -18.75673 -16.51905 -13.50618 186.3727 190.3808 186.3727 187.7088 3 36 125 1
-22.36124 -15.9665 -2.670302 -13.66602 186.3727 186.3727 194.3888 189.0448 3 36 129 1
-12.08228 -1.869006 -20.184 -11.37843 186.3727 190.3808 186.3727 187.7088 3 36 132 1
-24.99756 -24.30451 -37.77429 -29.02545 188.3768 186.3727 186.3727 187.0407 3 36 133 1
-8.714618 0.7554156 -3.190915 -3.716706 202.4048 186.3727 202.4048 197.0608 3 36 134 1
-13.33836 -5.717391 -4.32421 -7.793321 196.3928 186.3727 202.4048 195.0568 3 36 138 1
11.7334 5.808396 13.33952 10.29377 198.3968 202.4048 190.3808 197.0608 3 36 143 1
10.27261 5.995595 3.394118 6.554106 186.3727 186.3727 186.3727 186.3727 3 36 147 1
8.47249 0.773755 0.9390357 3.395094 186.3727 186.3727 202.4048 191.7168 3 36 149 1
-24.58269 2.184937 3.551948 -6.281935 186.3727 186.3727 202.4048 191.7168 3 36 154 1
-43.32514 2.731853 -28.39703 -22.99677 202.4048 186.3727 188.3768 192.3848 3 36 156 1
0.2289262 0.1921948 -4.979152 -1.519344 186.3727 186.3727 186.3727 186.3727 3 36 159 1
13.15523 10.3546 4.202261 9.237364 202.4048 202.4048 202.4048 202.4048 3 36 162 1
-4.680601 -6.561701 -13.15643 -8.132912 186.3727 186.3727 186.3727 186.3727 3 36 165 1
-15.06199 -1.912708 -20.92838 -12.63436 186.3727 194.3888 186.3727 189.0448 3 36 171 1
-10.34539 -3.677428 -27.10091 -13.70791 186.3727 186.3727 186.3727 186.3727 3 36 173 1
5.680545 -4.617311 15.35412 5.472452 186.3727 186.3727 186.3727 186.3727 3 36 175 1
21.2889 27.09138 20.30174 22.89401 186.3727 186.3727 202.4048 191.7168 3 36 177 1
-26.64667 -15.0616 -29.26873 -23.659 194.3888 194.3888 202.4048 197.0608 3 36 181 1
-4.080338 8.352348 15.21345 6.495154 186.3727 194.3888 202.4048 194.3888 3 36 186 1
1.637564 -4.834322 4.394055 0.399099 202.4048 202.4048 202.4048 202.4048 3 36 189 1
3.011056 0.6330649 -10.98939 -2.448423 202.4048 200.4008 202.4048 201.7368 3 36 194 1
2.363159 -7.361927 4.738532 -0.08674494 188.3768 202.4048 186.3727 192.3848 3 36 197 1
23.30236 6.26906 13.14377 14.2384 188.3768 186.3727 186.3727 187.0407 3 36 199 1
-10.07102 4.852327 0.9485804 -1.42337 202.4048 202.4048 202.4048 202.4048 3 36 200 1
-7.753703 -5.090089 3.945039 -2.966251 186.3727 186.3727 186.3727 186.3727 4 36 3 1
4.656808 1.15966 -19.23208 -4.471871 202.4048 202.4048 198.3968 201.0688 4 36 13 1
14.44453 -3.523437 -4.140555 2.26018 202.4048 202.4048 202.4048 202.4048 4 36 18 1
16.59588 -7.250097 9.049076 6.131619 202.4048 186.3727 202.4048 197.0608 4 36 23 1
8.877522 -8.438633 -3.05257 -0.8712267 198.3968 202.4048 202.4048 201.0688 4 36 32 1
2.464488 17.1599 9.336658 9.653682 202.4048 186.3727 202.4048 197.0608 4 36 41 1
8.954067 31.99474 30.51851 23.82244 186.3727 186.3727 186.3727 186.3727 4 36 45 1
-7.510923 -6.740605 -17.99756 -10.7497 202.4048 202.4048 202.4048 202.4048 4 36 54 1
0.2094737 8.275791 -4.429054 1.35207 202.4048 194.3888 198.3968 198.3968 4 36 61 1
1.376605 -15.40428 2.356223 -3.890485 186.3727 186.3727 186.3727 186.3727 4 36 76 1
-11.663 -15.17605 -15.58213 -14.14039 186.3727 186.3727 202.4048 191.7168 4 36 81 1
-3.825867 1.803642 -29.81262 -10.61161 202.4048 202.4048 186.3727 197.0608 4 36 86 1
-1.956509 7.877641 29.34214 11.75443 190.3808 186.3727 186.3727 187.7088 4 36 97 1
-8.012466 -28.61769 -18.60461 -18.41158 186.3727 186.3727 194.3888 189.0448 4 36 104 1
1.547937 10.98678 -0.382146 4.050857 202.4048 186.3727 186.3727 191.7168 4 36 111 1
7.216801 11.5705 15.31331 11.36687 202.4048 202.4048 202.4048 202.4048 4 36 118 1
-8.664899 -11.07065 10.37732 -3.119407 192.3848 194.3888 192.3848 193.0528 4 36 123 1
16.81403 -0.7866525 15.60246 10.54328 188.3768 186.3727 186.3727 187.0407 4 36 130 1
-4.999454 8.126007 -17.63842 -4.837288 202.4048 194.3888 202.4048 199.7328 4 36 136 1
2.309337 15.16728 2.565392 6.680669 200.4008 202.4048 202.4048 201.7368 4 36 141 1
8.962921 -6.167349 -5.390319 -0.8649155 186.3727 186.3727 186.3727 186.3727 4 36 152 1
-15.05424 -17.56222 8.329029 -8.09581 186.3727 202.4048 188.3768 192.3848 4 36 158 1
-16.30812 -8.33292 7.798687 -5.614117 202.4048 202.4048 186.3727 197.0608 4 36 168 1
16.64033 18.24308 18.79291 17.89211 202.4048 202.4048 202.4048 202.4048 4 36 174 1
8.682092 -0.6118205 -10.31982 -0.74985 186.3727 188.3768 196.3928 190.3808 4 36 182 1
42.18469 -5.936731 -13.14721 7.700249 202.4048 202.4048 202.4048 202.4048 4 36 190 1
-16.63396 -16.62908 -46.41627 -26.55977 200.4008 194.3888 196.3928 197.0608 4 36 198 1
-7.591183 -19.74291 6.534118 -6.933325 192.3848 192.3848 196.3928 193.7208 1 37 3 1
-4.390516 -18.65899 16.76145 -2.09602 192.3848 194.3888 192.3848 193.0528 1 37 5 1
12.79611 16.11241 -1.373246 9.178422 206.4128 208.4168 192.3848 202.4048 1 37 10 1
-37.8255 -25.15068 -15.51154 -26.16257 196.3928 192.3848 194.3888 194.3888 1 37 13 1
12.90613 -17.9084 5.535401 0.1777105 198.3968 208.4168 192.3848 199.7328 1 37 15 1
18.04383 -0.5415182 10.58566 9.362656 192.3848 192.3848 192.3848 192.3848 1 37 18 1
34.01435 15.12414 -8.399778 13.57957 204.4088 208.4168 202.4048 205.0768 1 37 21 1
-2.86219 -8.878912 30.40868 6.222528 194.3888 192.3848 208.4168 198.3968 1 37 26 1
-2.394194 -1.130684 -5.964523 -3.163134 194.3888 192.3848 192.3848 193.0528 1 37 30 1
-36.69301 -3.728988 2.909518 -12.50416 196.3928 196.3928 192.3848 195.0568 1 37 34 1
-19.26432 6.691226 -3.825236 -5.46611 192.3848 192.3848 192.3848 192.3848 1 37 36 1
25.12169 10.48834 7.204516 14.27151 206.4128 206.4128 206.4128 206.4128 1 37 40 1
20.59419 -2.979621 1.830026 6.481531 208.4168 206.4128 208.4168 207.7488 1 37 44 1
-45.90358 0.1922256 -25.28772 -23.66636 208.4168 208.4168 208.4168 208.4168 1 37 48 1
0.8477798 -0.9688343 -11.96475 -4.028601 202.4048 208.4168 192.3848 201.0688 1 37 49 1
16.45469 15.49329 3.036946 11.66164 194.3888 192.3848 194.3888 193.7208 1 37 55 1
3.793789 4.214549 0.3603618 2.789567 192.3848 194.3888 192.3848 193.0528 1 37 58 1
-3.951603 22.03314 -1.215834 5.621902 194.3888 192.3848 208.4168 198.3968 1 37 60 1
-12.76863 17.5846 7.57811 4.13136 200.4008 192.3848 200.4008 197.7288 1 37 63 1
-9.351167 -0.9178374 0.9283683 -3.113545 192.3848 192.3848 198.3968 194.3888 1 37 66 1
-6.730276 3.551052 1.268948 -0.6367586 200.4008 208.4168 192.3848 200.4008 1 37 68 1
19.139 -8.02601 19.06156 10.05819 208.4168 208.4168 206.4128 207.7488 1 37 72 1
-21.40433 -27.46447 -15.86228 -21.57703 202.4048 198.3968 204.4088 201.7368 1 37 76 1
-21.4953 -1.305664 20.25027 -0.8502337 208.4168 194.3888 208.4168 203.7408 1 37 77 1
-17.56538 3.694731 9.025032 -1.615204 202.4048 206.4128 208.4168 205.7448 1 37 79 1
8.415871 -8.650259 27.63575 9.133786 192.3848 192.3848 208.4168 197.7288 1 37 83 1
13.56205 -20.06109 17.33385 3.611608 208.4168 208.4168 208.4168 208.4168 1 37 86 1
-3.810125 -3.800134 10.20817 0.8659709 200.4008 202.4048 196.3928 199.7328 1 37 91 1
-13.22633 -24.86198 -20.25433 -19.44754 194.3888 192.3848 192.3848 193.0528 1 37 95 1
-17.1273 -9.177364 -44.11565 -23.47344 200.4008 194.3888 208.4168 201.0688 1 37 96 1
-8.637196 -1.968173 -13.61598 -8.073783 208.4168 208.4168 204.4088 207.0808 1 37 100 1
3.122893 -6.281406 -1.345997 -1.501503 204.4088 204.4088 192.3848 200.4008 1 37 101 1
-7.127997 6.435637 -2.28268 -0.9916799 196.3928 192.3848 196.3928 195.0568 1 37 104 1
6.704785 16.40065 -9.163335 4.647368 198.3968 204.4088 192.3848 198.3968 1 37 116 1
-9.824402 14.55473 9.828085 4.852804 208.4168 208.4168 192.3848 203.0728 1 37 120 1
-31.98781 -8.735268 -29.32421 -23.34909 192.3848 192.3848 192.3848 192.3848 1 37 127 1
19.5246 3.375468 -13.31689 3.194392 192.3848 192.3848 192.3848 192.3848 1 37 128 1
44.8653 -31.57536 9.162044 7.483995 192.3848 208.4168 192.3848 197.7288 1 37 132 1
-11.69043 9.774746 3.35733 0.4805497 202.4048 192.3848 198.3968 197.7288 1 37 133 1
2.020699 -7.406347 -6.434601 -3.940083 192.3848 208.4168 192.3848 197.7288 1 37 139 1
13.76303 21.32743 -1.268769 11.2739 196.3928 206.4128 192.3848 198.3968 1 37 140 1
-7.752651 6.755818 -29.02253 -10.00645 208.4168 208.4168 192.3848 203.0728 1 37 151 1
-10.02025 -20.7245 -1.093361 -10.6127 208.4168 208.4168 208.4168 208.4168 1 37 152 1
43.20755 5.298906 10.88243 19.79629 208.4168 208.4168 208.4168 208.4168 1 37 153 1
-26.75284 12.34337 -13.79104 -9.400168 208.4168 206.4128 208.4168 207.7488 1 37 157 1
9.72382 25.50805 18.42333 17.88507 192.3848 192.3848 192.3848 192.3848 1 37 161 1
-22.96692 -7.809821 -26.261 -19.01258 192.3848 206.4128 192.3848 197.0608 1 37 164 1
-35.417 -29.27198 -4.455001 -23.04799 208.4168 208.4168 208.4168 208.4168 1 37 167 1
-33.87154 -36.17991 -1.709785 -23.92041 202.4048 202.4048 208.4168 204.4088 2 37 6 1
13.42975 -15.54206 16.34642 4.744705 192.3848 208.4168 192.3848 197.7288 2 37 8 1
16.06283 15.54689 25.8797 19.16314 208.4168 206.4128 192.3848 202.4048 2 37 14 1
14.27412 17.20611 26.27657 19.25227 192.3848 192.3848 192.3848 192.3848 2 37 16 1
20.036 25.06419 14.12972 19.7433 208.4168 208.4168 192.3848 203.0728 2 37 19 1
9.061389 32.98193 22.92316 21.65549 208.4168 208.4168 208.4168 208.4168 2 37 22 1
-18.51827 11.40336 -16.05023 -7.721712 194.3888 208.4168 194.3888 199.0648 2 37 25 1
-3.875879 -15.3806 6.581524 -4.224986 192.3848 192.3848 192.3848 192.3848 2 37 29 1
24.74402 -1.568999 22.73485 15.30329 192.3848 208.4168 208.4168 203.0728 2 37 31 1
-11.56735 -22.97967 -4.759203 -13.10207 192.3848 192.3848 192.3848 192.3848 2 37 39 1
-19.62511 1.131205 -15.75527 -11.41639 208.4168 192.3848 208.4168 203.0728 2 37 42 1
5.8723 -11.84533 24.2485 6.091824 194.3888 192.3848 194.3888 193.7208 2 37 43 1
-35.48743 -24.70114 1.638906 -19.51656 192.3848 192.3848 202.4048 195.7248 2 37 45 1
-8.322924 -2.85359 -5.595216 -5.590577 192.3848 192.3848 192.3848 192.3848 2 37 47 1
-19.73025 -23.58896 -16.91265 -20.07729 192.3848 198.3968 192.3848 194.3888 2 37 53 1
20.6198 12.026 -14.00561 6.213397 206.4128 208.4168 208.4168 207.7488 2 37 57 1
-12.66247 -27.26748 -10.82296 -16.91764 192.3848 208.4168 208.4168 203.0728 2 37 61 1
7.007738 -3.840024 20.54316 7.903624 208.4168 208.4168 192.3848 203.0728 2 37 64 1
-26.40054 -13.0214 -1.248724 -13.55689 196.3928 196.3928 192.3848 195.0568 2 37 65 1
-0.7425382 -10.66127 13.70387 0.7666886 192.3848 192.3848 192.3848 192.3848 2 37 71 1
-13.39746 -3.446927 -5.154142 -7.332844 200.4008 200.4008 208.4168 203.0728 2 37 73 1
-6.066951 12.68268 -11.17458 -1.519617 204.4088 192.3848 200.4008 199.0648 2 37 74 1
-45.2137 4.916441 -2.509308 -14.26886 192.3848 208.4168 192.3848 197.7288 2 37 81 1
-0.1950545 -20.38019 4.356243 -5.406332 192.3848 192.3848 208.4168 197.7288 2 37 82 1
21.37013 22.40989 0.3704948 14.71684 194.3888 192.3848 196.3928 194.3888 2 37 85 1
-9.338453 6.024914 -2.248846 -1.854128 208.4168 208.4168 208.4168 208.4168 2 37 87 1
22.21589 1.24195 33.7243 19.06072 202.4048 200.4008 208.4168 203.7408 2 37 90 1
5.683262 11.28794 14.95197 10.64106 192.3848 192.3848 192.3848 192.3848 2 37 93 1
-5.894696 -13.44775 -3.055223 -7.465889 192.3848 208.4168 192.3848 197.7288 2 37 97 1
-9.752927 -13.94769 -10.83928 -11.5133 204.4088 208.4168 202.4048 205.0768 2 37 99 1
-11.61656 8.138105 25.81968 7.447076 208.4168 208.4168 208.4168 208.4168 2 37 102 1
-20.38906 21.75196 -30.39508 -9.677394 208.4168 206.4128 206.4128 207.0808 2 37 107 1
-3.43225 3.778987 -10.66493 -3.439397 192.3848 192.3848 192.3848 192.3848 2 37 110 1
0.1213242 -13.8658 18.51702 1.590849 194.3888 208.4168 200.4008 201.0688 2 37 112 1
-25.67016 18.75943 28.44093 7.176733 192.3848 192.3848 192.3848 192.3848 2 37 113 1
1.857028 10.11765 12.20805 8.060908 198.3968 192.3848 204.4088 198.3968 2 37 118 1
-21.16083 -3.146467 -6.600091 -10.30246 200.4008 196.3928 198.3968 198.3968 2 37 122 1
16.6209 13.66122 11.10098 13.79436 198.3968 208.4168 208.4168 205.0768 2 37 123 1
11.71757 4.307625 12.71782 9.581004 192.3848 202.4048 192.3848 195.7248 2 37 126 1
-30.95376 -48.41526 -15.18548 -31.51817 198.3968 200.4008 198.3968 199.0648 2 37 130 1
-0.2978986 -0.5343333 12.2476 3.805123 204.4088 196.3928 204.4088 201.7368 2 37 135 1
8.980179 0.8137094 -4.111079 1.89427 192.3848 208.4168 192.3848 197.7288 2 37 138 1
30.00948 -15.5973 6.511175 6.974451 204.4088 206.4128 206.4128 205.7448 2 37 142 1
-19.38157 -15.66063 -29.21273 -21.41831 208.4168 206.4128 202.4048 205.7448 2 37 144 1
25.28902 0.06192439 35 20.11698 208.4168 194.3888 206.4128 203.0728 2 37 146 1
40.13517 27.56239 33.13852 33.61203 208.4168 204.4088 208.4168 207.0808 2 37 149 1
-15.25886 -8.192237 -15.75348 -13.06819 192.3848 192.3848 202.4048 195.7248 2 37 154 1
4.536768 -8.504339 29.49056 8.507663 192.3848 198.3968 194.3888 195.0568 2 37 155 1
26.70705 0.8339206 14.21305 13.91801 200.4008 208.4168 196.3928 201.7368 2 37 156 1
-24.62774 -39.67717 -9.210522 -24.50515 208.4168 206.4128 198.3968 204.4088 2 37 159 1
-3.897736 10.69818 11.03975 5.946731 208.4168 208.4168 208.4168 208.4168 2 37 162 1
-33.64958 9.611889 10.06469 -4.657667 192.3848 208.4168 208.4168 203.0728 3 37 1 1
-4.809392 -4.672078 8.974465 -0.1690016 192.3848 192.3848 192.3848 192.3848 3 37 4 1
4.272467 -1.684129 15.1139 5.900747 192.3848 192.3848 192.3848 192.3848 3 37 7 1
-16.8434 -26.8933 -20.85301 -21.5299 192.3848 192.3848 192.3848 192.3848 3 37 9 1
-6.78097 -23.45112 -25.67376 -18.63528 208.4168 192.3848 206.4128 202.4048 3 37 11 1
-6.170072 -2.020481 16.57364 2.794362 208.4168 208.4168 194.3888 203.7408 3 37 20 1
-3.896678 -0.9976712 19.95954 5.021729 192.3848 192.3848 208.4168 197.7288 3 37 24 1
8.728975 -19.88107 -5.297759 -5.483285 194.3888 196.3928 208.4168 199.7328 3 37 27 1
14.55559 10.62404 30.42072 18.53345 192.3848 208.4168 208.4168 203.0728 3 37 28 1
-52.07101 -39.12695 -24.48266 -38.5602 192.3848 192.3848 198.3968 194.3888 3 37 33 1
