Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz time emo
-2.488881 -2.739942 -1.63106 -2.290668 0.146952 -0.6392782 -1.286806 -0.6222659 -4.192834 -1.569762 -4.250384 -1.227219 -4.326978 -0.2563518 -0.6412244 -0.5068085 -1.054176 -2.092949 -1.682791 -3.756765 0.387163 0.3186959 -0.9040531 -2.191331 -1.193669 -2.051015 2.490853 2.22128 2.421883 0.08928409 0.8076199 0.8649419 2.015453 5.562332 6.148712 4.498787 4.417557 7.219701 6.483461 7.549141 262.5251 1
-2.669333 -2.908318 -1.789036 -2.514021 -0.1146599 -0.8620789 -1.63568 -0.7967911 -4.446013 -1.69261 -4.489305 -1.380646 -4.597106 -0.4562249 -0.8484741 -0.7482784 -1.188364 -2.28212 -1.748933 -3.930409 0.3592903 0.2234461 -0.8444788 -2.115134 -1.107525 -1.901552 2.520258 2.321351 2.530323 0.3060089 1.080838 1.239414 2.425246 5.784577 6.438191 4.811978 4.77296 7.49879 6.796423 7.827216 264.5291 1
-2.84713 -3.048783 -1.919479 -2.74403 -0.364367 -1.087993 -1.983585 -0.973363 -4.695623 -1.815174 -4.710443 -1.547752 -4.858019 -0.6457962 -1.052161 -0.9857575 -1.316256 -2.457291 -1.829662 -4.076525 0.3309301 0.1263242 -0.7700838 -2.03217 -1.013736 -1.792967 2.550548 2.42339 2.62455 0.5224448 1.351287 1.616595 2.827853 5.997627 6.709156 5.121945 5.113055 7.766336 7.091945 8.087111 266.5331 1
-2.94413 -3.205265 -2.046953 -2.984125 -0.6156575 -1.318407 -2.322881 -1.150377 -4.935973 -1.94252 -4.911107 -1.733329 -5.102808 -0.8406889 -1.269489 -1.237527 -1.441162 -2.63271 -1.920103 -4.188921 0.2846686 0.02724525 -0.6969064 -1.944194 -0.9136663 -1.660289 2.567715 2.518162 2.713167 0.7398768 1.635494 1.990153 3.221146 6.195255 6.962227 5.426937 5.444949 8.020421 7.377899 8.343385 268.5371 1
-3.03251 -3.400278 -2.192047 -3.243187 -0.8733578 -1.569911 -2.651528 -1.315547 -5.176578 -2.07542 -5.10922 -1.93198 -5.331131 -1.047355 -1.509412 -1.513626 -1.56997 -2.822117 -2.000978 -4.277189 0.2222909 -0.08170729 -0.6286415 -1.856685 -0.8055578 -1.519313 2.572843 2.610871 2.809195 0.9597608 1.930216 2.378619 3.61425 6.39217 7.216769 5.752559 5.788091 8.287105 7.678499 8.621557 270.5411 1
-3.134309 -3.604868 -2.355128 -3.524264 -1.1456 -1.858118 -2.971333 -1.453871 -5.419546 -2.215046 -5.332941 -2.117887 -5.54089 -1.26854 -1.770569 -1.818161 -1.708657 -3.034114 -2.053808 -4.345864 0.1437608 -0.2086069 -0.5630928 -1.780422 -0.6894849 -1.385621 2.569324 2.703045 2.904222 1.198207 2.2134 2.793625 4.011925 6.596678 7.480546 6.117434 6.143044 8.573825 7.993768 8.918503 272.5451 1
-3.308824 -3.817256 -2.524888 -3.822134 -1.430644 -2.164492 -3.280209 -1.573471 -5.662505 -2.371289 -5.576258 -2.27538 -5.724608 -1.506365 -2.049129 -2.144719 -1.864784 -3.25394 -2.095928 -4.385211 0.05262078 -0.3498754 -0.5034295 -1.705667 -0.5720704 -1.284676 2.563397 2.797114 2.988322 1.46805 2.484351 3.225734 4.425161 6.816086 7.749062 6.525428 6.507465 8.882049 8.317125 9.22333 274.5491 1
-3.496139 -4.033118 -2.686817 -4.121663 -1.72625 -2.456178 -3.568696 -1.687956 -5.923166 -2.552348 -5.817107 -2.415816 -5.899589 -1.752861 -2.338267 -2.474527 -2.040496 -3.470678 -2.155883 -4.413286 -0.04537132 -0.4921103 -0.453512 -1.639589 -0.4596469 -1.192545 2.552125 2.888477 3.063775 1.76671 2.740506 3.670682 4.845975 7.044196 8.015161 6.964896 6.875723 9.202228 8.637786 9.51892 276.5531 1
-3.688997 -4.23569 -2.866761 -4.43422 -2.026745 -2.730157 -3.844753 -1.809924 -6.202581 -2.74791 -6.04527 -2.551101 -6.069665 -2.005847 -2.636779 -2.799536 -2.229596 -3.689365 -2.227253 -4.44978 -0.1500498 -0.6352164 -0.4096686 -1.582439 -0.3482075 -1.111762 2.535888 2.974835 3.13613 2.087992 2.987964 4.139376 5.272314 7.273009 8.276883 7.430568 7.245728 9.53142 8.956267 9.798362 278.5571 1
-3.884485 -4.403126 -3.07442 -4.756048 -2.327881 -3.004426 -4.11434 -1.939163 -6.463014 -2.947456 -6.25126 -2.682106 -6.213957 -2.265496 -2.945358 -3.117624 -2.430089 -3.913768 -2.288764 -4.498441 -0.2657598 -0.780072 -0.3743564 -1.526636 -0.2354842 -1.021782 2.51492 3.054293 3.197911 2.417999 3.236087 4.617347 5.707704 7.490954 8.527484 7.897836 7.605023 9.854339 9.262992 10.06542 280.5611 1
-4.035804 -4.55165 -3.30845 -5.079046 -2.632181 -3.272184 -4.376254 -2.081645 -6.684279 -3.160712 -6.442581 -2.807264 -6.337552 -2.533847 -3.263275 -3.430972 -2.644852 -4.142451 -2.349559 -4.562216 -0.3905596 -0.9274988 -0.3631545 -1.46149 -0.1383951 -0.9260941 2.489392 3.116874 3.25592 2.731817 3.498385 5.07844 6.16443 7.688835 8.776257 8.333979 7.961942 10.16255 9.572917 10.32836 282.5651 1
-4.170486 -4.72077 -3.571214 -5.394577 -2.93537 -3.511142 -4.627835 -2.238161 -6.893065 -3.387659 -6.632257 -2.932713 -6.471062 -2.805391 -3.581946 -3.738915 -2.873635 -4.3695 -2.432122 -4.658269 -0.5162584 -1.078629 -0.3705868 -1.393896 -0.0520218 -0.8358714 2.46208 3.170235 3.317927 3.021339 3.772543 5.534774 6.643722 7.877125 9.034677 8.7445 8.32897 10.47624 9.904011 10.61336 284.5692 1
-4.298718 -4.914956 -3.855055 -5.697686 -3.236986 -3.714269 -4.873089 -2.397605 -7.103151 -3.620528 -6.829436 -3.067033 -6.6319 -3.078328 -3.902862 -4.046914 -3.110557 -4.597239 -2.529135 -4.792161 -0.6413385 -1.233052 -0.3784286 -1.332813 0.03759779 -0.7481969 2.428752 3.222189 3.388746 3.303393 4.047781 6.022291 7.137149 8.066236 9.299908 9.147851 8.707945 10.80861 10.25419 10.92791 286.5732 1
-4.501907 -5.159116 -4.15081 -5.994777 -3.536764 -3.884956 -5.120726 -2.58332 -7.311623 -3.850076 -7.033639 -3.208163 -6.81283 -3.360173 -4.226313 -4.360994 -3.345684 -4.829161 -2.608815 -4.935072 -0.7726093 -1.394153 -0.3815537 -1.268193 0.1284729 -0.6520084 2.387048 3.271146 3.473061 3.599443 4.331939 6.556731 7.653398 8.257893 9.571024 9.559871 9.103092 11.16217 10.61645 11.26008 288.5771 1
-4.741108 -5.44257 -4.422078 -6.264372 -3.831722 -4.037539 -5.377892 -2.770151 -7.519556 -4.064998 -7.255286 -3.338971 -7.012273 -3.650927 -4.546321 -4.675738 -3.576852 -5.073555 -2.643293 -5.077546 -0.9166477 -1.568175 -0.385397 -1.208745 0.2176977 -0.5376495 2.331007 3.310971 3.552465 3.911402 4.617553 7.12305 8.187207 8.445135 9.835146 9.973269 9.494829 11.52073 10.97744 11.57545 290.5812 1
-5.015134 -5.751544 -4.641308 -6.493027 -4.110793 -4.19708 -5.641489 -2.950361 -7.727636 -4.270739 -7.494525 -3.475065 -7.218759 -3.936571 -4.855578 -4.979877 -3.810856 -5.315668 -2.650473 -5.215206 -1.067009 -1.744209 -0.3988368 -1.14288 0.2948081 -0.427874 2.267489 3.334418 3.627702 4.211904 4.905642 7.68561 8.745432 8.614753 10.09153 10.37483 9.881643 11.87093 11.33236 11.87025 292.5852 1
-5.236674 -6.052253 -4.839778 -6.663097 -4.381484 -4.37669 -5.910634 -3.110408 -7.919002 -4.47174 -7.748758 -3.621245 -7.412846 -4.223046 -5.167714 -5.279531 -4.054181 -5.552145 -2.6366 -5.349241 -1.226122 -1.929126 -0.4285471 -1.075013 0.3665935 -0.2909698 2.18811 3.338505 3.690917 4.48561 5.190831 8.241008 9.304307 8.760579 10.33947 10.76033 10.25744 12.20361 11.67925 12.15537 294.5892 1
-5.449177 -6.340082 -5.052639 -6.797606 -4.649883 -4.565373 -6.17402 -3.264498 -8.065536 -4.660549 -7.997941 -3.77322 -7.55385 -4.517387 -5.484982 -5.585335 -4.304957 -5.785975 -2.612847 -5.447621 -1.398238 -2.116003 -0.4757453 -0.9989508 0.4342877 -0.1375739 2.097031 3.319668 3.755276 4.734314 5.47978 8.777374 9.856115 8.880553 10.58185 11.12587 10.63484 12.5206 12.02252 12.44275 296.5932 1
-5.662944 -6.593944 -5.269586 -6.919303 -4.912697 -4.73995 -6.423722 -3.393582 -8.176984 -4.821255 -8.227696 -3.91664 -7.65052 -4.821411 -5.798582 -5.895956 -4.554322 -6.018847 -2.597903 -5.494197 -1.583538 -2.310666 -0.532461 -0.9207718 0.4945906 0.007611831 1.996861 3.281305 3.812714 4.973772 5.770204 9.284457 10.39109 8.983733 10.81474 11.48332 11.02118 12.82561 12.36705 12.7265 298.5972 1
-5.912872 -6.828881 -5.47677 -7.040677 -5.180337 -4.916426 -6.672689 -3.511307 -8.289897 -4.960154 -8.429093 -4.043405 -7.748464 -5.130656 -6.10241 -6.207282 -4.793978 -6.248891 -2.612665 -5.511323 -1.783642 -2.518176 -0.5895272 -0.837715 0.5644411 0.1614859 1.891806 3.229809 3.867404 5.212105 6.071712 9.784973 10.91335 9.078386 11.0598 11.85202 11.42392 13.12278 12.7287 12.99965 300.6012 1
-6.1806 -7.045413 -5.65572 -7.174128 -5.457304 -5.10558 -6.935743 -3.621802 -8.40309 -5.100249 -8.597886 -4.162203 -7.855612 -5.445327 -6.394167 -6.51125 -5.026438 -6.471179 -2.66449 -5.545338 -1.998018 -2.738442 -0.6425563 -0.7489095 0.648353 0.3033651 1.777354 3.167493 3.919839 5.450571 6.385554 10.29376 11.42997 9.161673 11.30615 12.22856 11.83785 13.41067 13.10066 13.26694 302.6052 1
-6.472028 -7.285624 -5.834086 -7.342373 -5.741622 -5.303719 -7.231444 -3.737026 -8.53703 -5.256506 -8.735726 -4.295887 -7.97176 -5.750536 -6.675024 -6.805365 -5.249793 -6.679887 -2.747542 -5.629189 -2.210104 -2.963429 -0.6931059 -0.6596462 0.7353761 0.4484221 1.661576 3.104343 3.969898 5.702227 6.707611 10.80905 11.95579 9.248673 11.5651 12.62052 12.26171 13.69686 13.48728 13.54122 304.6092 1
-6.741887 -7.541039 -6.016721 -7.555419 -6.029313 -5.519637 -7.5493 -3.853762 -8.685055 -5.425399 -8.840164 -4.435179 -8.100502 -6.03869 -6.952004 -7.101027 -5.470655 -6.878352 -2.844567 -5.760381 -2.415436 -3.175981 -0.7501884 -0.5737492 0.8196466 0.5875804 1.552771 3.038754 4.019398 5.96992 7.026337 11.3188 12.50224 9.341021 11.8245 13.02444 12.68387 13.97992 13.87904 13.8258 306.6132 1
-7.00118 -7.770952 -6.192419 -7.789038 -6.322152 -5.772297 -7.854578 -3.955281 -8.822439 -5.600521 -8.918722 -4.571038 -8.23769 -6.314215 -7.223417 -7.40244 -5.702055 -7.069303 -2.945513 -5.912946 -2.624061 -3.375506 -0.8240324 -0.4870863 0.888961 0.7672164 1.444846 2.958185 4.064251 6.242004 7.340316 11.82607 13.04756 9.421731 12.07324 13.42815 13.0933 14.25725 14.26233 14.10845 308.6172 1
-7.208298 -7.934586 -6.332248 -8.002359 -6.609346 -6.058149 -8.108077 -4.041636 -8.931387 -5.775767 -8.985392 -4.700033 -8.362916 -6.579335 -7.48714 -7.699607 -5.933358 -7.252348 -3.040478 -6.055475 -2.832113 -3.565949 -0.9153175 -0.4008865 0.9338859 0.9339572 1.338539 2.864788 4.096587 6.498509 7.636388 12.31536 13.52651 9.488963 12.30075 13.80337 13.468 14.51826 14.62012 14.3727 310.6212 1
-7.38134 -8.043761 -6.431813 -8.182732 -6.870057 -6.361047 -8.309852 -4.133777 -9.018829 -5.942625 -9.06796 -4.823445 -8.472212 -6.816802 -7.740064 -7.974351 -6.147705 -7.42837 -3.118959 -6.173151 -3.025828 -3.738216 -1.011765 -0.3240717 0.9679747 1.125601 1.241092 2.767305 4.1173 6.728264 7.90243 12.77671 13.91602 9.554944 12.50468 14.13754 13.80058 14.76535 14.95276 14.62576 312.6252 1
-7.46481 -8.098096 -6.516236 -8.331091 -7.105279 -6.670053 -8.472428 -4.240957 -9.109966 -6.103834 -9.175467 -4.936021 -8.582561 -7.038277 -7.992803 -8.218793 -6.344408 -7.600906 -3.190933 -6.281613 -3.206264 -3.907847 -1.099668 -0.2721762 1.009407 1.263509 1.149869 2.669217 4.127155 6.937875 8.128827 13.2335 14.2439 9.628089 12.6779 14.43291 14.1028 15.00862 15.26153 14.87133 314.6293 1
-7.503418 -8.114295 -6.591241 -8.480238 -7.329338 -6.986382 -8.621487 -4.378693 -9.215386 -6.28243 -9.289708 -5.053614 -8.698697 -7.245159 -8.243793 -8.444674 -6.522849 -7.766505 -3.288307 -6.395991 -3.376378 -4.074642 -1.17431 -0.2458968 1.050294 1.392654 1.059829 2.573739 4.137089 7.13722 8.329765 13.70744 14.55307 9.708171 12.8402 14.723 14.39328 15.25804 15.55937 15.12889 316.6333 1
-7.538306 -8.10642 -6.660398 -8.638288 -7.557045 -7.315224 -8.780865 -4.547384 -9.320701 -6.468741 -9.395568 -5.197072 -8.792438 -7.443282 -8.497231 -8.676426 -6.689299 -7.927587 -3.411196 -6.488408 -3.539898 -4.244348 -1.248858 -0.2201989 1.065267 1.499281 0.9704163 2.478695 4.153543 7.321986 8.523723 14.17483 14.88044 9.787406 13.00899 15.02272 14.68014 15.51265 15.86182 15.40491 318.6373 1
-7.601459 -8.107953 -6.72966 -8.794798 -7.787373 -7.629906 -8.956172 -4.718079 -9.411493 -6.631841 -9.50093 -5.343586 -8.857871 -7.626863 -8.738438 -8.915859 -6.849554 -8.084964 -3.515134 -6.543763 -3.694988 -4.410207 -1.329633 -0.1859782 1.054466 1.630623 0.8802414 2.388525 4.167819 7.488348 8.707138 14.61139 15.21899 9.869081 13.1766 15.32551 14.94315 15.76878 16.15926 15.69223 320.6413 1
-7.693189 -8.135799 -6.817819 -8.941114 -8.0063 -7.891149 -9.133043 -4.855243 -9.497646 -6.771404 -9.620427 -5.450742 -8.911243 -7.803936 -8.959973 -9.153238 -7.00278 -8.237787 -3.574107 -6.57031 -3.844015 -4.573412 -1.413692 -0.1448696 1.037528 1.752017 0.7913969 2.308801 4.16642 7.637426 8.874289 15.01325 15.53329 9.956916 13.32981 15.61996 15.1662 16.02777 16.4368 15.97516 322.6453 1
-7.741744 -8.163154 -6.900672 -9.063186 -8.201498 -8.073783 -9.284428 -4.934671 -9.581233 -6.903673 -9.7555 -5.493937 -8.960139 -7.97426 -9.154719 -9.376624 -7.146131 -8.391034 -3.597438 -6.597755 -3.991962 -4.731339 -1.493897 -0.1119562 1.0267 1.849887 0.6991982 2.237101 4.144027 7.774019 9.00824 15.37585 15.77236 10.03757 13.45033 15.88348 15.33217 16.26652 16.67043 16.22384 324.6493 1
-7.725106 -8.196373 -6.956018 -9.166639 -8.36722 -8.180407 -9.405295 -4.954914 -9.658792 -7.02973 -9.884975 -5.471471 -9.010962 -8.133141 -9.316957 -9.585107 -7.27564 -8.544394 -3.61726 -6.629185 -4.13709 -4.891314 -1.570064 -0.0865704 1.021948 1.908313 0.6022623 2.155433 4.105499 7.890745 9.113139 15.69424 15.95052 10.08627 13.53989 16.09402 15.46205 16.46589 16.86326 16.42611 326.6533 1
-7.751332 -8.276966 -7.00435 -9.281885 -8.513566 -8.259558 -9.520734 -4.956596 -9.735472 -7.128201 -9.997231 -5.408128 -9.05955 -8.27317 -9.451002 -9.781387 -7.386907 -8.692397 -3.642545 -6.640263 -4.27126 -5.047463 -1.633256 -0.05777068 1.031651 1.954753 0.5089789 2.059564 4.068291 7.996043 9.21388 15.9708 16.12016 10.09962 13.62545 16.26016 15.60336 16.63043 17.04216 16.59455 328.6573 1
-7.87399 -8.373118 -7.064781 -9.407162 -8.63824 -8.335822 -9.651517 -4.949822 -9.805262 -7.180665 -10.10203 -5.322584 -9.09274 -8.393306 -9.566195 -9.960645 -7.475471 -8.837034 -3.65807 -6.634012 -4.388069 -5.186747 -1.664424 -0.03546735 1.07514 2.000623 0.4254546 1.96773 4.033014 8.105155 9.308982 16.19665 16.28218 10.10036 13.70138 16.39759 15.75717 16.77278 17.21054 16.7506 330.6613 1
-8.024281 -8.489832 -7.150566 -9.527009 -8.745144 -8.390987 -9.796197 -4.947256 -9.858287 -7.204302 -10.19285 -5.232495 -9.110236 -8.49692 -9.659761 -10.12018 -7.534571 -8.972423 -3.676761 -6.630434 -4.492607 -5.306082 -1.673186 -0.01256297 1.139363 2.04071 0.3491547 1.878954 4.004385 8.209352 9.392381 16.37288 16.44148 10.09506 13.77251 16.50855 15.90289 16.89383 17.35792 16.9044 332.6653 1
-8.125224 -8.606871 -7.23454 -9.614092 -8.828136 -8.407479 -9.939865 -4.929503 -9.874078 -7.220047 -10.26201 -5.145239 -9.117623 -8.579484 -9.723814 -10.25663 -7.572318 -9.0894 -3.706448 -6.661125 -4.587665 -5.410102 -1.683855 0.002886367 1.200395 2.055821 0.2734947 1.790686 3.970066 8.294376 9.449858 16.53967 16.59381 10.0927 13.82013 16.60439 16.00389 17.00392 17.46849 17.04889 334.6693 1
-8.226412 -8.742558 -7.309898 -9.680123 -8.884745 -8.40124 -10.07132 -4.913867 -9.85687 -7.225517 -10.31392 -5.085282 -9.118936 -8.629169 -9.753596 -10.3671 -7.594325 -9.182643 -3.724136 -6.727149 -4.66548 -5.491577 -1.701296 0.005866821 1.24288 2.088895 0.2011968 1.708274 3.924887 8.364489 9.486413 16.72641 16.73237 10.10037 13.83609 16.7044 16.05782 17.11769 17.54275 17.17713 336.6733 1
-8.355486 -8.88888 -7.370953 -9.718798 -8.910842 -8.371114 -10.17106 -4.899636 -9.827024 -7.207633 -10.33293 -5.056791 -9.122401 -8.649209 -9.753256 -10.45077 -7.603001 -9.253435 -3.710366 -6.799407 -4.72363 -5.558941 -1.726721 0.007118837 1.268713 2.09496 0.1361925 1.630739 3.871204 8.405951 9.512303 16.90014 16.8369 10.10105 13.83124 16.7845 16.08878 17.21058 17.58962 17.27115 338.6774 1
-8.49005 -9.029749 -7.417162 -9.714574 -8.915174 -8.326253 -10.2291 -4.876382 -9.798452 -7.181323 -10.3111 -5.058954 -9.138162 -8.650622 -9.731915 -10.51022 -7.612335 -9.310262 -3.677059 -6.854897 -4.774264 -5.623275 -1.766899 0.006510727 1.282986 2.126299 0.07408831 1.548232 3.814709 8.410207 9.53546 17.02602 16.9245 10.07179 13.82323 16.81672 16.12645 17.25598 17.62404 17.33058 340.6814 1
-8.540405 -9.128776 -7.42871 -9.665941 -8.90556 -8.27231 -10.24091 -4.833987 -9.777585 -7.161514 -10.27188 -5.078314 -9.153137 -8.64628 -9.694318 -10.55082 -7.625231 -9.366589 -3.633377 -6.893054 -4.823897 -5.686052 -1.823304 -0.02090029 1.290229 2.140621 0.01408669 1.470022 3.752693 8.388947 9.533025 17.1081 16.99463 10.02908 13.80916 16.8042 16.15463 17.26083 17.64163 17.3718 342.6854 1
-8.528337 -9.168385 -7.410264 -9.60507 -8.880259 -8.217134 -10.23161 -4.780319 -9.770466 -7.151561 -10.25296 -5.112571 -9.162113 -8.640748 -9.645068 -10.57025 -7.636147 -9.428396 -3.578148 -6.895002 -4.869809 -5.749045 -1.887326 -0.06973561 1.284411 2.141411 -0.04325675 1.391158 3.694242 8.360139 9.509155 17.17289 17.05102 9.983102 13.79577 16.77705 16.16482 17.256 17.64874 17.40014 344.6894 1
-8.492902 -9.188262 -7.390038 -9.561076 -8.834785 -8.169943 -10.22873 -4.735099 -9.776082 -7.140592 -10.27329 -5.146501 -9.165899 -8.626694 -9.58687 -10.56313 -7.62735 -9.483461 -3.512638 -6.874228 -4.900289 -5.804596 -1.938773 -0.1324612 1.2801 2.117328 -0.0885001 1.32863 3.635136 8.344109 9.4688 17.22476 17.07516 9.958446 13.78137 16.76592 16.16066 17.25946 17.64578 17.43316 346.6934 1
-8.483256 -9.213601 -7.384705 -9.532565 -8.771232 -8.123791 -10.23748 -4.695856 -9.776339 -7.118925 -10.32897 -5.152329 -9.162216 -8.599092 -9.51719 -10.53196 -7.599883 -9.520297 -3.435457 -6.86114 -4.914904 -5.850721 -1.965384 -0.2036327 1.295218 2.085008 -0.1193497 1.286224 3.564108 8.339204 9.424088 17.2622 17.05996 9.962605 13.75526 16.78042 16.15322 17.27527 17.63055 17.4747 348.6974 1
-8.499995 -9.22756 -7.382991 -9.506234 -8.698757 -8.069654 -10.23629 -4.66987 -9.757479 -7.087707 -10.38647 -5.118264 -9.155659 -8.566003 -9.439911 -10.4877 -7.568292 -9.540213 -3.343652 -6.861598 -4.928011 -5.895739 -1.973858 -0.2727891 1.322981 2.055373 -0.1464741 1.24575 3.487027 8.334799 9.38598 17.27357 17.01772 9.97093 13.71472 16.80251 16.14536 17.28973 17.60511 17.50138 350.7014 1
-8.535215 -9.229237 -7.359087 -9.470728 -8.618264 -8.006723 -10.2071 -4.649163 -9.733723 -7.051308 -10.42023 -5.05997 -9.154552 -8.522648 -9.355802 -10.43192 -7.537791 -9.548473 -3.251748 -6.88318 -4.942194 -5.94045 -1.96855 -0.3445913 1.357976 2.041679 -0.1760107 1.208861 3.402808 8.329503 9.345887 17.2559 16.95331 9.972598 13.66155 16.82169 16.12258 17.29808 17.57184 17.51339 352.7054 1
-8.562657 -9.232187 -7.305367 -9.421479 -8.533753 -7.945868 -10.13984 -4.624794 -9.731536 -7.01607 -10.43456 -5.007204 -9.157349 -8.465652 -9.265396 -10.36187 -7.507213 -9.550559 -3.184222 -6.940411 -4.950414 -5.976921 -1.949936 -0.4260169 1.389954 1.987332 -0.2010304 1.180971 3.322059 8.325217 9.292085 17.2264 16.87748 9.9756 13.61074 16.8389 16.08219 17.30663 17.53745 17.51349 354.7094 1
-8.560842 -9.251687 -7.249724 -9.369067 -8.45949 -7.907741 -10.04375 -4.601072 -9.747132 -6.982562 -10.43024 -4.967714 -9.161993 -8.399739 -9.180563 -10.28827 -7.473584 -9.551722 -3.135085 -7.018929 -4.954106 -5.995944 -1.919111 -0.5151805 1.425424 1.932004 -0.2161916 1.163456 3.249341 8.331489 9.222405 17.19735 16.80296 9.98685 13.57098 16.85862 16.03111 17.31495 17.49744 17.50389 356.7134 1
-8.499035 -9.256384 -7.213714 -9.328335 -8.390778 -7.896334 -9.935925 -4.578491 -9.757852 -6.948673 -10.41308 -4.927341 -9.173217 -8.330203 -9.108558 -10.21145 -7.438976 -9.545173 -3.087743 -7.086665 -4.954051 -6.003042 -1.883737 -0.596053 1.463488 1.873953 -0.2235198 1.145832 3.186572 8.334508 9.144176 17.15511 16.73543 9.995947 13.53572 16.86181 15.97391 17.30873 17.45499 17.47839 358.7174 1
-8.41545 -9.276137 -7.207819 -9.289678 -8.320156 -7.900361 -9.821411 -4.576749 -9.765989 -6.91787 -10.39013 -4.880091 -9.19183 -8.249396 -9.044536 -10.12094 -7.399007 -9.510169 -3.041105 -7.13164 -4.941628 -5.986122 -1.855314 -0.6568725 1.493211 1.8081 -0.2207492 1.135923 3.148748 8.315177 9.062469 17.0857 16.6698 10.0076 13.50695 16.83372 15.91193 17.28283 17.41456 17.45033 360.7214 1
-8.360073 -9.332835 -7.22655 -9.224594 -8.253333 -7.90064 -9.706887 -4.575566 -9.762609 -6.89005 -10.36562 -4.821797 -9.206378 -8.163935 -8.987031 -10.02312 -7.362151 -9.450463 -2.989411 -7.152125 -4.926113 -5.944858 -1.845086 -0.6925342 1.496495 1.785191 -0.2197153 1.124392 3.138008 8.270451 8.988679 17.00936 16.61503 10.01706 13.47719 16.7784 15.84658 17.24311 17.37476 17.42207 362.7255 1
-8.385797 -9.438742 -7.26078 -9.138526 -8.197063 -7.883921 -9.592139 -4.559586 -9.743305 -6.850795 -10.33633 -4.769412 -9.191952 -8.07997 -8.928621 -9.924894 -7.331546 -9.37797 -2.93901 -7.15847 -4.91004 -5.887339 -1.845956 -0.7160696 1.47485 1.769981 -0.2264713 1.118671 3.135165 8.219166 8.919744 16.97011 16.57383 10.03488 13.43523 16.7245 15.76812 17.20953 17.32402 17.3995 364.7295 1
-8.441914 -9.560673 -7.299266 -9.060103 -8.151215 -7.848512 -9.475866 -4.527944 -9.710646 -6.795728 -10.28667 -4.740821 -9.152422 -8.013662 -8.877345 -9.840971 -7.3058 -9.309009 -2.916094 -7.156327 -4.900686 -5.830735 -1.848668 -0.7339014 1.446532 1.73199 -0.2432655 1.115517 3.127571 8.175739 8.854665 16.97105 16.5381 10.05292 13.37812 16.6759 15.68277 17.18165 17.27255 17.37189 366.7335 1
-8.494733 -9.666406 -7.318568 -9.000523 -8.114735 -7.802231 -9.373935 -4.475638 -9.679309 -6.743689 -10.19563 -4.739933 -9.113628 -7.959818 -8.83836 -9.773091 -7.275911 -9.242626 -2.937007 -7.135153 -4.894495 -5.779157 -1.847443 -0.7407378 1.429478 1.697487 -0.2700991 1.115038 3.117494 8.134815 8.79775 16.97894 16.48738 10.05904 13.33044 16.6179 15.59976 17.1472 17.22662 17.32775 368.7375 1
-8.504642 -9.73335 -7.307209 -8.957946 -8.088844 -7.759608 -9.298862 -4.415809 -9.666278 -6.693579 -10.07514 -4.749898 -9.080468 -7.915328 -8.818219 -9.718237 -7.23129 -9.180376 -2.991859 -7.087377 -4.887378 -5.732039 -1.84187 -0.7406868 1.417038 1.668361 -0.2994022 1.126794 3.103801 8.097603 8.744501 16.95878 16.41532 10.05691 13.29458 16.53809 15.51821 17.09971 17.18217 17.27135 370.7415 1
-8.470404 -9.745286 -7.244354 -8.91984 -8.070612 -7.72187 -9.244529 -4.355124 -9.666914 -6.633623 -9.963614 -4.763911 -9.043045 -7.872211 -8.80729 -9.666162 -7.176747 -9.129129 -3.058362 -7.023245 -4.876626 -5.689052 -1.83255 -0.7404305 1.385682 1.662334 -0.3282899 1.150414 3.084313 8.061198 8.68465 16.92057 16.33114 10.05175 13.26636 16.44279 15.43161 17.04386 17.1328 17.20643 372.7455 1
-8.402373 -9.719596 -7.151399 -8.894548 -8.057586 -7.671093 -9.202037 -4.301068 -9.668344 -6.557488 -9.872824 -4.788509 -9.001044 -7.84493 -8.796472 -9.619504 -7.116978 -9.084285 -3.121817 -6.945325 -4.86674 -5.662771 -1.818673 -0.7353593 1.330098 1.622616 -0.3560165 1.179099 3.053358 8.029644 8.619012 16.87696 16.2562 10.04559 13.23529 16.34942 15.34509 16.99048 17.07856 17.14591 374.7495 1
-8.364374 -9.696475 -7.049819 -8.89216 -8.044006 -7.60943 -9.16914 -4.262764 -9.652697 -6.4758 -9.810896 -4.813729 -8.965854 -7.827767 -8.781724 -9.581628 -7.054561 -9.042215 -3.184573 -6.858603 -4.858892 -5.63741 -1.79599 -0.7273482 1.278641 1.617005 -0.3814317 1.206278 3.020427 8.016383 8.563339 16.82419 16.18606 10.04193 13.20032 16.27214 15.26512 16.9374 17.02286 17.08963 376.7535 1
-8.36012 -9.695973 -6.953866 -8.908121 -8.01527 -7.54274 -9.135953 -4.240645 -9.618506 -6.407172 -9.791438 -4.81487 -8.941062 -7.805697 -8.753533 -9.540846 -6.985893 -9.004485 -3.250932 -6.774718 -4.849091 -5.606576 -1.763437 -0.7178148 1.24063 1.594176 -0.3990089 1.230202 2.993529 8.02208 8.515087 16.74533 16.09495 10.0395 13.16671 16.20768 15.18876 16.87926 16.96775 17.03781 378.7575 1
