Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz time emo
-5.662086 -9.234025 -7.856569 -7.782028 -9.469562 -8.99332 -9.381942 -5.639598 -10.67469 -9.364385 -10.61832 -7.830467 -10.20698 -9.339963 -10.31976 -10.27197 -9.37853 -9.696239 -5.610234 -5.278887 -6.902211 -6.311395 -4.117483 -1.351631 -0.4068164 3.646217 -1.244155 2.278454 5.9864 8.150539 12.58634 18.44185 21.94783 10.95038 15.45005 14.78031 18.72001 17.1585 19.4981 17.78606 336.6733 1
-5.701812 -9.229406 -7.806186 -7.78842 -9.446723 -9.017375 -9.366824 -5.554821 -10.65469 -9.359088 -10.58698 -7.826369 -10.15257 -9.384779 -10.31893 -10.28629 -9.418026 -9.741878 -5.555678 -5.196835 -6.979718 -6.410731 -4.123515 -1.370593 -0.3817811 3.69846 -1.314139 2.19645 5.956273 8.080283 12.62058 18.48664 22.01067 10.92507 15.40622 14.73262 18.72488 17.1452 19.45491 17.85431 338.6774 1
-5.734403 -9.177643 -7.785884 -7.780313 -9.416034 -9.015751 -9.344995 -5.478493 -10.63957 -9.293468 -10.549 -7.820185 -10.08854 -9.406321 -10.30157 -10.2875 -9.423837 -9.778791 -5.499395 -5.143893 -7.037829 -6.494752 -4.125271 -1.401878 -0.3631859 3.731182 -1.375314 2.125411 5.913933 7.994637 12.62274 18.47398 22.05791 10.89342 15.34094 14.66955 18.69638 17.12884 19.4099 17.92237 340.6814 1
-5.693305 -9.082884 -7.781129 -7.758555 -9.39151 -8.987556 -9.305577 -5.400221 -10.60126 -9.194324 -10.51913 -7.774246 -10.02247 -9.456728 -10.28853 -10.28757 -9.415261 -9.811041 -5.429278 -5.100483 -7.091428 -6.584603 -4.120886 -1.451248 -0.3443955 3.734008 -1.439609 2.051067 5.862318 7.902789 12.58702 18.43021 22.07582 10.84854 15.30419 14.59304 18.62587 17.09527 19.38312 17.96923 342.6854 1
-5.727267 -9.025845 -7.784965 -7.727583 -9.363158 -8.933463 -9.252316 -5.325419 -10.54762 -9.092847 -10.47349 -7.680553 -9.938351 -9.49408 -10.27039 -10.2796 -9.405491 -9.85196 -5.361669 -5.026934 -7.143034 -6.675642 -4.110929 -1.497804 -0.3270726 3.724162 -1.503866 1.985448 5.807499 7.81726 12.55075 18.36955 22.09734 10.8101 15.25594 14.51655 18.56045 17.04977 19.34316 18.00907 344.6894 1
-5.722093 -8.9532 -7.773506 -7.683666 -9.334832 -8.874362 -9.183488 -5.229146 -10.47916 -9.01598 -10.38658 -7.548043 -9.821902 -9.506531 -10.2531 -10.27085 -9.403065 -9.888621 -5.308517 -4.924663 -7.198153 -6.767184 -4.110194 -1.544746 -0.3211614 3.697869 -1.556524 1.924314 5.733475 7.725693 12.48047 18.28579 22.07681 10.77374 15.18506 14.4387 18.47563 16.97905 19.27555 18.03769 346.6934 1
-5.710573 -8.87583 -7.763227 -7.633431 -9.281446 -8.822145 -9.121907 -5.13237 -10.42364 -8.946094 -10.28864 -7.393475 -9.695211 -9.529327 -10.21354 -10.24467 -9.395781 -9.909152 -5.261009 -4.818919 -7.23539 -6.8407 -4.121828 -1.57053 -0.3269551 3.679591 -1.601114 1.879757 5.66594 7.636354 12.41674 18.20604 22.03728 10.73926 15.08447 14.35979 18.40147 16.8824 19.16349 18.03701 348.6974 1
-5.672072 -8.777511 -7.751533 -7.570055 -9.213396 -8.776429 -9.081783 -5.04951 -10.37105 -8.848258 -10.20826 -7.281299 -9.564555 -9.515077 -10.15471 -10.19507 -9.372606 -9.899516 -5.23347 -4.722487 -7.251709 -6.886366 -4.140021 -1.574957 -0.3530041 3.672095 -1.629966 1.843967 5.607416 7.539824 12.35579 18.10935 21.97446 10.70477 14.95072 14.27456 18.32157 16.77063 19.01974 18.02168 350.7014 1
-5.681091 -8.719812 -7.74485 -7.504988 -9.127772 -8.719774 -9.047021 -4.99391 -10.3228 -8.700118 -10.16159 -7.208443 -9.443268 -9.450138 -10.06967 -10.11334 -9.32544 -9.857165 -5.210865 -4.650076 -7.245817 -6.897625 -4.154189 -1.552078 -0.3838177 3.679992 -1.652309 1.807655 5.568815 7.440847 12.2906 17.96866 21.88879 10.67162 14.83316 14.17625 18.22106 16.6559 18.89468 18.00349 352.7054 1
-5.630195 -8.671808 -7.718223 -7.426064 -9.046904 -8.656404 -8.985229 -4.943591 -10.25475 -8.531484 -10.12487 -7.137029 -9.343298 -9.410167 -9.995748 -10.02866 -9.283587 -9.791807 -5.163543 -4.577773 -7.246366 -6.907581 -4.156644 -1.514298 -0.3916748 3.692232 -1.669327 1.760714 5.534351 7.340606 12.22523 17.76836 21.77897 10.62228 14.72725 14.04979 18.09727 16.53101 18.77833 17.94665 354.7094 1
-5.764046 -8.773929 -7.678063 -7.344222 -8.961675 -8.570745 -8.910913 -4.910667 -10.19181 -8.372644 -10.07758 -7.069671 -9.262908 -9.32168 -9.908228 -9.937094 -9.237468 -9.73335 -5.125275 -4.505363 -7.237238 -6.900194 -4.148717 -1.453753 -0.3837496 3.714542 -1.680948 1.720226 5.518736 7.263412 12.17656 17.57225 21.67624 10.58319 14.62217 13.91742 17.97847 16.41933 18.68452 17.88755 356.7134 1
-5.737528 -8.815682 -7.632379 -7.288355 -8.885884 -8.500411 -8.854588 -4.878976 -10.14619 -8.256771 -10.0329 -7.004731 -9.192875 -9.275727 -9.837724 -9.855895 -9.211246 -9.666028 -5.093163 -4.435935 -7.22856 -6.889202 -4.135585 -1.397477 -0.3881748 3.727278 -1.679727 1.667771 5.490552 7.18575 12.12578 17.40769 21.57317 10.53473 14.52828 13.77206 17.8567 16.33193 18.60401 17.8261 358.7174 1
-5.893853 -8.911584 -7.566611 -7.237425 -8.806468 -8.409672 -8.797845 -4.866737 -10.10168 -8.139944 -9.980037 -6.950503 -9.118768 -9.199008 -9.745077 -9.779602 -9.190354 -9.616566 -5.073108 -4.363109 -7.209732 -6.871109 -4.121028 -1.336451 -0.394103 3.746055 -1.681478 1.625175 5.479472 7.11897 12.07799 17.27335 21.48086 10.50609 14.45568 13.65063 17.74663 16.24274 18.53192 17.7751 360.7214 1
-5.839015 -8.884365 -7.479124 -7.231648 -8.715103 -8.309306 -8.792331 -4.837475 -10.05026 -8.049017 -9.939294 -6.881239 -9.078611 -9.149477 -9.652663 -9.70559 -9.161229 -9.56332 -5.04851 -4.312153 -7.179099 -6.849477 -4.124087 -1.286178 -0.4131497 3.772114 -1.685612 1.564051 5.458613 7.034838 12.03723 17.13044 21.39295 10.45376 14.36289 13.51613 17.6429 16.15513 18.41978 17.72135 362.7255 1
-5.946288 -8.884247 -7.378847 -7.228528 -8.632539 -8.198897 -8.770631 -4.790862 -9.998363 -7.978081 -9.895032 -6.767968 -9.061199 -9.10439 -9.555699 -9.640735 -9.133519 -9.51612 -5.008899 -4.273705 -7.147176 -6.825363 -4.13737 -1.229248 -0.4248278 3.810754 -1.692158 1.505301 5.458274 6.948194 11.97147 17.03698 21.28702 10.4143 14.33583 13.40209 17.51102 16.05567 18.34828 17.64037 364.7295 1
-5.931619 -8.803842 -7.299069 -7.258427 -8.541797 -8.098207 -8.770377 -4.735538 -9.991439 -7.954399 -9.857238 -6.676717 -9.063916 -9.029735 -9.452356 -9.563303 -9.098409 -9.45933 -4.978323 -4.255378 -7.103405 -6.787951 -4.155719 -1.17991 -0.4496256 3.845721 -1.703169 1.443173 5.431373 6.84291 11.92067 16.97541 21.20871 10.35343 14.27125 13.28866 17.3941 15.96938 18.24361 17.53302 366.7335 1
-5.985929 -8.745728 -7.215697 -7.263083 -8.448005 -7.989696 -8.747004 -4.67052 -9.971606 -7.929126 -9.813167 -6.627976 -9.047609 -8.924641 -9.336154 -9.483774 -9.047647 -9.409817 -4.957727 -4.235878 -7.052125 -6.746776 -4.167121 -1.143859 -0.4803974 3.853589 -1.712499 1.390724 5.394785 6.719762 11.82246 16.9376 21.0934 10.29505 14.23771 13.18142 17.23564 15.88779 18.17154 17.41719 368.7375 1
-5.980082 -8.669191 -7.13199 -7.248185 -8.343779 -7.879265 -8.708379 -4.5776 -9.912964 -7.914106 -9.767688 -6.574107 -8.98438 -8.840364 -9.228443 -9.403729 -8.996825 -9.361484 -4.924352 -4.209833 -7.004806 -6.708955 -4.180458 -1.113389 -0.523723 3.855513 -1.728287 1.33549 5.346884 6.573085 11.7237 16.88467 20.96557 10.21661 14.18632 13.05879 17.08314 15.79901 18.07696 17.28818 370.7415 1
-6.025759 -8.615382 -7.065175 -7.203585 -8.231709 -7.771346 -8.644684 -4.474775 -9.835194 -7.908032 -9.711193 -6.487654 -8.853942 -8.745615 -9.117902 -9.314322 -8.943183 -9.305079 -4.886516 -4.180014 -6.955965 -6.658433 -4.199812 -1.068923 -0.5737 3.873354 -1.757555 1.280637 5.309509 6.427756 11.62004 16.79788 20.79397 10.13114 14.15605 12.93266 16.92355 15.68199 17.98654 17.13761 372.7455 1
-6.015086 -8.52679 -7.016777 -7.133325 -8.107074 -7.670641 -8.569528 -4.371259 -9.758272 -7.895797 -9.645495 -6.386103 -8.685587 -8.641063 -8.998526 -9.206973 -8.879001 -9.234591 -4.870345 -4.167714 -6.904344 -6.595889 -4.213053 -1.020465 -0.6189209 3.892791 -1.795996 1.226895 5.271426 6.30477 11.53003 16.66603 20.58899 10.0321 14.11296 12.79469 16.76813 15.53031 17.86343 16.94434 374.7495 1
-5.997857 -8.43574 -6.955643 -7.046966 -7.973658 -7.562299 -8.485994 -4.278195 -9.671734 -7.83438 -9.561402 -6.298559 -8.525827 -8.547123 -8.86072 -9.086111 -8.797469 -9.159609 -4.881117 -4.171102 -6.8532 -6.529409 -4.212479 -0.9728466 -0.6535615 3.902474 -1.839803 1.180656 5.224129 6.215457 11.44446 16.51337 20.36975 9.926023 14.05193 12.65587 16.61121 15.35332 17.71821 16.72178 376.7535 1
-5.997596 -8.378785 -6.883904 -6.959871 -7.844842 -7.448154 -8.401872 -4.211119 -9.583186 -7.711545 -9.458491 -6.263377 -8.405834 -8.419312 -8.716752 -8.959761 -8.706811 -9.075489 -4.89328 -4.166434 -6.804366 -6.459651 -4.191981 -0.9200997 -0.67895 3.905965 -1.883594 1.14562 5.181544 6.151861 11.35485 16.35307 20.15078 9.817402 13.97121 12.53257 16.44938 15.15241 17.554 16.48163 378.7575 1
-5.852224 -8.311457 -6.833972 -6.910789 -7.703887 -7.335623 -8.343497 -4.15923 -9.514895 -7.577166 -9.370153 -6.266637 -8.321726 -8.295965 -8.568168 -8.819585 -8.60222 -8.955318 -4.881071 -4.153326 -6.738379 -6.36931 -4.161951 -0.8597351 -0.7148368 3.91587 -1.914895 1.112608 5.144148 6.09593 11.26827 16.16216 19.94374 9.691221 13.87671 12.4102 16.29585 14.95622 17.38516 16.23664 380.7615 1
-5.848794 -8.327804 -6.775305 -6.851099 -7.560975 -7.20939 -8.250525 -4.132331 -9.455838 -7.423469 -9.286849 -6.306967 -8.231715 -8.147274 -8.413871 -8.675912 -8.505957 -8.824631 -4.868376 -4.118547 -6.663332 -6.269532 -4.124508 -0.7866333 -0.7476622 3.943193 -1.924958 1.095744 5.122943 6.046248 11.19998 15.9492 19.77249 9.568595 13.75274 12.28135 16.16747 14.76775 17.21357 16.00677 382.7655 1
-5.72459 -8.276717 -6.700922 -6.82119 -7.422525 -7.101967 -8.148584 -4.130757 -9.4263 -7.283577 -9.19768 -6.366695 -8.151777 -8.001362 -8.259444 -8.522536 -8.412016 -8.66704 -4.873101 -4.076144 -6.572793 -6.160303 -4.080823 -0.7193004 -0.778299 3.962412 -1.909178 1.076605 5.106226 5.990445 11.10854 15.70197 19.5817 9.427827 13.63393 12.10825 16.02118 14.59408 17.06232 15.78997 384.7695 1
-5.903636 -8.361133 -6.62072 -6.791638 -7.279021 -6.996825 -8.00678 -4.171483 -9.414601 -7.160949 -9.054413 -6.404708 -8.087184 -7.822337 -8.090066 -8.354371 -8.314942 -8.511248 -4.904588 -4.009993 -6.473068 -6.042407 -4.028666 -0.6395634 -0.8018067 3.998646 -1.885729 1.078805 5.117791 5.941541 11.05075 15.46276 19.43377 9.314157 13.50989 11.93026 15.9201 14.41961 16.91292 15.58491 386.7736 1
-5.826539 -8.353684 -6.560343 -6.779325 -7.151587 -6.929023 -7.911462 -4.208804 -9.400433 -7.086359 -8.890529 -6.433363 -8.066865 -7.646183 -7.940774 -8.17883 -8.207067 -8.334564 -4.938178 -3.942636 -6.364817 -5.919271 -3.984416 -0.5767082 -0.8378029 4.019296 -1.865613 1.067968 5.100765 5.877917 10.95324 15.23712 19.25805 9.187288 13.37421 11.74803 15.78603 14.26539 16.76408 15.38475 388.7776 1
-5.815495 -8.396922 -6.522323 -6.751802 -7.044874 -6.875191 -7.825252 -4.222445 -9.354817 -6.999405 -8.747239 -6.46205 -8.062408 -7.469635 -7.805792 -8.019044 -8.099638 -8.163606 -4.954059 -3.848689 -6.257088 -5.797714 -3.935884 -0.5285422 -0.8705332 4.039054 -1.842867 1.070255 5.086848 5.804982 10.85874 15.0587 19.10354 9.079425 13.22492 11.58775 15.66457 14.1166 16.60138 15.17834 390.7816 1
-5.740936 -8.4177 -6.498359 -6.734448 -6.963845 -6.83616 -7.761187 -4.21503 -9.314915 -6.904297 -8.664636 -6.481633 -8.061188 -7.316663 -7.685645 -7.884897 -7.984916 -8.001234 -4.93802 -3.740601 -6.13858 -5.674745 -3.889086 -0.484109 -0.8997814 4.055932 -1.807731 1.085909 5.073524 5.725546 10.7488 14.9203 18.91529 8.980635 13.07812 11.44903 15.51368 13.98672 16.4464 14.98195 392.7856 1
-5.747675 -8.464321 -6.481673 -6.741021 -6.890228 -6.801437 -7.691449 -4.197967 -9.293513 -6.836106 -8.626339 -6.454674 -8.0496 -7.19078 -7.571163 -7.769349 -7.87462 -7.840817 -4.902941 -3.623425 -6.015633 -5.548228 -3.855922 -0.4263328 -0.93367 4.090912 -1.762394 1.117566 5.08518 5.640824 10.68547 14.80228 18.73374 8.898272 12.94094 11.32606 15.37931 13.85829 16.28204 14.7801 394.7896 1
-5.743129 -8.509027 -6.478481 -6.784355 -6.826826 -6.771415 -7.643094 -4.201577 -9.284559 -6.823599 -8.609855 -6.401199 -8.040507 -7.048787 -7.465749 -7.658314 -7.772162 -7.672837 -4.865637 -3.527137 -5.88795 -5.410203 -3.838883 -0.3548139 -0.9727653 4.130574 -1.719913 1.15329 5.111791 5.560938 10.64373 14.68125 18.56727 8.810858 12.83009 11.2144 15.25019 13.73816 16.13691 14.57604 396.7936 1
-5.714591 -8.542653 -6.47529 -6.820382 -6.781009 -6.753029 -7.601843 -4.240744 -9.259367 -6.810389 -8.582407 -6.372737 -8.034064 -6.92791 -7.389848 -7.563012 -7.68018 -7.510853 -4.823036 -3.429378 -5.780274 -5.281381 -3.823841 -0.2802719 -1.018516 4.161277 -1.678863 1.185464 5.127429 5.47618 10.62267 14.55645 18.46597 8.716802 12.71767 11.10334 15.15223 13.62452 15.99667 14.38725 398.7976 1
-5.698674 -8.570311 -6.474562 -6.825579 -6.753472 -6.736516 -7.580367 -4.294346 -9.238347 -6.758101 -8.546124 -6.35557 -8.02447 -6.818331 -7.325638 -7.487048 -7.578001 -7.373068 -4.783508 -3.3292 -5.684329 -5.165216 -3.78987 -0.211668 -1.060663 4.166004 -1.643408 1.218979 5.138014 5.389178 10.58656 14.43411 18.39084 8.621124 12.63015 11.00344 15.06073 13.51059 15.87793 14.20357 400.8016 1
-5.753531 -8.603926 -6.45893 -6.764723 -6.743235 -6.723984 -7.57859 -4.349327 -9.220183 -6.698988 -8.509013 -6.32181 -8.000916 -6.705725 -7.268462 -7.432996 -7.463301 -7.26517 -4.763984 -3.24051 -5.585331 -5.06015 -3.737502 -0.144711 -1.094005 4.147942 -1.597068 1.262294 5.152226 5.297433 10.54106 14.30682 18.31838 8.542812 12.53477 10.91822 14.9717 13.40188 15.75649 14.02846 402.8056 1
-5.921895 -8.672644 -6.450346 -6.674476 -6.735257 -6.713256 -7.594708 -4.418258 -9.208632 -6.671913 -8.487217 -6.288399 -7.969492 -6.601451 -7.206737 -7.386175 -7.351058 -7.169486 -4.750984 -3.186296 -5.47285 -4.94734 -3.668243 -0.06788819 -1.127581 4.124709 -1.526558 1.322155 5.194522 5.21743 10.52386 14.1796 18.27739 8.492857 12.45152 10.85879 14.91917 13.31391 15.64034 13.86392 404.8096 1
-5.870276 -8.629198 -6.476096 -6.609725 -6.751435 -6.71788 -7.645854 -4.494829 -9.239614 -6.674296 -8.482089 -6.300863 -7.95361 -6.524523 -7.164027 -7.353399 -7.247253 -7.072288 -4.74615 -3.187411 -5.358505 -4.83266 -3.590459 0.006737058 -1.172335 4.086979 -1.426104 1.379408 5.249502 5.156204 10.49451 14.04462 18.22879 8.448608 12.4148 10.8105 14.85489 13.25571 15.56405 13.71651 406.8136 1
-5.858078 -8.581469 -6.524392 -6.54654 -6.796216 -6.714637 -7.672722 -4.575898 -9.293941 -6.657644 -8.441406 -6.339583 -7.935929 -6.463091 -7.144075 -7.345458 -7.159355 -7.003201 -4.768808 -3.202038 -5.262175 -4.736241 -3.513709 0.08503755 -1.219744 4.057025 -1.317954 1.441748 5.329206 5.119843 10.47807 13.90934 18.19257 8.424048 12.40535 10.77975 14.79817 13.19982 15.49825 13.58211 408.8176 1
-5.844078 -8.521136 -6.589641 -6.521103 -6.854434 -6.706841 -7.675203 -4.650514 -9.359815 -6.620466 -8.366026 -6.381659 -7.906385 -6.408225 -7.137996 -7.352491 -7.069252 -6.950887 -4.813174 -3.205442 -5.172497 -4.64687 -3.45505 0.161652 -1.262743 4.036975 -1.211109 1.500847 5.413546 5.092884 10.46102 13.77497 18.13957 8.402301 12.40326 10.76016 14.73686 13.14094 15.42432 13.46571 410.8217 1
-6.0409 -8.54736 -6.663558 -6.532219 -6.912278 -6.700903 -7.653658 -4.731942 -9.422368 -6.535779 -8.288884 -6.428933 -7.851369 -6.347226 -7.112925 -7.356392 -6.961751 -6.904797 -4.848836 -3.192573 -5.071313 -4.540631 -3.407578 0.246539 -1.29228 4.040014 -1.101427 1.571941 5.52032 5.074522 10.43817 13.67241 18.07533 8.406089 12.43658 10.75035 14.67554 13.08932 15.38345 13.35943 412.8257 1
-5.978002 -8.498284 -6.72193 -6.603551 -6.97858 -6.740695 -7.667445 -4.788648 -9.476889 -6.46103 -8.235863 -6.499323 -7.795127 -6.293242 -7.101192 -7.360939 -6.846908 -6.845111 -4.866471 -3.198313 -4.961111 -4.429544 -3.371508 0.3169404 -1.323373 4.035043 -0.9829292 1.625772 5.604556 5.051946 10.41232 13.58272 18.00776 8.393042 12.45482 10.72961 14.62588 13.04204 15.32227 13.23945 414.8297 1
-6.050308 -8.543483 -6.767042 -6.691335 -7.05632 -6.806264 -7.692744 -4.839317 -9.506342 -6.4062 -8.169265 -6.568248 -7.734079 -6.212105 -7.084943 -7.362882 -6.733962 -6.778913 -4.886757 -3.210383 -4.840103 -4.306039 -3.334844 0.388505 -1.347418 4.031469 -0.8613338 1.687994 5.698903 5.051049 10.37582 13.51188 17.94143 8.399949 12.49996 10.71593 14.58355 12.9967 15.29318 13.14177 416.8337 1
-6.181613 -8.6256 -6.80947 -6.773107 -7.142562 -6.885916 -7.720816 -4.874522 -9.528506 -6.402892 -8.097945 -6.61728 -7.678751 -6.16408 -7.076996 -7.375552 -6.645362 -6.699853 -4.902051 -3.20061 -4.720932 -4.177146 -3.288901 0.4507694 -1.338796 4.024588 -0.7308729 1.761923 5.793373 5.065065 10.33229 13.44297 17.8773 8.421069 12.56092 10.70689 14.54512 12.96124 15.28724 13.06738 418.8377 1
-6.400225 -8.774306 -6.851961 -6.827033 -7.224762 -6.95764 -7.746037 -4.898087 -9.558002 -6.442665 -8.04565 -6.663849 -7.63472 -6.101683 -7.074545 -7.395811 -6.580953 -6.628669 -4.92865 -3.163988 -4.608917 -4.044792 -3.235245 0.5055384 -1.308408 4.019086 -0.6048037 1.839361 5.879501 5.087468 10.30015 13.39866 17.83255 8.455289 12.60772 10.71472 14.51057 12.94784 15.28303 13.02763 420.8417 1
-6.620019 -8.948133 -6.899155 -6.879721 -7.311049 -7.039875 -7.787241 -4.911191 -9.578267 -6.514845 -8.012585 -6.698915 -7.616003 -6.061846 -7.089629 -7.436033 -6.54025 -6.570365 -4.955784 -3.120593 -4.50352 -3.91161 -3.180286 0.5581896 -1.275783 4.012683 -0.4736567 1.918455 5.965846 5.11855 10.28359 13.39065 17.80837 8.505803 12.64382 10.73767 14.47761 12.97279 15.29523 13.02138 422.8457 1
-6.657531 -9.020797 -6.960318 -6.974688 -7.407221 -7.150052 -7.87606 -4.925533 -9.562369 -6.637318 -7.986587 -6.745155 -7.622973 -6.01476 -7.124458 -7.487175 -6.531158 -6.498183 -4.98313 -3.103933 -4.40401 -3.768083 -3.1316 0.6029286 -1.257859 4.0134 -0.3392979 1.985772 6.0228 5.151993 10.29079 13.36724 17.79929 8.548801 12.6453 10.75548 14.45541 13.02516 15.30055 13.03424 424.8497 1
-6.880457 -9.154971 -7.025827 -7.077332 -7.504995 -7.26505 -7.976231 -4.950231 -9.557174 -6.767389 -7.977664 -6.791224 -7.661297 -5.968577 -7.15927 -7.552737 -6.538997 -6.445949 -4.988069 -3.12156 -4.300535 -3.618622 -3.077897 0.6602331 -1.211578 4.031559 -0.1882367 2.075179 6.11748 5.220498 10.33412 13.35222 17.81821 8.625939 12.66369 10.79158 14.47165 13.0848 15.32836 13.07058 426.8537 1
-6.920324 -9.175518 -7.081731 -7.167714 -7.618446 -7.392396 -8.107838 -4.955988 -9.574709 -6.889884 -8.009916 -6.852565 -7.736005 -5.945806 -7.220819 -7.638022 -6.564038 -6.392292 -4.981779 -3.164907 -4.207059 -3.480513 -3.024306 0.7033685 -1.154818 4.044807 -0.02704016 2.15469 6.195937 5.297269 10.36296 13.33476 17.80871 8.69602 12.68805 10.83233 14.47818 13.14131 15.36019 13.09302 428.8577 1
-6.973334 -9.197003 -7.142785 -7.24093 -7.717543 -7.505362 -8.254202 -4.962567 -9.623143 -6.992558 -8.075769 -6.938227 -7.855728 -5.899001 -7.286864 -7.722372 -6.581723 -6.341129 -4.99138 -3.233097 -4.109302 -3.344672 -2.971018 0.7329586 -1.108506 4.057163 0.1359427 2.229925 6.278213 5.371811 10.42505 13.34216 17.81495 8.770532 12.71287 10.87836 14.52454 13.19334 15.38062 13.11479 430.8617 1
-7.158664 -9.258918 -7.199741 -7.263 -7.806366 -7.592704 -8.380841 -4.994194 -9.673133 -7.073244 -8.133831 -7.020607 -7.998926 -5.880084 -7.351228 -7.801245 -6.586083 -6.295276 -4.99679 -3.308822 -4.002121 -3.215268 -2.91633 0.7613556 -1.067781 4.07085 0.3037885 2.317458 6.382825 5.439204 10.49263 13.36051 17.80618 8.864557 12.75639 10.92254 14.56931 13.26316 15.42416 13.1558 432.8657 1
-7.363984 -9.352328 -7.263899 -7.258847 -7.889989 -7.660245 -8.483362 -5.042146 -9.707754 -7.146518 -8.169584 -7.100204 -8.124991 -5.82889 -7.419316 -7.867357 -6.583853 -6.25058 -4.998248 -3.376056 -3.892347 -3.093442 -2.858405 0.7868383 -1.027416 4.085237 0.464534 2.39809 6.487542 5.487256 10.5697 13.34431 17.78553 8.954471 12.79756 10.9637 14.60785 13.33541 15.44996 13.19648 434.8698 1
-7.403027 -9.369516 -7.317809 -7.218105 -7.985826 -7.732544 -8.568592 -5.084371 -9.724841 -7.244021 -8.17176 -7.158542 -8.210576 -5.800148 -7.51609 -7.941096 -6.598281 -6.205072 -5.009668 -3.412277 -3.793601 -2.985822 -2.814115 0.8075646 -0.9873936 4.090993 0.620372 2.460101 6.565331 5.498777 10.61082 13.28713 17.73295 9.025231 12.84456 10.98386 14.60691 13.41461 15.47291 13.2417 436.8737 1
-7.361916 -9.334883 -7.358468 -7.172837 -8.079362 -7.814041 -8.633183 -5.129254 -9.751587 -7.374708 -8.159297 -7.204134 -8.269352 -5.796254 -7.620567 -8.013839 -6.624907 -6.156314 -5.061531 -3.414592 -3.699785 -2.884151 -2.790852 0.8282812 -0.9675921 4.09331 0.7691914 2.513557 6.624979 5.481031 10.63766 13.24189 17.68546 9.095396 12.89676 10.98445 14.60041 13.49722 15.49382 13.29724 438.8777 1
-7.508863 -9.343118 -7.37121 -7.155253 -8.164607 -7.89081 -8.650607 -5.186226 -9.801235 -7.506745 -8.149027 -7.245284 -8.317862 -5.775945 -7.707481 -8.08392 -6.656222 -6.12555 -5.153711 -3.408965 -3.607219 -2.790425 -2.781921 0.8451778 -0.9750543 4.092696 0.9109815 2.583766 6.699269 5.462246 10.68201 13.25013 17.67283 9.19388 12.94258 10.99307 14.62766 13.58206 15.50364 13.36977 440.8818 1
-7.520478 -9.260458 -7.374203 -7.192523 -8.256747 -7.98748 -8.643889 -5.227128 -9.885568 -7.626616 -8.162406 -7.273245 -8.374344 -5.757388 -7.794475 -8.152757 -6.688166 -6.092932 -5.238231 -3.423795 -3.510342 -2.706963 -2.774468 0.8396696 -1.002735 4.069184 1.051901 2.653436 6.763923 5.453042 10.67954 13.27214 17.62072 9.290895 13.02489 11.00867 14.61358 13.66513 15.53221 13.43705 442.8858 1
-7.457684 -9.167055 -7.372582 -7.233094 -8.336756 -8.0742 -8.608206 -5.246917 -9.979064 -7.721974 -8.188714 -7.285946 -8.410707 -5.741691 -7.878778 -8.208674 -6.713262 -6.05324 -5.290363 -3.453699 -3.409646 -2.628772 -2.770772 0.8207933 -1.041995 4.034172 1.177846 2.707725 6.828715 5.452518 10.64678 13.28766 17.54658 9.373175 13.12191 11.01878 14.57362 13.72132 15.5521 13.47864 444.8898 1
-7.505414 -9.152001 -7.399165 -7.241821 -8.408986 -8.133636 -8.539466 -5.277403 -10.06047 -7.754875 -8.205552 -7.303226 -8.415681 -5.734797 -7.951898 -8.252741 -6.721666 -6.000385 -5.309413 -3.470509 -3.305517 -2.543793 -2.764919 0.8022712 -1.07805 4.007078 1.309433 2.763913 6.908397 5.442891 10.59195 13.28501 17.4554 9.458569 13.23294 11.01832 14.51225 13.76337 15.58658 13.51356 446.8938 1
-7.511764 -9.154067 -7.457825 -7.261149 -8.465585 -8.172581 -8.477455 -5.322522 -10.13111 -7.755743 -8.202791 -7.370119 -8.416581 -5.669586 -8.011753 -8.275671 -6.706827 -5.934516 -5.327639 -3.475991 -3.194724 -2.445905 -2.76081 0.7773528 -1.117606 3.978039 1.440637 2.809782 6.977399 5.400171 10.54739 13.24617 17.37485 9.530692 13.29931 10.99622 14.46268 13.79974 15.58931 13.54179 448.8978 1
-7.391637 -9.112656 -7.500766 -7.293913 -8.524135 -8.219304 -8.423278 -5.360307 -10.21476 -7.756519 -8.186531 -7.427772 -8.431771 -5.625478 -8.072286 -8.292004 -6.684894 -5.870153 -5.33523 -3.474237 -3.087676 -2.350661 -2.746391 0.746868 -1.147473 3.938678 1.57108 2.848781 7.016291 5.332841 10.49964 13.17962 17.30845 9.589408 13.3307 10.9513 14.40979 13.8463 15.58626 13.57168 450.9018 1
-7.335967 -9.104812 -7.506124 -7.330711 -8.585293 -8.266094 -8.380393 -5.397788 -10.31794 -7.760736 -8.174894 -7.456544 -8.474319 -5.570343 -8.109954 -8.296394 -6.660688 -5.814879 -5.34101 -3.488459 -2.976852 -2.249407 -2.705298 0.7123939 -1.158866 3.893237 1.69984 2.895763 7.046334 5.269524 10.43393 13.11456 17.26193 9.654555 13.3756 10.90116 14.34784 13.89653 15.61991 13.61966 452.9058 1
