PO3_amp PO7_amp PO9_amp O1_amp O2_amp Oz_amp PO4_amp PO8_amp PO10_amp ROI_GA_amp emotion ID Trial
23.68156 38.56353 26.23008 26.67795 17.64845 32.64364 -2.150389 61.78312 22.13942 27.4686 2 17 187
0.0464435 -3.668891 -0.8614453 -0.5173466 32.05342 1.331789 7.203766 12.55818 27.67787 8.424865 2 17 188
-5.809354 -4.299922 -6.298 -5.997636 13.59669 -9.011456 10.75539 5.940487 10.76017 1.070708 2 17 192
26.94461 48.07743 28.04268 27.7162 65.43784 37.71172 19.12121 44.33506 27.69852 36.12059 3 17 2
30.74069 29.12264 32.1741 32.9899 38.18806 38.82301 12.49688 22.95737 34.69417 30.24298 3 17 5
-10.07115 9.185448 -5.322474 -5.349923 42.71264 2.149662 6.66284 41.60836 27.71593 12.14348 3 17 8
9.502976 9.256062 8.629225 8.114581 37.26806 -8.953859 18.65551 40.28942 33.83242 17.39938 3 17 10
16.58125 -10.64978 14.68155 14.94196 16.02446 2.476496 20.03801 4.940985 8.636702 9.741292 3 17 12
18.99649 32.08825 19.1426 19.71081 67.29617 33.07516 16.84254 55.59533 34.88166 33.06989 3 17 20
22.27143 46.11151 21.32638 21.99187 41.32694 40.37427 16.27485 58.45493 12.33505 31.16302 3 17 24
6.270981 30.40497 6.47331 6.857313 38.29584 17.1033 8.415396 34.19112 35.62752 20.40442 3 17 27
21.74585 56.26377 26.32353 26.64669 18.89574 29.37325 10.29626 1.021393 -31.49108 17.67505 3 17 28
9.321405 13.67073 11.30255 11.39823 25.08407 23.80698 -12.45035 10.51012 14.22437 11.87423 3 17 33
6.060551 15.4425 7.831117 6.676271 41.09415 5.384405 15.51717 34.59903 30.11153 18.07964 3 17 37
-10.48812 28.62162 -10.46804 -10.38899 61.82501 -2.879648 -4.807977 35.49594 20.83231 11.97134 3 17 38
19.81366 41.04932 19.77765 20.50786 49.47193 28.41862 27.88926 34.36819 36.83156 30.90312 3 17 40
34.99713 105.9109 35.49841 35.85321 33.18337 41.22905 6.251799 33.41413 10.04868 37.37629 3 17 42
17.41429 7.747858 18.50749 18.28076 21.29336 21.09929 -0.3236698 11.7637 9.421487 13.91162 3 17 50
12.36963 -7.693221 11.66246 11.8058 47.529 10.20976 24.98245 37.91779 28.38709 19.68564 3 17 54
48.82138 42.76388 47.28295 47.8382 72.15153 46.87014 43.69027 43.08515 43.64632 48.46109 3 17 56
-3.183158 12.39974 -0.3714856 -0.1380056 22.68597 5.337595 -37.37561 19.1432 22.37188 4.541126 3 17 59
25.21924 60.53074 22.80166 24.58516 66.69958 48.53519 50.97255 41.52144 49.15895 43.33605 3 17 63
16.54582 20.98638 15.99364 16.11914 4.20753 23.22258 -10.88986 -5.047533 18.72068 11.09538 3 17 66
4.219272 33.43908 4.507294 4.855722 33.04733 6.916669 26.182 33.60508 19.87764 18.51668 3 17 69
31.26318 42.28728 30.18351 30.78103 46.91745 40.09085 27.24485 41.72913 25.81479 35.14578 3 17 74
24.1638 77.99766 24.03084 24.14211 31.85696 38.9947 1.628659 24.44397 22.10807 29.92964 3 17 76
11.54297 35.1257 11.69751 11.62698 66.25172 14.04196 5.877999 52.90705 33.91326 26.99835 3 17 84
8.156463 19.11173 6.083134 7.176703 35.04306 7.822358 20.0068 32.66888 26.78887 18.09534 3 17 88
3.863532 43.25044 4.177148 3.104646 58.07509 12.24812 16.73841 55.50227 29.13195 25.12129 3 17 91
-6.954537 -21.22278 -6.329757 -6.865945 30.33048 -24.9101 -7.545942 37.67226 -4.057899 -1.098247 3 17 94
-23.14783 3.184971 -22.81072 -23.14588 38.87712 -13.29009 -24.61027 20.77531 16.14624 -3.113461 3 17 98
-0.7559597 11.31946 -0.7860565 -1.095238 11.99951 -8.17362 -2.285101 7.294653 7.124208 2.737984 3 17 100
-7.604443 7.077673 -7.285637 -8.067664 1.595323 -10.68285 -9.68747 12.98294 -7.246757 -3.21321 3 17 105
16.10582 9.795483 15.59159 15.14125 22.44942 14.28701 12.01447 22.93852 17.04727 16.15232 3 17 107
-0.1249723 -1.064129 -0.5158052 -2.077099 30.51999 -10.16619 5.919447 48.17768 35.28953 11.77316 3 17 113
10.17506 10.43752 9.83989 9.912854 24.93289 9.977863 41.74495 1.673807 24.39861 15.89927 3 17 115
34.24374 57.94925 33.10277 34.3174 62.50135 56.86729 15.42945 60.40609 45.85686 44.51936 3 17 119
15.7146 0.2815661 14.41981 14.23312 38.84707 13.23875 24.42159 26.94362 22.34525 18.93838 3 17 123
13.57913 10.13783 13.28981 12.50623 24.15206 -6.271398 15.16547 15.29453 18.28957 12.9048 3 17 127
42.75691 77.68411 42.33033 41.86886 48.17606 66.14993 -15.16446 47.8001 34.81978 42.93574 3 17 130
26.92378 41.77873 26.44083 28.0836 28.414 38.60344 16.95392 10.27538 42.01905 28.83253 3 17 132
-8.881874 4.373229 -9.413295 -10.63568 53.0288 -15.29651 13.42214 66.44966 38.09338 14.57109 3 17 133
33.0204 -0.05858101 31.48248 30.90912 47.48692 -0.5215461 24.30491 48.55591 21.21017 26.26553 3 17 136
8.035583 43.02871 13.18119 14.63384 27.74829 23.3977 21.65471 14.32894 28.77205 21.64233 3 17 140
14.54126 12.23263 13.11542 14.30145 -4.048291 8.936411 -23.58881 -1.274566 7.276919 4.610268 3 17 143
28.31588 35.25902 28.08919 27.74053 50.71828 25.67591 26.50341 49.34381 37.49491 34.349 3 17 145
-1.771724 -24.27782 -1.090625 -1.248932 -24.37304 -16.31921 -12.81676 -45.62833 -33.17027 -17.85519 3 17 150
-2.096134 24.32127 -2.621785 -1.453183 34.20582 12.97413 -2.842448 43.63943 29.71925 15.09404 3 17 152
42.10446 60.25896 41.9842 42.47318 99.91142 60.22153 49.60345 59.90189 81.82852 59.80973 3 17 155
9.031521 24.33042 7.364116 7.611631 57.67915 13.59828 25.7547 40.26144 36.30762 24.65988 3 17 158
17.87723 32.83174 17.27503 17.86218 16.10663 35.45514 -2.714795 24.67356 14.90217 19.36321 3 17 161
4.834238 -4.509329 4.354699 3.79511 -6.536526 -19.07499 19.92083 26.52331 7.250006 4.061928 3 17 167
25.08326 34.42703 24.39778 24.58717 49.55512 37.80909 4.726787 43.76164 24.00003 29.81644 3 17 169
33.73584 44.10532 32.14654 33.1407 89.13962 40.59818 30.61099 64.41968 56.77335 47.18558 3 17 171
7.714386 27.82207 6.648422 4.168712 21.95999 22.12463 13.44976 27.31222 2.74502 14.8828 3 17 176
31.81816 18.43084 27.20375 26.58698 63.77902 7.821858 58.07267 30.14044 20.24832 31.56689 3 17 181
-10.83652 -2.000358 -11.49276 -10.83816 32.90694 2.763366 -9.187197 17.41425 -4.138883 0.5100745 3 17 185
26.47278 39.34324 25.04843 25.54527 64.89766 36.96441 36.83931 57.21769 69.9768 42.4784 3 17 190
-1.253573 5.775867 -1.1252 0.2556655 74.91141 3.21749 25.96677 55.09312 58.84994 24.63239 3 17 193
2.423191 5.214806 1.23941 2.505935 8.347064 3.405562 23.52974 -24.42022 18.10842 4.483769 3 17 196
7.040885 4.167968 6.021883 5.409823 20.22345 4.787517 17.45108 5.900781 8.489572 8.832551 3 17 197
25.88634 22.70568 26.69837 25.72916 29.31387 28.37737 19.98132 19.09686 24.98803 24.753 4 17 3
17.46402 28.55375 15.90369 15.48188 60.70163 25.57281 15.78376 46.14269 39.69189 29.47735 4 17 13
12.59058 -11.60264 9.684795 9.349789 29.2147 -12.48506 33.69069 24.67801 28.049 13.68554 4 17 17
14.96463 15.68812 14.90323 15.54927 50.14023 17.81785 19.5334 46.93769 35.33545 25.65221 4 17 23
34.67707 52.64342 34.96529 35.4341 63.7154 26.7984 28.49424 71.75749 66.07877 46.06269 4 17 32
30.51641 34.88474 31.67669 31.98658 49.37665 35.40395 32.77317 51.11384 55.83599 39.28534 4 17 41
15.56241 53.78869 14.62659 16.09474 51.59695 31.51666 20.99232 44.21989 27.91627 30.70161 4 17 45
30.00119 67.62041 30.86185 29.19885 43.55974 38.55487 5.788815 34.90956 24.29497 33.86559 4 17 55
26.17249 51.43662 25.6231 25.94982 28.61392 37.42583 16.32365 25.50103 16.31601 28.15139 4 17 62
30.88791 65.60906 30.59257 31.47461 79.06765 51.66956 29.27453 62.78976 54.5999 48.44062 4 17 77
38.93784 28.7088 38.80839 39.04601 90.47925 50.9585 67.33315 44.71427 96.92204 55.10091 4 17 81
44.95186 55.81686 43.96708 44.28978 45.38911 51.11138 32.14757 25.84969 33.10485 41.84758 4 17 86
24.32046 60.43348 24.1118 24.05939 19.59122 43.7845 -0.5800048 27.11167 9.179211 25.77908 4 17 95
1.043689 19.16788 2.528655 2.021009 -1.220442 5.86395 -13.98371 5.804401 7.775224 3.222295 4 17 102
5.92472 18.53905 5.625093 5.543478 37.26127 -12.57622 1.532086 60.25651 25.73443 16.42671 4 17 110
25.87113 40.04461 25.79912 26.20208 -22.30521 26.95042 0.6380277 -17.15462 -9.2583 10.75414 4 17 117
16.94099 27.68746 17.28762 17.54241 64.40468 23.27645 34.15224 52.3565 47.45486 33.45591 4 17 121
15.98851 -2.205201 15.19286 14.43309 12.56528 8.471372 15.75768 -6.542387 -5.702341 7.550985 4 17 128
14.43427 33.07001 12.43968 13.03402 47.36765 31.76433 32.01112 41.42699 25.90466 27.93919 4 17 135
6.951128 25.87707 5.744085 5.931882 44.85822 19.07118 19.52742 42.27113 21.17032 21.26694 4 17 139
1.071735 12.58083 1.592665 1.406027 26.97017 0.4591419 31.7627 15.23851 19.9999 12.34241 4 17 148
18.71047 18.45223 24.1595 22.23783 9.259544 18.5841 2.410135 34.59853 14.27919 18.07684 4 17 154
28.3826 9.394669 28.37964 27.85262 116.6656 -2.769617 74.95527 48.59684 50.2311 42.40985 4 17 164
-0.8833885 -0.4575344 -0.5111551 -1.2202 46.99242 0.277458 0.9625238 36.9585 15.75622 10.87498 4 17 170
14.86798 20.4025 17.35296 18.38673 72.54662 27.29206 13.08401 41.22808 30.84976 28.44563 4 17 177
2.179979 10.35438 1.625707 1.815351 10.75689 14.69202 -16.93254 8.058606 -8.93155 2.624316 4 17 186
9.852128 19.01695 8.350327 9.480021 51.40962 18.66509 12.24889 34.92404 28.02941 21.33072 4 17 195
21.07863 -21.95752 4.656706 4.001861 3.538519 -4.23739 4.105104 3.010483 2.652242 1.872071 1 18 4
6.382616 20.18353 -11.53851 -11.02564 21.78792 -7.028855 25.44827 21.40799 20.35385 9.552351 1 18 6
49.76434 -10.44661 14.69091 14.22613 37.03221 -0.4231368 46.07818 40.29984 34.72929 25.10568 1 18 11
7.519943 13.95053 8.536934 7.85828 -3.996523 26.53005 -5.786026 -2.515006 -3.483458 5.401635 1 18 14
65.47108 20.62476 29.39823 28.52947 36.72765 43.4286 48.13194 34.57019 34.88304 37.97388 1 18 15
22.05387 15.29366 16.51062 16.95265 26.48926 0.9105966 31.3177 21.59992 26.49327 19.73573 1 18 19
-18.24952 -32.99539 -12.73933 -12.12795 8.261517 -41.12056 11.06352 2.585126 8.699887 -9.624743 1 18 22
1.340768 -1.322515 -2.857326 -3.529074 36.7331 0.7182669 36.45856 33.07404 36.26809 15.20932 1 18 26
43.39183 17.51697 5.041231 3.604461 39.62606 30.09905 45.64279 42.33987 41.40517 29.85194 1 18 28
47.84468 20.08182 18.76063 18.69913 52.5554 44.702 51.54366 56.13033 52.34265 40.29559 1 18 30
23.74687 2.079176 -9.564771 -10.51636 20.09879 19.49545 18.08911 24.21505 17.3979 11.67125 1 18 32
30.63392 -1.768851 16.34543 15.76507 25.39256 9.348236 30.03358 24.89306 26.21357 19.65073 1 18 36
22.09203 -4.110295 16.14635 16.90176 8.209162 10.30165 9.545745 4.932741 9.643889 10.407 1 18 40
1.181148 -6.909633 -2.840427 -2.848405 29.51854 28.24689 33.53233 31.98377 27.08505 15.43881 1 18 41
8.042656 -0.4200373 7.879225 7.690752 13.53779 5.756033 15.80682 14.71856 13.3818 9.599289 1 18 44
52.36123 18.40871 27.92659 25.62613 34.95662 23.69814 35.61971 35.59549 35.50769 32.18892 1 18 50
-9.402862 -14.10938 -11.35332 -10.45492 5.463181 -7.147452 6.004323 1.790448 6.697017 -3.612552 1 18 52
-17.42185 17.43774 -4.405859 -3.39406 16.70508 -12.34177 17.0561 17.87274 14.65081 5.12877 1 18 54
44.02774 14.1658 27.26976 26.46685 28.42292 39.51602 23.30379 28.32436 24.59929 28.45517 1 18 55
-13.09333 0.8785204 -6.258118 -5.826758 30.31058 -20.35016 31.25105 29.48869 30.78671 8.576353 1 18 57
23.83599 30.77423 20.92551 20.26837 41.71399 28.91039 36.77293 44.44117 39.34306 31.88729 1 18 61
20.48568 9.686722 -0.04305561 -0.09512208 20.49649 14.09349 24.00212 19.33354 21.41825 14.37535 1 18 62
2.33544 8.337824 4.935234 5.196959 14.0282 17.03822 20.62671 16.36574 11.18927 11.11707 1 18 64
34.24456 11.65459 13.97326 13.80777 41.71674 24.8111 39.05348 44.48899 39.68422 29.27052 1 18 68
9.047782 27.67208 20.84597 21.5195 36.65141 25.06754 38.55414 39.6883 35.52869 28.28616 1 18 70
3.805866 -10.40289 -10.86452 -11.6584 9.393576 19.6588 6.951558 6.511889 6.901177 2.255229 1 18 72
20.20911 -21.50413 -6.851981 -6.317855 11.31196 -19.47971 11.83241 9.755458 13.50066 1.383992 1 18 77
47.4894 13.08734 14.48011 15.06286 26.03906 22.80132 31.84345 31.57799 23.7755 25.12856 1 18 80
-15.96159 -21.32596 -10.62889 -11.24358 0.3623191 -20.44683 1.822313 -0.6947182 -0.2727606 -8.709966 1 18 81
15.30197 -2.451574 -5.907363 -5.204616 4.77454 5.870952 13.38816 -0.8049643 3.993854 3.217885 1 18 83
74.49693 37.6822 24.25051 24.25925 38.59477 91.13432 38.45312 39.36441 33.68383 44.6577 1 18 84
-3.201152 16.30305 -8.406063 -8.499707 21.76392 -3.105969 17.17356 24.44063 19.37513 8.427044 1 18 88
54.29433 42.64057 36.51382 35.59704 15.6178 34.98125 19.34207 15.16822 14.96515 29.90225 1 18 91
49.5157 -1.719746 11.16758 11.42531 28.89092 32.14738 24.29918 30.6622 26.34843 23.63744 1 18 98
-11.09049 18.22091 16.66825 16.22092 1.917606 2.797046 9.456056 3.693685 1.554879 6.604318 1 18 100
39.67062 5.240938 20.95217 20.26644 16.0465 19.83189 22.45088 12.72553 12.38835 18.84148 1 18 102
12.89951 -2.695097 12.43871 14.19694 41.04105 9.210667 42.00647 43.03869 38.65815 23.42167 1 18 104
30.0116 11.89532 4.829365 4.480018 24.09721 20.59074 26.64745 29.1839 24.32322 19.56209 1 18 109
10.73386 -6.486307 17.33255 18.13654 21.81706 -14.71793 26.43897 21.39511 23.41073 13.11784 1 18 112
39.31289 9.676895 7.689893 6.953034 55.01498 21.05196 55.23533 54.89744 53.11843 33.66121 1 18 113
32.64859 -6.372296 21.60241 20.20817 22.71698 15.95068 29.44925 16.32374 23.04979 19.50859 1 18 118
46.61322 11.74871 7.074964 7.801399 41.28488 26.11182 44.5379 42.48225 37.78635 29.4935 1 18 119
5.72913 -4.526206 -5.120021 -3.592141 32.0423 20.52945 33.84412 35.65413 26.9942 15.72833 1 18 127
-52.6403 -43.24718 -4.708527 -7.314276 -22.00669 -26.02361 -26.70182 -30.2468 -20.60819 -25.94416 1 18 128
11.22632 -5.635914 6.494514 5.298135 26.28038 0.6499838 28.65095 27.81092 26.54304 14.14648 1 18 130
61.28664 16.67255 31.05095 30.66229 25.25705 37.53601 32.69397 24.10813 25.14679 31.6016 1 18 133
31.08403 8.784878 7.586851 6.738462 1.532418 34.13576 -0.6189209 0.1960912 0.6165793 10.00624 1 18 142
39.89825 8.561305 11.54392 10.36299 25.47306 46.5414 32.88 21.05571 22.70121 24.33532 1 18 144
23.54451 26.85698 27.50162 27.87472 24.90472 21.00948 21.33554 31.19742 22.85734 25.23137 1 18 146
23.11762 32.64146 10.20369 9.514572 27.90585 31.14552 18.69663 25.43139 24.93364 22.62115 1 18 151
-36.11855 14.20969 6.175514 7.181009 21.11545 11.37073 23.85855 21.7515 19.55371 9.899733 1 18 156
-3.470832 10.51872 1.317692 1.35705 18.33804 12.42767 12.75626 24.89532 16.89175 10.55908 1 18 158
6.613747 -4.294674 3.250237 2.682465 28.28259 3.380975 31.49655 26.74398 28.91399 14.11887 1 18 161
32.16949 30.39148 27.4951 26.69585 39.38775 41.42282 40.84242 38.92252 37.44328 34.97453 1 18 165
-3.694955 2.917109 -0.04723152 0.1211802 41.47024 16.07817 47.2437 42.13632 36.21107 20.27062 2 18 1
0.6571221 16.25468 -15.61782 -14.42865 20.59976 -14.33824 14.81534 24.34098 18.14443 5.603066 2 18 7
14.1549 -5.087253 4.501836 4.570714 17.84996 8.197504 17.80858 17.63392 14.66231 10.47694 2 18 9
17.2656 11.75636 -2.895507 -3.953773 15.77472 22.98042 22.39916 17.41629 16.63809 13.04237 2 18 12
47.57766 2.18715 1.863159 1.748992 43.31389 25.90471 43.00751 48.07697 38.77139 28.05016 2 18 18
-11.5907 22.12924 -13.52924 -13.97173 40.42403 30.58315 37.45773 44.08409 38.81753 19.37823 2 18 21
29.84452 52.9167 30.56766 31.04906 43.57653 52.8898 46.39047 47.18174 41.08735 41.72264 2 18 23
-25.42921 -37.35346 -31.33901 -28.39878 15.77861 -22.92489 18.37237 9.969929 16.97772 -9.371857 2 18 27
0.1540247 5.734949 -19.22467 -21.49862 19.08781 -5.431038 16.04969 19.35768 16.76494 3.443863 2 18 31
-8.19932 -8.788185 -14.96777 -14.51357 14.58535 -5.997787 16.14165 15.00661 14.04536 0.8124818 2 18 34
29.36488 33.36984 26.24207 27.16873 10.43917 52.44875 16.68281 11.00173 8.701112 23.93545 2 18 35
-2.173907 -14.47548 -9.702802 -10.76026 20.75973 10.42484 22.57017 20.6014 19.72194 6.329516 2 18 37
1.493814 0.6430566 -11.76169 -11.83788 12.64568 20.2495 13.53035 13.68409 13.25797 5.76721 2 18 39
12.66339 7.408859 -10.55648 -11.32851 18.51612 -5.098037 19.33121 18.47674 17.06914 7.386938 2 18 45
10.25908 17.2323 8.718169 9.166921 19.3254 31.60476 21.11406 19.7813 17.68628 17.2098 2 18 47
25.80994 -8.043914 26.38479 25.74355 17.17859 5.017645 15.8198 17.58342 17.341 15.87053 2 18 49
36.28556 26.92702 22.41508 21.47373 35.26038 38.94463 37.12928 41.5446 33.52657 32.61187 2 18 56
13.39322 -11.03983 -13.75047 -13.22298 2.541165 -12.15744 7.026726 0.9242551 2.39764 -2.654189 2 18 58
-3.721597 1.471353 -6.502947 -6.499752 17.43371 7.611577 14.33984 16.53811 19.93061 6.733436 2 18 59
51.12753 20.92355 6.990509 6.474627 37.0717 37.42073 40.51368 35.4511 34.17699 30.01671 2 18 66
47.92067 29.16282 21.78867 20.84876 29.42664 43.94859 30.18743 30.63908 25.87125 31.08821 2 18 67
26.78213 2.395112 -4.362483 -4.610942 23.31391 39.35587 24.19248 23.5435 23.01659 17.06957 2 18 71
27.61759 17.56207 9.68683 9.748857 23.03622 27.9397 26.69063 25.99138 23.14672 21.26889 2 18 73
53.27421 -5.595143 22.16798 21.42795 10.27768 -2.66225 19.22663 7.41349 11.1545 15.18723 2 18 76
8.75661 14.54544 2.761264 2.290062 38.97095 36.94777 33.84624 41.4341 37.31279 24.09614 2 18 86
97.54272 -2.137565 -4.654695 -5.064338 -13.59016 -13.68705 -17.64674 -10.89583 -12.51374 1.928066 2 18 93
10.47043 9.524686 15.73607 15.72287 -1.240421 -5.285295 -0.03070153 -3.631692 1.25774 4.724855 2 18 97
25.46908 25.69917 0.4538535 0.596528 34.39616 22.069 38.21158 34.67311 33.1883 23.86186 2 18 106
31.16274 19.63317 17.69996 16.78189 45.28481 18.51263 47.28762 45.66235 44.70215 31.85859 2 18 107
-15.61557 -28.02928 -23.55087 -24.51894 1.073424 -29.72207 4.486335 -0.3946663 -0.4729113 -12.97161 2 18 111
5.004856 1.886837 -4.234376 -4.41551 19.98248 -2.693517 15.84648 21.94087 18.52894 7.983006 2 18 115
69.38844 3.108899 -0.635833 -0.6139333 33.31575 25.05421 38.631 35.407 31.83455 26.16557 2 18 117
4.658321 -9.727019 -13.22509 -14.63753 14.99557 16.67574 7.679472 15.16389 14.86514 4.049832 2 18 121
40.13017 19.52462 4.47639 3.18044 52.71028 27.88751 51.34398 57.61593 51.75261 34.29133 2 18 123
2.18036 11.30239 -3.166262 -3.232478 -7.156521 5.281357 -9.285722 -8.466349 -7.030787 -2.17489 2 18 126
7.145267 7.123121 1.367778 2.351232 31.11179 29.28414 36.94583 30.46626 30.47187 19.58525 2 18 131
42.22675 31.17783 23.38679 24.28784 27.97154 39.74578 28.93701 28.90505 26.45835 30.3441 2 18 134
31.81484 11.14108 5.533 4.762784 11.2696 6.061563 15.6228 10.96592 11.16466 12.03736 2 18 136
10.67941 -15.20728 4.547885 4.865817 25.93863 17.51015 31.32605 28.23047 25.27095 14.79579 2 18 140
-18.67743 -20.54048 -5.209745 -4.735132 14.6527 -8.839367 19.19341 11.35064 16.59777 0.4213746 2 18 143
58.58744 4.316075 22.60864 22.19738 46.49822 33.87294 52.8142 46.3318 46.29908 37.05842 2 18 145
28.17863 -2.062402 16.06958 16.45499 14.83376 15.76437 18.50702 13.89538 13.51239 15.01708 2 18 147
16.39654 26.55626 15.68902 15.18246 17.77719 -7.781677 14.24823 21.44184 18.22454 15.30382 2 18 149
0.1535298 -23.89551 -30.49931 -31.36766 9.440908 -26.57036 3.930649 9.678201 10.2236 -8.767327 2 18 150
61.9677 21.78462 26.56659 26.82859 32.84051 45.78633 37.20989 34.09324 28.24057 35.03534 2 18 154
29.66457 -0.9630268 15.23981 14.05718 29.32916 14.90344 30.97776 29.04695 28.65255 21.21204 2 18 155
20.83175 2.907014 -8.344163 -7.853463 31.15127 10.10109 30.28992 34.61239 32.12351 16.20214 2 18 159
-32.986 0.6109677 -14.15467 -13.9298 31.75465 -6.307271 32.49844 33.2367 26.97578 6.410976 3 18 2
14.25887 -4.212607 9.410349 10.40883 18.02243 -4.130526 24.27509 11.13008 14.72583 10.43204 3 18 5
16.16667 -31.51757 -3.255225 -3.100144 17.14579 -6.920785 18.8577 15.05459 16.75301 4.353783 3 18 8
-4.985229 12.83411 0.3428066 0.9862007 3.329447 -13.29644 1.524739 7.925882 13.19151 2.428113 3 18 10
26.60654 14.16091 12.80866 13.72353 41.96603 9.669382 39.08001 42.94935 40.5496 26.83489 3 18 17
6.171657 8.952578 8.934847 8.204573 25.99697 10.51193 34.13641 29.7132 23.97902 17.40013 3 18 20
31.82981 -6.685955 -9.217883 -9.130043 10.63012 12.87517 10.62131 8.126191 10.10224 6.572329 3 18 25
4.613259 -13.6009 11.19044 12.59475 20.82651 -5.199923 19.32471 20.8805 17.38275 9.779121 3 18 29
-3.139435 -5.321086 -6.217108 -6.245903 23.66393 6.020783 24.37325 24.44225 23.90247 9.05324 3 18 38
20.52906 -14.25848 13.39831 11.93991 -0.6038428 6.305801 5.3821 -4.398809 -1.546957 4.083011 3 18 43
13.38167 11.87022 0.09651926 0.3800682 27.06866 14.46463 27.53715 26.92709 25.66971 16.3773 3 18 46
8.468469 40.17221 7.115936 6.080658 27.82189 23.92166 23.72378 28.71778 23.83129 21.09485 3 18 51
3.868568 24.30089 12.89924 12.2674 9.312395 10.23622 2.006793 8.506162 8.941419 10.2599 3 18 53
18.90434 62.08928 26.22208 25.47214 18.42304 43.16903 12.35764 26.80383 16.13703 27.73094 3 18 63
-5.61925 -23.59102 -21.20309 -20.34518 26.53891 -9.276423 25.82256 26.06016 26.44881 2.759498 3 18 69
7.534364 -2.775774 -1.626295 -1.922626 22.24654 5.900018 25.57287 25.99157 20.05374 11.21938 3 18 74
-23.02278 7.099267 -14.32836 -15.46858 -8.746738 -10.05071 -20.23275 -8.396255 -10.16069 -11.47862 3 18 78
-8.113977 4.116166 -16.66812 -16.98935 22.97334 -34.82906 12.0082 22.58712 23.30135 0.9317409 3 18 79
-2.324722 -9.469514 -17.36403 -17.13249 3.086798 -12.07387 -0.434036 5.482832 0.8147441 -5.490477 3 18 82
32.226 6.35409 -4.638945 -4.354052 17.35329 -3.049316 15.39252 22.42937 16.34756 10.89561 3 18 87
12.38086 10.33479 9.397032 9.235212 14.54587 15.43512 13.58929 16.21909 13.07051 12.68975 3 18 89
36.06956 17.00198 11.07995 11.09167 42.91333 25.09495 36.31345 47.4104 41.03953 29.77942 3 18 92
1.04562 -20.63914 -16.74693 -15.76178 1.358898 -18.66349 -0.6658934 -0.1373461 3.742252 -7.385312 3 18 94
28.29564 -0.02640378 3.734142 3.714536 28.47929 30.69061 37.99062 29.14323 26.50563 20.94748 3 18 96
96.9792 -17.37565 15.10391 15.58377 39.40318 28.34044 49.31615 43.03179 38.79663 34.35327 3 18 101
10.57609 9.501963 -14.8428 -14.56799 19.32308 10.20554 21.7792 13.79275 20.37055 8.45982 3 18 105
-11.20127 6.259731 3.580774 2.70827 9.517533 -13.99596 5.644318 6.421922 12.17276 2.345342 3 18 110
-18.9386 12.97198 -6.978855 -6.43871 3.288471 8.218553 -5.171785 6.414963 1.519124 -0.5683171 3 18 114
37.50939 24.23909 22.99057 22.29888 37.97041 20.15682 40.80594 45.0581 35.83667 31.87399 3 18 116
-11.50457 20.25733 9.426914 8.77564 26.05292 -1.81847 24.61753 26.65594 27.33255 14.42175 3 18 120
35.81731 -1.2012 2.866128 2.927142 12.50424 34.31712 14.2386 10.77866 9.733163 13.55346 3 18 122
-10.43299 -9.171455 3.163218 3.555419 9.508736 -12.5657 16.43783 11.18237 9.308918 2.331817 3 18 125
15.64373 23.78631 12.00079 10.88333 -7.598038 -12.98009 -0.1227311 -12.75127 -5.324404 2.615292 3 18 129
22.55938 14.72665 9.254699 8.941065 47.3899 31.57396 47.0362 50.49675 46.69376 30.9636 3 18 135
17.51919 13.84201 7.3004 5.884048 8.548712 9.816515 5.19594 10.34856 10.40715 9.873613 3 18 137
15.34551 3.055654 1.872913 1.569416 46.53849 13.9474 48.08449 52.90486 44.97413 25.36588 3 18 139
37.61192 3.297235 7.063024 7.683949 23.66056 -6.777164 28.20972 24.85122 20.76155 16.26245 3 18 141
34.31589 -3.394 5.284948 4.793154 51.01912 -3.149642 58.48997 50.92361 51.37315 27.73958 3 18 148
13.20657 -15.45835 -0.7296474 -1.65015 19.2946 -3.212739 15.51457 20.49862 19.25369 7.413018 3 18 152
40.20155 28.67991 19.49673 20.32145 37.43703 50.95363 40.65209 42.48329 33.5288 34.86161 3 18 157
20.33991 41.85227 13.48241 13.06127 34.22987 34.39983 38.75739 32.78254 30.09277 28.77759 3 18 160
0.7635165 13.23287 -2.243346 -2.002392 6.709048 5.835593 11.38457 6.268008 5.183743 5.014624 3 18 163
-29.6631 -13.05104 -1.024196 0.2058598 -24.93709 9.808204 -20.38367 -25.97976 -27.33581 -14.70673 3 18 164
3.440894 -8.920093 23.23753 23.42481 12.24953 16.66217 19.67751 11.74207 9.763185 12.36418 4 18 3
-18.1186 -21.82281 -15.95531 -15.41232 11.73791 -29.91753 15.9279 11.43198 11.07314 -5.67285 4 18 13
-13.2639 -4.524467 -25.76811 -25.8041 3.117492 -9.355514 3.782571 6.693266 3.861969 -6.806755 4 18 16
15.41487 4.857093 15.31906 15.74226 25.27054 17.49863 33.20593 25.84474 22.35156 19.50052 4 18 24
-9.809089 -14.35004 -6.920393 -6.426614 16.06343 1.008125 14.09134 22.40423 12.26584 3.147425 4 18 33
31.43657 35.06789 32.44579 29.80587 37.60669 49.35429 37.01051 39.74348 37.49292 36.66267 4 18 42
-15.13619 20.15579 6.480432 6.753342 -0.8327124 -1.430592 1.236482 -1.231789 -1.882527 1.568026 4 18 48
10.37266 7.772356 -4.445056 -4.033138 39.81382 30.43481 37.02608 43.24801 37.40746 21.95522 4 18 60
