P8_amp TP8_amp CP6_amp ROI_GA_amp P8_lat TP8_lat CP6_lat ROI_GA_lat emotion ID Trial hem
-4.06711 -13.65852 10.52153 -2.401367 194.3888 210.4208 194.3888 199.7328 3 38 119 2
-0.828123 -16.76574 -14.81851 -10.80413 204.4088 194.3888 210.4208 203.0728 3 38 125 2
2.320007 -13.90394 1.185998 -3.465979 194.3888 194.3888 210.4208 199.7328 3 38 127 2
6.711971 -5.384504 5.435673 2.25438 210.4208 210.4208 210.4208 210.4208 3 38 131 2
-4.802639 -14.11572 2.786683 -5.377224 194.3888 210.4208 194.3888 199.7328 3 38 135 2
-10.55303 -16.9554 -13.04587 -13.5181 210.4208 210.4208 210.4208 210.4208 3 38 138 2
-12.12022 -13.11505 -4.733873 -9.989716 210.4208 210.4208 198.3968 206.4128 3 38 144 2
-3.751294 -16.5576 29.94692 3.212674 210.4208 210.4208 194.3888 205.0768 3 38 147 2
24.70264 -4.412233 -12.53157 2.586281 210.4208 198.3968 210.4208 206.4128 4 38 3 2
-0.8640862 -21.78446 -5.968805 -9.539117 206.4128 206.4128 210.4208 207.7488 4 38 15 2
7.366709 14.53197 -6.168304 5.243458 210.4208 194.3888 194.3888 199.7328 4 38 19 2
6.043413 17.93932 -6.376064 5.868889 194.3888 206.4128 210.4208 203.7408 4 38 25 2
-19.99156 -1.340742 -14.4952 -11.9425 198.3968 196.3928 194.3888 196.3928 4 38 32 2
8.937504 3.728517 -5.609975 2.352015 210.4208 194.3888 194.3888 199.7328 4 38 35 2
-6.727494 -9.008739 -9.774627 -8.50362 210.4208 210.4208 194.3888 205.0768 4 38 43 2
1.484953 11.88012 -3.683622 3.22715 194.3888 194.3888 194.3888 194.3888 4 38 57 2
53.44617 7.940068 3.387258 21.59117 210.4208 196.3928 204.4088 203.7408 4 38 62 2
17.69185 -7.796942 -10.24542 -0.1168362 210.4208 210.4208 194.3888 205.0768 4 38 72 2
36.23923 -6.711824 -15.46873 4.686224 210.4208 210.4208 194.3888 205.0768 4 38 76 2
6.264189 -17.60814 -22.84069 -11.39488 210.4208 200.4008 194.3888 201.7368 4 38 82 2
11.68883 7.248058 17.57044 12.16911 200.4008 210.4208 194.3888 201.7368 4 38 88 2
-10.50839 -6.944439 -1.121305 -6.191376 204.4088 210.4208 210.4208 208.4168 4 38 92 2
-6.738077 -18.78724 -12.53958 -12.6883 208.4168 206.4128 204.4088 206.4128 4 38 99 2
34.41043 8.745179 9.496264 17.55062 210.4208 200.4008 210.4208 207.0808 4 38 105 2
15.77336 -3.856339 21.13413 11.01705 194.3888 194.3888 210.4208 199.7328 4 38 118 2
18.92779 17.23291 -9.096429 9.021423 194.3888 208.4168 194.3888 199.0648 4 38 123 2
-3.047679 -24.49472 -2.554051 -10.03215 194.3888 194.3888 204.4088 197.7288 4 38 128 2
11.22257 4.669087 -9.175247 2.238805 210.4208 210.4208 194.3888 205.0768 4 38 132 2
21.87293 9.214558 -19.15385 3.977878 210.4208 210.4208 200.4008 207.0808 4 38 139 2
9.854058 3.375897 19.78394 11.00463 208.4168 202.4048 194.3888 201.7368 4 38 146 2
7.166781 -27.62233 13.89531 -2.186745 190.3808 200.4008 206.4128 199.0648 1 39 4 2
8.16428 -5.066315 -1.450577 0.5491291 190.3808 190.3808 206.4128 195.7248 1 39 6 2
-19.15296 -2.581787 7.027929 -4.902273 192.3848 192.3848 192.3848 192.3848 1 39 11 2
-4.835127 11.7295 -7.279216 -0.1282806 206.4128 206.4128 202.4048 205.0768 1 39 14 2
-7.574195 -1.992568 -39.66796 -16.41158 198.3968 192.3848 198.3968 196.3928 1 39 16 2
-7.046502 -12.31616 19.97549 0.2042745 194.3888 206.4128 198.3968 199.7328 1 39 19 2
17.26907 -7.451056 25.13012 11.64938 190.3808 190.3808 190.3808 190.3808 1 39 22 2
1.025961 2.179143 -23.63418 -6.809694 206.4128 206.4128 206.4128 206.4128 1 39 27 2
2.767723 -5.818881 14.41252 3.787122 206.4128 200.4008 206.4128 204.4088 1 39 31 2
51.19296 15.70604 6.088183 24.32906 190.3808 190.3808 190.3808 190.3808 1 39 35 2
32.23335 -10.16327 -15.53427 2.178602 206.4128 206.4128 198.3968 203.7408 1 39 37 2
6.021841 -25.69229 -3.726784 -7.799078 206.4128 206.4128 204.4088 205.7448 1 39 40 2
-4.630136 -25.51511 -10.98617 -13.71047 206.4128 206.4128 198.3968 203.7408 1 39 45 2
-9.143619 -33.57758 30.71735 -4.001283 206.4128 206.4128 206.4128 206.4128 1 39 49 2
15.03094 -21.73799 -3.181011 -3.296021 190.3808 190.3808 190.3808 190.3808 1 39 53 2
13.64139 -23.36513 13.80779 1.361348 206.4128 206.4128 206.4128 206.4128 1 39 54 2
-15.59254 2.459087 18.98142 1.949324 190.3808 190.3808 206.4128 195.7248 1 39 58 2
9.384532 -7.208976 -2.754138 -0.1928608 190.3808 190.3808 206.4128 195.7248 1 39 61 2
3.130203 -8.280384 0.7422829 -1.469299 206.4128 190.3808 190.3808 195.7248 1 39 66 2
19.93191 -12.15575 -8.487763 -0.2372026 206.4128 206.4128 206.4128 206.4128 1 39 68 2
4.882616 8.658695 8.643499 7.394937 206.4128 206.4128 206.4128 206.4128 1 39 71 2
8.098574 4.923162 9.788293 7.603343 206.4128 190.3808 190.3808 195.7248 1 39 74 2
-1.507664 12.52612 33.42085 14.8131 190.3808 190.3808 190.3808 190.3808 1 39 76 2
42.1968 -2.622908 -11.33149 9.414136 206.4128 196.3928 194.3888 199.0648 1 39 80 2
29.58274 -9.309216 14.30746 11.52699 196.3928 190.3808 190.3808 192.3848 1 39 84 2
-19.08052 -3.4728 16.14583 -2.135829 206.4128 202.4048 190.3808 199.7328 1 39 85 2
11.73384 -24.29293 30.02947 5.82346 198.3968 200.4008 202.4048 200.4008 1 39 87 2
10.20191 0.3978938 11.61777 7.405856 196.3928 196.3928 206.4128 199.7328 1 39 92 2
19.52489 4.806403 -2.898313 7.144327 190.3808 190.3808 190.3808 190.3808 1 39 94 2
-2.432682 5.097398 -1.358929 0.4352623 202.4048 202.4048 204.4088 203.0728 1 39 96 2
7.53554 -7.257326 5.451439 1.909884 190.3808 206.4128 190.3808 195.7248 1 39 101 2
19.02666 2.435415 19.03668 13.49958 206.4128 190.3808 206.4128 201.0688 1 39 105 2
-6.44008 -15.52151 -22.83263 -14.93141 204.4088 202.4048 204.4088 203.7408 1 39 107 2
27.0381 1.720068 11.78266 13.51361 206.4128 206.4128 206.4128 206.4128 1 39 112 2
15.79233 -4.621133 -8.010237 1.053652 206.4128 190.3808 190.3808 195.7248 1 39 113 2
17.7186 -9.23897 3.128769 3.869467 190.3808 190.3808 202.4048 194.3888 1 39 118 2
33.91095 3.076566 -1.011633 11.99196 206.4128 206.4128 206.4128 206.4128 1 39 120 2
33.30211 -10.29096 -5.608671 5.800828 190.3808 192.3848 194.3888 192.3848 1 39 122 2
-0.2493287 -19.73198 26.26453 2.094409 198.3968 200.4008 192.3848 197.0608 1 39 130 2
1.323882 -13.88808 -26.28705 -12.95042 206.4128 206.4128 194.3888 202.4048 1 39 134 2
3.289866 8.722452 -0.6214172 3.796967 206.4128 190.3808 206.4128 201.0688 1 39 139 2
4.485582 -13.59367 -0.6823908 -3.263491 206.4128 206.4128 206.4128 206.4128 1 39 141 2
1.868793 -7.642895 2.034875 -1.246409 206.4128 200.4008 192.3848 199.7328 1 39 146 2
-18.67179 1.565102 1.316508 -5.263392 190.3808 192.3848 192.3848 191.7168 1 39 149 2
18.56659 -27.35364 -14.98511 -7.924053 206.4128 198.3968 206.4128 203.7408 1 39 154 2
6.364175 -6.212341 -7.006287 -2.284817 190.3808 206.4128 190.3808 195.7248 1 39 163 2
-27.00897 -21.50453 17.07138 -10.48071 206.4128 190.3808 190.3808 195.7248 1 39 165 2
-11.94815 -19.49203 14.6891 -5.583694 192.3848 190.3808 206.4128 196.3928 1 39 166 2
4.625743 -18.56534 31.83066 5.963689 206.4128 206.4128 190.3808 201.0688 1 39 168 2
3.698118 -24.89329 -11.71617 -10.97045 190.3808 206.4128 194.3888 197.0608 1 39 171 2
-11.54692 -1.776534 4.444866 -2.95953 190.3808 190.3808 206.4128 195.7248 1 39 179 2
-2.343729 -7.727131 -17.78156 -9.28414 200.4008 202.4048 202.4048 201.7368 1 39 181 2
-4.515429 -11.09012 -22.60479 -12.73678 190.3808 190.3808 192.3848 191.0488 1 39 185 2
22.57193 -3.435052 5.780343 8.305741 196.3928 196.3928 190.3808 194.3888 1 39 190 2
8.705194 -2.963435 -13.80204 -2.686761 196.3928 190.3808 190.3808 192.3848 1 39 194 2
2.835434 -7.469289 -15.57375 -6.735867 190.3808 190.3808 206.4128 195.7248 1 39 196 2
18.03976 12.63216 16.24369 15.63853 206.4128 190.3808 202.4048 199.7328 1 39 199 2
6.538242 -10.69761 -32.17244 -12.1106 190.3808 206.4128 206.4128 201.0688 1 39 202 2
-5.6649 -11.98781 -35.73265 -17.79512 206.4128 206.4128 206.4128 206.4128 2 39 1 2
-13.472 -21.57284 -3.334537 -12.79313 206.4128 192.3848 202.4048 200.4008 2 39 7 2
22.24779 -7.938008 32.12135 15.47704 190.3808 190.3808 194.3888 191.7168 2 39 9 2
12.03468 -0.9152419 0.4716105 3.863684 190.3808 206.4128 190.3808 195.7248 2 39 15 2
-10.69769 -18.73982 -1.458763 -10.29876 206.4128 206.4128 194.3888 202.4048 2 39 17 2
-9.567018 -8.756916 -6.519158 -8.28103 194.3888 192.3848 206.4128 197.7288 2 39 20 2
20.26682 -3.40327 5.908693 7.590747 190.3808 190.3808 200.4008 193.7208 2 39 23 2
15.06886 -10.67726 9.246132 4.545909 190.3808 206.4128 190.3808 195.7248 2 39 26 2
-7.726984 -5.30711 13.43999 0.1352984 206.4128 204.4088 204.4088 205.0768 2 39 30 2
20.29077 3.797281 -39.26682 -5.059589 206.4128 190.3808 198.3968 198.3968 2 39 32 2
21.98553 -12.24651 -7.857863 0.6270514 206.4128 206.4128 204.4088 205.7448 2 39 36 2
-0.04550868 -7.547249 5.055181 -0.8458589 198.3968 198.3968 206.4128 201.0688 2 39 44 2
11.15309 -8.335835 -2.381293 0.1453194 206.4128 192.3848 206.4128 201.7368 2 39 47 2
-2.251193 -12.43167 -29.88521 -14.85602 198.3968 198.3968 206.4128 201.0688 2 39 48 2
-6.332034 -6.561235 -3.692546 -5.528605 206.4128 194.3888 194.3888 198.3968 2 39 50 2
-1.665776 6.306203 5.538822 3.393083 198.3968 202.4048 196.3928 199.0648 2 39 52 2
8.74723 -18.75912 -1.785941 -3.932611 190.3808 202.4048 190.3808 194.3888 2 39 59 2
-1.858249 -5.876787 -17.97539 -8.570144 206.4128 204.4088 206.4128 205.7448 2 39 62 2
-13.68784 -3.460032 -24.68627 -13.94471 200.4008 196.3928 206.4128 201.0688 2 39 65 2
25.44679 -1.809643 19.78367 14.4736 202.4048 190.3808 190.3808 194.3888 2 39 69 2
-6.735495 -13.68194 19.12622 -0.4304072 190.3808 194.3888 206.4128 197.0608 2 39 72 2
-37.04306 -12.89783 -21.35899 -23.76662 200.4008 204.4088 190.3808 198.3968 2 39 73 2
19.77967 -2.679564 12.63276 9.910954 200.4008 196.3928 200.4008 199.0648 2 39 79 2
3.922069 -3.257437 -4.570201 -1.301857 206.4128 200.4008 200.4008 202.4048 2 39 81 2
-13.92257 -25.31469 19.40745 -6.609938 200.4008 194.3888 190.3808 195.0568 2 39 82 2
12.30653 -5.360283 20.25555 9.067266 190.3808 190.3808 190.3808 190.3808 2 39 89 2
-3.430994 -17.93892 -18.72278 -13.36423 204.4088 204.4088 206.4128 205.0768 2 39 91 2
6.3165 -16.87122 20.62307 3.356117 198.3968 200.4008 198.3968 199.0648 2 39 95 2
7.862557 -16.59072 8.786888 0.0195748 190.3808 198.3968 196.3928 195.0568 2 39 97 2
19.47724 -7.940397 9.466324 7.001056 190.3808 206.4128 190.3808 195.7248 2 39 100 2
39.05952 -1.145205 -6.319215 10.5317 206.4128 206.4128 202.4048 205.0768 2 39 103 2
11.84314 -16.9688 33.33315 9.402496 190.3808 190.3808 190.3808 190.3808 2 39 108 2
0.7267916 -31.45049 5.822147 -8.300516 194.3888 206.4128 190.3808 197.0608 2 39 110 2
0.9547616 -4.294119 32.4659 9.708846 190.3808 190.3808 190.3808 190.3808 2 39 115 2
12.13582 -11.9922 2.36135 0.83499 198.3968 196.3928 206.4128 200.4008 2 39 116 2
24.20331 -21.40426 -1.889835 0.3030713 190.3808 190.3808 198.3968 193.0528 2 39 124 2
1.3103 -25.01471 20.43015 -1.091419 206.4128 206.4128 190.3808 201.0688 2 39 127 2
20.77686 1.706618 2.637974 8.373816 190.3808 190.3808 190.3808 190.3808 2 39 129 2
15.85077 -5.03738 -1.189861 3.207843 206.4128 206.4128 206.4128 206.4128 2 39 131 2
-17.35195 1.871925 -10.49712 -8.659049 198.3968 200.4008 190.3808 196.3928 2 39 136 2
40.30009 -8.875278 22.41611 17.94697 190.3808 204.4088 190.3808 195.0568 2 39 143 2
-1.200072 -13.00687 4.663083 -3.181287 192.3848 194.3888 206.4128 197.7288 2 39 144 2
-11.31921 -6.558921 24.11745 2.079774 206.4128 190.3808 190.3808 195.7248 2 39 148 2
6.412504 -5.926076 26.9125 9.132977 206.4128 190.3808 190.3808 195.7248 2 39 151 2
8.313498 -11.12466 -28.26533 -10.35883 190.3808 200.4008 202.4048 197.7288 2 39 153 2
-32.21112 -19.78686 12.75086 -13.08237 196.3928 202.4048 190.3808 196.3928 2 39 157 2
-3.789344 9.848819 -5.11676 0.3142382 190.3808 190.3808 206.4128 195.7248 2 39 159 2
-19.1176 -5.193301 -7.636053 -10.64898 190.3808 190.3808 206.4128 195.7248 2 39 162 2
-6.48321 -5.546557 -6.530977 -6.186914 206.4128 202.4048 190.3808 199.7328 2 39 169 2
7.487832 -6.316972 -24.1069 -7.645347 206.4128 206.4128 206.4128 206.4128 2 39 172 2
4.897226 0.2444059 29.67466 11.60543 190.3808 190.3808 206.4128 195.7248 2 39 173 2
8.910704 -9.297642 8.27255 2.628537 196.3928 190.3808 190.3808 192.3848 2 39 177 2
-9.448055 -27.90202 21.74062 -5.20315 204.4088 200.4008 198.3968 201.0688 2 39 180 2
11.94395 -4.79349 20.68142 9.277293 206.4128 206.4128 206.4128 206.4128 2 39 184 2
3.034328 -1.53627 20.12197 7.206678 190.3808 206.4128 194.3888 197.0608 2 39 186 2
-15.38782 -12.55658 -17.44978 -15.13139 206.4128 190.3808 190.3808 195.7248 2 39 188 2
16.83472 -12.2452 14.88041 6.489978 206.4128 206.4128 190.3808 201.0688 2 39 189 2
-3.400397 7.517853 -8.06694 -1.316495 190.3808 190.3808 190.3808 190.3808 2 39 193 2
-11.91388 -8.777897 0.5659446 -6.708612 206.4128 190.3808 190.3808 195.7248 2 39 197 2
23.89006 12.88493 36.90308 24.55936 200.4008 190.3808 206.4128 199.0648 3 39 2 2
11.3925 -10.29342 -9.046835 -2.649251 206.4128 192.3848 206.4128 201.7368 3 39 5 2
20.73948 -11.79712 -15.37779 -2.145147 206.4128 198.3968 206.4128 203.7408 3 39 8 2
9.87967 -33.40656 -15.52556 -13.01748 200.4008 194.3888 206.4128 200.4008 3 39 10 2
-8.411212 8.478843 -38.75828 -12.89688 206.4128 190.3808 206.4128 201.0688 3 39 12 2
10.82594 -7.844221 8.358216 3.77998 190.3808 190.3808 206.4128 195.7248 3 39 21 2
-15.59023 -19.7642 -2.061048 -12.47183 196.3928 202.4048 198.3968 199.0648 3 39 25 2
7.215478 -3.619603 8.784362 4.126746 194.3888 200.4008 192.3848 195.7248 3 39 28 2
8.330106 -14.27097 18.57334 4.210825 206.4128 206.4128 190.3808 201.0688 3 39 29 2
2.773087 -12.69182 -2.644035 -4.187588 196.3928 198.3968 206.4128 200.4008 3 39 34 2
9.103138 -14.79039 15.59355 3.302098 190.3808 204.4088 190.3808 195.0568 3 39 38 2
3.102317 -17.51378 -4.604083 -6.338514 206.4128 206.4128 206.4128 206.4128 3 39 39 2
6.356772 -17.6186 7.381693 -1.293377 204.4088 196.3928 200.4008 200.4008 3 39 41 2
8.386791 -25.95461 -7.866504 -8.478106 206.4128 206.4128 200.4008 204.4088 3 39 43 2
29.84316 0.05723998 -1.269011 9.543797 206.4128 206.4128 194.3888 202.4048 3 39 51 2
-5.95448 -1.033525 24.49506 5.835684 206.4128 206.4128 206.4128 206.4128 3 39 55 2
-2.487248 -15.92256 21.03935 0.8765163 194.3888 206.4128 198.3968 199.7328 3 39 57 2
-5.962749 -7.505556 20.82171 2.451135 198.3968 206.4128 190.3808 198.3968 3 39 60 2
-2.621144 -19.38007 4.9323 -5.689638 202.4048 206.4128 206.4128 205.0768 3 39 64 2
1.713671 -6.491311 -21.55075 -8.77613 190.3808 190.3808 206.4128 195.7248 3 39 67 2
5.589017 -20.20674 27.06909 4.150457 196.3928 192.3848 190.3808 193.0528 3 39 70 2
26.89967 -3.774505 1.402325 8.175831 194.3888 192.3848 190.3808 192.3848 3 39 75 2
50.5643 2.801282 10.15627 21.17395 190.3808 198.3968 190.3808 193.0528 3 39 77 2
1.68384 -13.50726 -20.51193 -10.77845 206.4128 206.4128 206.4128 206.4128 3 39 86 2
4.950274 -18.78405 -0.2455565 -4.693112 194.3888 190.3808 190.3808 191.7168 3 39 90 2
19.70563 -5.291405 14.34781 9.587345 206.4128 206.4128 204.4088 205.7448 3 39 93 2
-2.958713 4.580714 -13.82887 -4.068956 206.4128 206.4128 190.3808 201.0688 3 39 98 2
3.468279 8.801795 17.94653 10.0722 190.3808 190.3808 190.3808 190.3808 3 39 102 2
10.89632 11.94533 -5.264534 5.859041 190.3808 206.4128 206.4128 201.0688 3 39 104 2
-25.4429 0.0003978941 -14.77363 -13.40538 190.3808 190.3808 190.3808 190.3808 3 39 109 2
0.2540647 -7.593272 -21.417 -9.585402 206.4128 204.4088 206.4128 205.7448 3 39 111 2
0.639896 -12.47365 -1.357449 -4.397066 190.3808 190.3808 206.4128 195.7248 3 39 117 2
-5.003309 12.0789 -0.1349216 2.313555 196.3928 200.4008 202.4048 199.7328 3 39 119 2
17.40967 -5.611788 24.5617 12.11986 190.3808 206.4128 190.3808 195.7248 3 39 123 2
2.935407 -10.26763 0.2380425 -2.364728 194.3888 206.4128 206.4128 202.4048 3 39 125 2
-33.09689 -4.966069 0.5987327 -12.48807 190.3808 206.4128 190.3808 195.7248 3 39 128 2
26.55571 1.908413 8.832529 12.43222 204.4088 202.4048 194.3888 200.4008 3 39 132 2
18.07528 -1.402006 10.09589 8.923053 206.4128 192.3848 190.3808 196.3928 3 39 135 2
-21.33625 -0.7597508 12.17389 -3.307369 206.4128 206.4128 190.3808 201.0688 3 39 137 2
31.7919 -10.48847 31.68384 17.66242 190.3808 190.3808 194.3888 191.7168 3 39 138 2
3.331696 -21.22363 -10.23474 -9.37556 190.3808 206.4128 196.3928 197.7288 3 39 142 2
22.35478 -12.71472 10.0865 6.575521 190.3808 190.3808 204.4088 195.0568 3 39 147 2
-0.8238722 -12.71403 -9.072899 -7.536934 206.4128 206.4128 190.3808 201.0688 3 39 150 2
-8.296692 -23.22245 11.0857 -6.811147 206.4128 202.4048 206.4128 205.0768 3 39 152 2
-4.169179 11.40599 -5.526529 0.5700929 206.4128 190.3808 206.4128 201.0688 3 39 156 2
-33.48964 -34.94236 -4.275905 -24.23597 206.4128 202.4048 204.4088 204.4088 3 39 158 2
25.81133 -17.55744 29.30389 12.51926 206.4128 206.4128 206.4128 206.4128 3 39 161 2
31.64427 -12.6999 -13.15199 1.930791 206.4128 190.3808 190.3808 195.7248 3 39 164 2
-12.88187 -6.072165 -20.08051 -13.01152 190.3808 190.3808 206.4128 195.7248 3 39 167 2
13.3687 -5.391688 6.509295 4.828767 206.4128 194.3888 190.3808 197.0608 3 39 174 2
1.142603 -26.48835 -37.6871 -21.01095 206.4128 198.3968 204.4088 203.0728 3 39 176 2
-7.370441 -9.205001 25.40851 2.944356 206.4128 206.4128 206.4128 206.4128 3 39 178 2
-14.75017 9.709224 -17.03897 -7.359972 192.3848 192.3848 192.3848 192.3848 3 39 182 2
18.76886 0.3508604 -7.110758 4.002987 198.3968 194.3888 194.3888 195.7248 3 39 187 2
2.780295 -0.455643 -5.612905 -1.096084 206.4128 206.4128 202.4048 205.0768 3 39 191 2
-7.045924 -1.446404 6.18459 -0.7692463 206.4128 204.4088 200.4008 203.7408 3 39 195 2
18.91549 -5.314694 4.757607 6.119467 190.3808 192.3848 196.3928 193.0528 3 39 198 2
11.37802 4.864753 -13.21755 1.008406 190.3808 206.4128 190.3808 195.7248 3 39 201 2
26.8849 -6.774184 -6.50363 4.535697 190.3808 198.3968 190.3808 193.0528 4 39 3 2
4.049662 2.932288 1.417104 2.799685 206.4128 206.4128 190.3808 201.0688 4 39 13 2
-12.04837 2.86263 -8.723484 -5.96974 196.3928 198.3968 190.3808 195.0568 4 39 18 2
4.489576 9.076039 -11.0919 0.8245716 202.4048 200.4008 190.3808 197.7288 4 39 24 2
25.48391 -41.2585 -2.780314 -6.184969 206.4128 206.4128 202.4048 205.0768 4 39 33 2
20.76671 -17.57064 -4.25322 -0.3523852 190.3808 206.4128 190.3808 195.7248 4 39 42 2
20.67277 -22.03075 -37.91415 -13.09071 206.4128 198.3968 194.3888 199.7328 4 39 46 2
31.93242 -18.23911 -7.084267 2.203014 196.3928 194.3888 194.3888 195.0568 4 39 56 2
-1.668766 0.971172 -23.32903 -8.008876 190.3808 206.4128 190.3808 195.7248 4 39 63 2
30.07273 -6.75522 1.106327 8.14128 190.3808 202.4048 190.3808 194.3888 4 39 78 2
27.27951 -3.983103 -0.4839164 7.604165 206.4128 206.4128 190.3808 201.0688 4 39 83 2
51.36115 6.791465 24.46272 27.53844 206.4128 206.4128 190.3808 201.0688 4 39 88 2
14.39349 -5.828606 27.96103 12.1753 190.3808 190.3808 190.3808 190.3808 4 39 99 2
18.78347 -5.227586 -4.921712 2.878059 190.3808 190.3808 190.3808 190.3808 4 39 106 2
-13.15812 -9.781276 11.44144 -3.832651 190.3808 190.3808 192.3848 191.0488 4 39 114 2
-6.42785 -26.04959 -8.172604 -13.55001 206.4128 206.4128 206.4128 206.4128 4 39 121 2
28.66795 2.259653 -5.318059 8.536513 190.3808 206.4128 202.4048 199.7328 4 39 126 2
2.494475 -6.171135 -12.04876 -5.241807 206.4128 206.4128 190.3808 201.0688 4 39 133 2
1.579116 -2.564002 -12.80143 -4.59544 206.4128 204.4088 204.4088 205.0768 4 39 140 2
11.34296 11.61428 -1.901482 7.018585 190.3808 190.3808 190.3808 190.3808 4 39 145 2
3.651534 -2.426332 -8.596622 -2.45714 206.4128 206.4128 206.4128 206.4128 4 39 155 2
8.211233 -19.88317 -14.5959 -8.755945 190.3808 206.4128 206.4128 201.0688 4 39 160 2
0.7255465 -2.229113 12.66229 3.719573 190.3808 192.3848 198.3968 193.7208 4 39 170 2
6.517053 -13.56138 -0.2972435 -2.447191 196.3928 192.3848 190.3808 193.0528 4 39 175 2
8.04241 4.664571 1.631455 4.779479 190.3808 190.3808 190.3808 190.3808 4 39 183 2
-8.206565 -10.49966 -2.604655 -7.103626 190.3808 190.3808 206.4128 195.7248 4 39 192 2
-6.313122 2.257325 12.96185 2.968686 206.4128 206.4128 206.4128 206.4128 4 39 200 2
-12.35439 -28.64543 -11.97413 -17.65798 190.3808 198.3968 204.4088 197.7288 1 40 3 2
-0.1692 -4.412236 -16.22454 -6.935325 190.3808 206.4128 190.3808 195.7248 1 40 8 2
39.99976 10.65906 27.05646 25.90509 190.3808 190.3808 190.3808 190.3808 1 40 10 2
7.304136 4.401689 5.110288 5.605371 206.4128 206.4128 206.4128 206.4128 1 40 11 2
8.068985 -27.56552 22.14321 0.8822269 190.3808 206.4128 206.4128 201.0688 1 40 14 2
42.04722 -31.5418 27.31245 12.60596 194.3888 206.4128 196.3928 199.0648 1 40 16 2
-20.28565 5.149283 -8.116499 -7.750954 190.3808 190.3808 190.3808 190.3808 1 40 19 2
18.62774 -6.156264 -1.278136 3.731114 206.4128 206.4128 206.4128 206.4128 1 40 22 2
3.299393 20.8269 9.06458 11.06362 202.4048 198.3968 206.4128 202.4048 1 40 30 2
5.603921 17.72735 3.562259 8.964511 206.4128 190.3808 206.4128 201.0688 1 40 36 2
-6.634968 31.21691 -7.918577 5.554455 190.3808 190.3808 190.3808 190.3808 1 40 37 2
-7.399055 11.44501 11.56828 5.204746 198.3968 196.3928 206.4128 200.4008 1 40 39 2
-15.3101 -4.563059 -0.1022348 -6.658466 190.3808 190.3808 190.3808 190.3808 1 40 43 2
-8.42778 -37.39571 -11.17955 -19.00101 190.3808 206.4128 190.3808 195.7248 1 40 45 2
4.670173 -21.31427 -28.58535 -15.07648 190.3808 190.3808 190.3808 190.3808 1 40 50 2
-7.705024 -7.351535 -4.890841 -6.649133 206.4128 206.4128 206.4128 206.4128 1 40 55 2
-22.92211 -5.678728 8.831177 -6.589888 206.4128 206.4128 206.4128 206.4128 1 40 59 2
12.11964 -14.00755 5.807251 1.306449 202.4048 206.4128 190.3808 199.7328 1 40 61 2
15.82816 22.09331 -37.13187 0.2632014 198.3968 190.3808 200.4008 196.3928 1 40 68 2
5.717062 -20.81465 -20.25238 -11.78332 190.3808 190.3808 190.3808 190.3808 1 40 69 2
13.54727 -17.85624 26.82441 7.505148 190.3808 206.4128 190.3808 195.7248 1 40 70 2
26.06398 16.02888 16.63873 19.57719 190.3808 204.4088 206.4128 200.4008 1 40 72 2
-7.689385 25.17287 -14.73731 0.9153913 206.4128 206.4128 206.4128 206.4128 1 40 83 2
18.24566 -26.15303 20.58201 4.224878 190.3808 206.4128 206.4128 201.0688 1 40 87 2
-3.183126 -11.46639 -3.592642 -6.080719 204.4088 204.4088 190.3808 199.7328 1 40 89 2
-13.7228 13.20403 -8.442756 -2.987174 206.4128 206.4128 206.4128 206.4128 1 40 93 2
-7.326814 -8.772864 -54.21763 -23.4391 206.4128 206.4128 206.4128 206.4128 1 40 96 2
9.671247 -1.538584 -15.35534 -2.407559 190.3808 190.3808 190.3808 190.3808 1 40 99 2
3.99364 -10.14365 -12.88725 -6.345755 190.3808 190.3808 190.3808 190.3808 2 40 4 2
46.97635 -26.63832 -16.64514 1.230965 190.3808 202.4048 202.4048 198.3968 2 40 6 2
-6.78104 15.54233 -18.18404 -3.140919 190.3808 190.3808 206.4128 195.7248 2 40 9 2
-25.5272 -30.46941 3.6408 -17.45194 190.3808 194.3888 190.3808 191.7168 2 40 12 2
-2.864057 24.82909 -13.49 2.825012 196.3928 190.3808 190.3808 192.3848 2 40 15 2
-26.24693 -12.17932 -28.39291 -22.27305 190.3808 190.3808 206.4128 195.7248 2 40 17 2
7.342887 -5.516985 -11.55217 -3.242091 206.4128 190.3808 190.3808 195.7248 2 40 18 2
-1.09514 0.1959474 -27.25085 -9.383349 190.3808 190.3808 190.3808 190.3808 2 40 20 2
6.928939 3.631495 16.02028 8.860236 206.4128 198.3968 206.4128 203.7408 2 40 21 2
21.4763 3.979441 16.50621 13.98732 190.3808 192.3848 190.3808 191.0488 2 40 26 2
8.282794 4.379651 22.23667 11.63304 206.4128 200.4008 190.3808 199.0648 2 40 27 2
-34.26558 -18.90718 -14.25923 -22.47733 190.3808 194.3888 190.3808 191.7168 2 40 33 2
-17.38602 -37.87616 -3.684223 -19.6488 190.3808 190.3808 202.4048 194.3888 2 40 35 2
-12.58078 -13.30097 -1.160117 -9.013953 190.3808 206.4128 192.3848 196.3928 2 40 38 2
0.3597575 -1.261871 -3.987155 -1.629756 190.3808 190.3808 190.3808 190.3808 2 40 42 2
-6.857359 2.353454 -18.13695 -7.546953 206.4128 204.4088 190.3808 200.4008 2 40 44 2
